,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020"
0,Revenue,817.59,813.91,749.25,748.71,653.63,655.57,540.78,501.22,351.64,350.86
1,Revenue Growth (YoY),9.12%,8.71%,14.63%,14.21%,20.87%,30.79%,53.79%,42.86%,25.96%,25.21%
2,Cost of Revenue,355.79,320.2,330.22,277.68,236.88,245.62,216.63,193.93,152.66,180.26
3,Gross Profit,461.8,493.71,419.03,471.03,416.75,409.95,324.15,307.29,198.98,170.6
4,"Selling, General & Admin",74.06,119.84,62.57,116.92,101.45,102.04,96.6,94.81,72.2,69.83
5,Other Operating Expenses,-31.17,-62.12,-15.05,-40.66,-12.96,-20.34,-13.72,-24.87,-6.73,-26.53
6,Operating Expenses,42.89,57.72,47.52,76.26,88.48,81.7,82.87,69.94,65.48,43.3
7,Operating Income,418.91,435.98,371.51,394.76,328.27,328.25,241.27,237.36,133.51,127.3
8,Interest Expense,-48.43,-47.29,-63.16,-61.38,-69.31,-66.49,-51.57,-43.9,-50.42,-41.91
9,Interest & Investment Income,35.99,-,28.36,-,16.11,-,4.9,-,4.59,-
10,Currency Exchange Gain (Loss),-7.74,-0.58,14.61,2.13,28.35,-9.74,-0.66,-24.26,-8.95,-10.64
11,EBT Excluding Unusual Items,398.73,388.11,351.32,335.51,303.43,252.02,193.94,169.2,78.72,74.75
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-0.78,-
13,Gain (Loss) on Sale of Assets,0.08,-,1.34,-,-,-,-,-,-,-
14,Other Unusual Items,-,-,-,-,-,-,246.81,-,-4.48,-
15,Pretax Income,398.8,388.11,352.67,335.51,303.43,252.02,440.75,169.2,73.46,74.75
16,Income Tax Expense,4.9,3.84,-0.56,4.34,2.01,1.18,-1.62,4.65,4.28,2.59
17,Net Income,393.9,384.27,353.22,331.17,301.42,250.85,442.37,164.55,69.18,72.16
18,Net Income to Common,393.9,384.27,353.22,331.17,301.42,250.85,442.37,164.55,69.18,72.16
19,Net Income Growth,11.52%,16.03%,17.19%,32.02%,-31.86%,52.44%,539.49%,128.05%,-35.48%,25.46%
20,Shares Outstanding (Basic),1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
21,Shares Outstanding (Diluted),1233,1231,1232,1229,1227,1221,1221,1212,1213,1206
22,Shares Change (YoY),0.10%,0.13%,0.41%,0.68%,0.48%,0.69%,0.62%,0.57%,0.62%,2.30%
23,EPS (Basic),0.33,0.32,0.29,0.28,0.25,0.21,0.37,0.14,0.06,0.06
24,EPS (Diluted),0.32,0.31,0.29,0.27,0.24,0.21,0.36,0.14,0.06,0.06
25,EPS Growth,10.35%,14.81%,20.86%,29.16%,-33.21%,52.44%,523.19%,128.54%,-35.39%,22.95%
26,Free Cash Flow,372.12,338.79,159.97,492.33,317.69,551.64,-212.91,404.77,-338.29,-128.31
27,Free Cash Flow Per Share,0.30,0.28,0.13,0.40,0.26,0.45,-0.17,0.33,-0.28,-0.11
28,Dividend Per Share,0.092,0.091,-,-,-,-,-,-,-,-
29,Operating Margin,51.24%,53.57%,49.58%,52.73%,50.22%,50.07%,44.62%,47.36%,37.97%,36.28%
30,Profit Margin,48.18%,47.21%,47.14%,44.23%,46.11%,38.26%,81.80%,32.83%,19.67%,20.57%
31,Free Cash Flow Margin,45.51%,41.62%,21.35%,65.76%,48.60%,84.15%,-39.37%,80.76%,-96.21%,-36.57%
32,EBITDA,560.73,541.63,475.75,501.82,432.5,428.05,325.92,302.94,203.53,170.45
33,D&A For EBITDA,141.82,105.64,104.24,107.05,104.23,99.8,84.65,65.58,70.03,43.15
34,EBIT,418.91,435.98,371.51,394.76,328.27,328.25,241.27,237.36,133.51,127.3
