,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,55.74,108.25,108.25,137.24,137.37,125.65,201.79,147.75,123.81,83.26,40.94,34.25,27.33,125.51,68.93,71.74,129.27,109.43,36.05,53.09,Upgrade
1,Trading Asset Securities,45.84,7.34,7.34,11.44,7.48,44.75,25.67,7.55,39.76,195.19,411.75,55.62,41.48,25.87,80.32,72.43,53.94,124.38,187.56,184.51,Upgrade
2,Cash & Short-Term Investments,101.58,115.59,115.59,148.68,144.86,170.4,227.46,155.3,163.58,278.45,452.69,89.87,68.82,151.39,149.25,144.17,183.21,233.81,223.6,237.59,Upgrade
3,Cash Growth,-29.87%,-32.16%,-49.18%,-4.26%,-11.44%,-38.81%,-49.75%,72.81%,137.70%,83.93%,203.30%,-37.67%,-62.44%,-35.25%,-33.25%,-39.32%,-16.97%,16.68%,3.65%,264.41%,Upgrade
4,Accounts Receivable,191.84,190.2,190.2,217.72,205.68,213.13,205.41,235.41,217.85,184.71,206.67,245.7,218.65,185.66,183.33,218.04,180.89,154.85,144.97,158.99,Upgrade
5,Other Receivables,6.01,23.49,23.49,30.21,6.68,6.82,6.79,5.08,5,3.64,3.87,4.03,4.87,0.87,43.73,0.86,4.91,1.01,6.55,0.32,Upgrade
6,Receivables,197.85,213.69,213.69,247.93,212.36,219.94,212.2,240.49,222.86,188.35,210.54,249.73,223.52,186.53,227.06,218.9,185.81,157.56,151.52,159.31,Upgrade
7,Inventory,115.25,119.82,119.82,97.36,128.8,112.07,112.65,107.11,125.73,123.89,106.63,83.33,91.79,82.7,78.35,67.13,95.5,93.63,63.67,66.56,Upgrade
8,Other Current Assets,62.91,54.95,54.95,48.94,35.22,28.23,21.76,26.16,34.19,31.68,24.84,33.24,28.35,22.33,21.42,50.31,14,20.93,17.1,10.18,Upgrade
9,Total Current Assets,477.59,504.06,504.06,542.91,521.24,530.64,574.07,529.06,546.35,622.37,794.7,456.16,412.47,442.95,476.09,480.5,478.52,505.93,455.9,473.65,Upgrade
10,"Property, Plant & Equipment",588.07,588.21,588.21,604.7,558.76,554.81,547.65,420.44,59.34,60.66,33.83,34.84,27.93,15.34,16.27,9.65,9.87,5.83,5.49,5.71,Upgrade
11,Long-Term Investments,461.43,477.28,477.28,502,512.21,489.64,473.53,454.4,422.48,375.29,326.83,175.41,149.57,148.8,118.96,119.1,60.58,30.68,31.22,28.5,Upgrade
12,Goodwill,85.35,85.35,85.35,85.35,109.56,109.56,109.56,109.56,115.05,115.05,115.05,115.05,137.72,137.72,137.72,137.72,167,167,100.98,100.98,Upgrade
13,Other Intangible Assets,3.32,3.39,3.39,3.83,4.06,4.29,4.51,4.74,4.96,5.19,5.23,5.44,5.64,5.08,5.27,5.46,5.8,5.51,0.84,0.86,Upgrade
14,Long-Term Deferred Tax Assets,20.34,18.33,18.33,13.94,7.53,6.48,5.38,4.85,3.93,4.12,3.98,3.61,4.79,6.7,7,6.87,7.02,7.06,4.78,5.09,Upgrade
15,Long-Term Deferred Charges,8.53,8.53,8.53,7.08,7.11,7.39,7.62,7.63,7.92,8.21,1.04,0.68,0.75,0.52,0.52,0.41,0.5,0.37,0.25,0.3,Upgrade
16,Other Long-Term Assets,22.19,2.46,2.46,2.43,2.44,2.41,2.29,2.32,335.06,242.62,40.56,40.47,49.2,59.71,57.72,50.75,42.63,45.49,34.7,34.7,Upgrade
17,Total Assets,1667,1688,1688,1762,1723,1705,1725,1533,1495,1434,1321,831.67,788.08,816.83,819.55,810.47,771.92,767.87,634.17,649.81,Upgrade
18,Accounts Payable,83.04,99.98,99.98,145.05,90.34,68.82,57.18,45.28,46.33,36.42,29.25,37.9,52.81,28.25,30.16,40.87,42.46,32.71,17.4,20.32,Upgrade
19,Accrued Expenses,5.04,12.83,12.83,22.3,5.01,12.09,3.65,24,5.07,13.54,2.95,20.84,4.18,5.58,2.74,11.52,4.1,5.24,2.95,8.5,Upgrade
20,Short-Term Debt,182.82,168.5,168.5,124.32,152.41,157.57,163.04,157.65,172.96,147.46,153.93,155.78,116.27,151.24,130.7,128.55,123.38,80.93,31.59,39.24,Upgrade
21,Current Portion of Long-Term Debt,37.86,37.25,37.25,39.65,30.11,29.61,28.34,23.48,12.04,3.2,3.26,0.8,32.09,0.8,3.07,0.4,-,-,-,-,Upgrade
22,Current Portion of Leases,-,1.52,1.52,1.52,-,1.53,-,2.17,-,2.38,-,2.35,-,2.38,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,17.9,11.73,11.73,15.86,17.51,11.05,18.28,20.21,25.08,13.48,19.24,12.43,8.32,6.82,7.56,6.71,1.92,-,1.23,9.23,Upgrade
24,Current Unearned Revenue,5.47,5.33,5.33,1.21,2.44,0.8,2.99,6.54,7.47,11.61,7.61,7.63,4.01,3.32,2.73,2.24,3.85,1.77,1.64,1.51,Upgrade
25,Other Current Liabilities,3.82,0.19,0.19,2.04,2.43,0.27,7.17,6.83,5.48,7.2,11.19,11.49,12.37,87.27,2.2,2.14,2.38,67.85,1.17,1.45,Upgrade
26,Total Current Liabilities,335.95,337.32,337.32,351.95,300.25,281.74,280.64,286.15,274.43,235.29,227.42,249.22,230.05,285.65,179.16,192.43,178.09,188.51,55.99,80.26,Upgrade
27,Long-Term Debt,189.96,204.18,204.18,220.15,234.96,239.74,254.53,82.2,95.68,104.08,8,8.2,8.4,8.6,9.2,4.4,4.9,-,-,-,Upgrade
28,Long-Term Leases,2.28,1.36,1.36,1.9,1.11,0.61,1.68,0.34,1.87,1.16,1.8,2.25,2.91,3.45,3.81,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,-,-,-,0.04,0.1,0.1,0.1,0.1,0.1,0.1,-,-,0.01,0.03,0.03,0.04,0.05,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,5.73,5.68,5.68,5.67,3.77,3.81,3.82,4.24,3.44,3.6,3.74,3.51,3.51,3.52,3.62,3.58,3.51,3.54,2.87,2.87,Upgrade
31,Other Long-Term Liabilities,1.55,1.52,1.52,1.54,1.01,0.99,1.03,1.06,0.64,0.64,0.66,0.63,0.4,0.37,64.01,63.15,61.96,61.11,60.27,59.45,Upgrade
32,Total Liabilities,535.48,550.05,550.05,581.25,541.2,526.99,541.81,374.09,376.15,344.87,241.62,263.81,245.27,301.61,259.82,263.6,248.51,253.15,119.13,142.57,Upgrade
33,Common Stock,171.13,171.13,171.13,172.63,172.63,172.63,156.94,156.94,156.94,156.94,130.78,119.79,119.79,119.79,108.9,108.9,108.9,108.9,99,99,Upgrade
34,Additional Paid-In Capital,568.03,568.03,568.03,596.43,596.38,596.29,611.99,592.11,591.88,586.56,612.72,125.42,125.42,124.83,178.83,178.83,178.83,178.83,188.73,188.73,Upgrade
35,Retained Earnings,356.8,359.29,359.29,372.13,376.62,373.23,381.18,375.27,337.71,317.71,312.41,298.61,274.01,248.21,246.27,233.37,209.65,198.88,199.54,191.66,Upgrade
36,Treasury Stock,-2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,24.35,24.83,24.83,24.31,23.57,24.03,20.14,21.16,20.26,16,12.14,12.41,13.26,13.01,14.04,13.58,15.59,17.77,18.27,17.35,Upgrade
38,Total Common Equity,1118,1123,1123,1166,1169,1166,1170,1145,1107,1077,1068,556.24,532.48,505.84,548.05,534.68,512.97,504.38,505.54,496.75,Upgrade
39,Minority Interest,13.64,14.27,14.27,15.49,12.51,12.04,12.57,13.42,12.17,11.44,11.55,11.62,10.33,9.38,11.68,12.19,10.44,10.33,9.5,10.48,Upgrade
40,Shareholders' Equity,1131,1138,1138,1181,1182,1178,1183,1159,1119,1089,1080,567.86,542.82,515.22,559.72,546.87,523.42,514.72,515.04,507.23,Upgrade
41,Total Liabilities & Equity,1667,1688,1688,1762,1723,1705,1725,1533,1495,1434,1321,831.67,788.08,816.83,819.55,810.47,771.92,767.87,634.17,649.81,Upgrade
42,Total Debt,412.93,412.81,412.81,387.54,418.59,429.06,447.59,265.84,282.55,258.28,166.99,169.37,159.66,166.47,146.78,133.35,128.28,80.93,31.59,39.24,Upgrade
43,Net Cash (Debt),-311.35,-297.22,-297.22,-238.86,-273.74,-258.66,-220.13,-110.54,-118.97,20.17,285.7,-79.51,-90.85,-15.08,2.47,10.82,54.93,152.88,192.01,198.35,Upgrade
44,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,11460.88%,-,-,-,-98.71%,-94.54%,-70.53%,-8.93%,1.15%,1357.17%,Upgrade
45,Net Cash Per Share,-1.82,-1.73,-1.73,-1.38,-1.59,-1.50,-1.28,-0.64,-0.69,0.12,1.70,-0.50,-0.57,-0.10,0.02,0.07,0.35,0.97,1.22,1.25,Upgrade
46,Filing Date Shares Outstanding,171.1,171.13,171.13,171.13,172.63,172.63,172.63,172.63,172.63,172.63,172.63,172.63,158.12,158.12,158.12,158.12,158.12,158.12,158.12,158.12,Upgrade
47,Total Common Shares Outstanding,171.1,171.13,171.13,172.63,172.63,172.63,172.63,172.63,172.63,172.63,172.63,158.12,158.12,158.12,158.12,158.12,158.12,158.12,158.12,158.12,Upgrade
48,Working Capital,141.63,166.74,166.74,190.96,220.99,248.89,293.44,242.91,271.92,387.08,567.27,206.95,182.43,157.3,296.93,288.07,300.43,317.42,399.91,393.4,Upgrade
49,Book Value Per Share,6.53,6.56,6.56,6.75,6.77,6.76,6.78,6.64,6.41,6.24,6.19,3.52,3.37,3.20,3.47,3.38,3.24,3.19,3.20,3.14,Upgrade
50,Tangible Book Value,1029,1035,1035,1076,1056,1052,1056,1031,986.77,956.97,947.77,435.74,389.11,363.04,405.06,391.5,340.17,331.87,403.72,394.9,Upgrade
51,Tangible Book Value Per Share,6.01,6.05,6.05,6.23,6.11,6.10,6.12,5.97,5.72,5.54,5.49,2.76,2.46,2.30,2.56,2.48,2.15,2.10,2.55,2.50,Upgrade
52,Buildings,-,40.38,40.38,40.38,-,40.38,-,40.17,-,40.17,-,12.26,-,5.39,-,5.39,-,5.39,-,5.39,Upgrade
53,Machinery,-,414.46,414.46,414.61,-,37.5,-,36.98,-,36.98,-,36.29,-,21.62,-,20.94,-,16.89,-,16.91,Upgrade
54,Construction In Progress,-,175.43,175.43,171.22,-,497.91,-,362.49,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
