,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,51.08,1.22,-,-,2.22,4.9,12.2,23.3,32.1,157.1,Upgrade
1,Revenue Growth (YoY),-,-,-,-,-81.82%,-78.97%,-61.99%,-85.17%,-71.67%,-24.58%,Upgrade
2,Cost of Revenue,33.65,1.12,-,-7.94,13.19,3.2,12.1,21,28.8,144.9,Upgrade
3,Gross Profit,17.44,0.1,-,7.94,-10.97,1.7,0.1,2.3,3.3,12.2,Upgrade
4,"Selling, General & Admin",6.42,5.67,5.03,-8.62,31.13,24.4,26.6,27.7,36.5,48.8,Upgrade
5,Research & Development,0.02,0.02,0.14,-4.97,6,7,6.8,19.3,8,26.2,Upgrade
6,Other Operating Expenses,-,-,-,-,-,1.9,-,-,-,-,Upgrade
7,Operating Expenses,6.44,5.7,5.17,-11.59,37.14,33.4,33.4,65.2,44.5,67.3,Upgrade
8,Operating Income,10.99,-5.6,-5.17,19.52,-48.1,-31.7,-33.3,-62.9,-41.2,-55.1,Upgrade
9,Interest Expense,-1.75,-1.72,-1.8,-3.2,-1.96,-4.6,-2.1,-3.1,-0.1,-2,Upgrade
10,Interest & Investment Income,-,0,-,0,-,1.6,-,0.2,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,0.14,-,-0.57,-,0.9,-,-1.4,-,2.6,Upgrade
12,Other Non Operating Income (Expenses),0.02,-0.17,0.17,-5.12,0.17,-3.4,-0.2,10.8,3.9,8.1,Upgrade
13,EBT Excluding Unusual Items,9.26,-7.35,-6.81,10.64,-49.89,-37.2,-35.6,-56.4,-37.4,-46.4,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-6.3,Upgrade
15,Asset Writedown,-,-,-,-1.17,-,-9.9,-,1.3,-,-,Upgrade
16,Legal Settlements,-,-,-,-,-,-1.5,-,-3.3,-,-,Upgrade
17,Other Unusual Items,-,-,-,18.66,-,-,-,-,-,-,Upgrade
18,Pretax Income,9.26,-7.35,-6.81,28.14,-49.89,-48.6,-35.6,-58.4,-37.4,-52.7,Upgrade
19,Income Tax Expense,3.64,0.01,-,-,-,-,-,-,-,-,Upgrade
20,Net Income,5.62,-7.35,-6.81,28.14,-49.89,-48.6,-35.6,-58.4,-37.4,-52.7,Upgrade
21,Net Income to Common,5.62,-7.35,-6.81,28.14,-49.89,-48.6,-35.6,-58.4,-37.4,-52.7,Upgrade
22,Shares Outstanding (Basic),43,43,43,43,43,43,43,43,43,43,Upgrade
23,Shares Outstanding (Diluted),43,43,43,43,43,43,43,43,43,43,Upgrade
24,EPS (Basic),0.13,-0.17,-0.16,0.65,-1.15,-1.12,-0.82,-1.35,-0.86,-1.22,Upgrade
25,EPS (Diluted),0.13,-0.17,-0.16,0.65,-1.15,-1.12,-0.82,-1.35,-0.86,-1.22,Upgrade
26,Free Cash Flow,0.32,-0.01,0.73,5.22,-30.57,2.5,-36.1,-29.3,-23.8,-6.5,Upgrade
27,Free Cash Flow Per Share,0.01,-0.00,0.02,0.12,-0.71,0.06,-0.83,-0.68,-0.55,-0.15,Upgrade
28,Operating Margin,21.52%,-458.64%,-,-,-2168.76%,-646.94%,-272.95%,-269.96%,-128.35%,-35.07%,Upgrade
29,Profit Margin,11.00%,-602.05%,-,-,-2249.23%,-991.84%,-291.80%,-250.64%,-116.51%,-33.55%,Upgrade
30,Free Cash Flow Margin,0.63%,-0.66%,-,-,-1378.40%,51.02%,-295.90%,-125.75%,-74.14%,-4.14%,Upgrade
31,EBITDA,-,-5.34,-4.91,17.98,-46.04,-31.3,-29.7,-59.9,-36,-48.1,Upgrade
32,D&A For EBITDA,-,0.26,0.26,-1.55,2.07,0.4,3.6,3,5.2,7,Upgrade
33,EBIT,10.99,-5.6,-5.17,19.52,-48.1,-31.7,-33.3,-62.9,-41.2,-55.1,Upgrade
