,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,0.59,0.6,0.62,0.43,2.6,49.5,1.8,9.4,10.5,18,Upgrade
1,Cash & Short-Term Investments,0.59,0.6,0.62,0.43,2.6,49.5,1.8,9.4,10.5,18,Upgrade
2,Cash Growth,-4.71%,39.30%,-76.31%,-99.13%,44.44%,426.60%,-82.86%,-47.78%,-48.53%,-19.28%,Upgrade
3,Accounts Receivable,48.72,1.22,-,-,3.1,5.9,13.3,12.5,27.5,28.8,Upgrade
4,Other Receivables,0.41,-,-,-,4.9,4.5,10.1,3.5,11.5,14.4,Upgrade
5,Receivables,49.12,1.22,-,-,8,10.4,23.4,16,39,43.2,Upgrade
6,Inventory,1.14,-,-,-,5.2,5.2,5.6,7.1,9.4,16.8,Upgrade
7,Restricted Cash,-,-,-,2.86,3.5,3.4,5.3,3.7,-,-,Upgrade
8,Other Current Assets,1.94,-,-,-,-,1.7,-,2,-,3.9,Upgrade
9,Total Current Assets,52.8,1.82,0.62,3.29,19.3,70.2,36.1,38.2,58.9,81.9,Upgrade
10,"Property, Plant & Equipment",1.58,-,-,-,-,7.1,22.9,33.2,8.8,16.6,Upgrade
11,Long-Term Accounts Receivable,-,-,-,-,-,-,7.6,13.8,-,-,Upgrade
12,Other Long-Term Assets,-,-,-,-,3.4,4,5.7,6.5,3.4,3.4,Upgrade
13,Total Assets,54.37,1.82,0.62,3.29,22.7,81.3,72.3,91.7,71.1,101.9,Upgrade
14,Accounts Payable,51.41,23.05,21.81,25.11,27.7,27,28.3,34.6,32.8,57.4,Upgrade
15,Accrued Expenses,-,11.5,-,8.24,-,14,-,12.8,-,11.8,Upgrade
16,Short-Term Debt,256.24,255.93,250.49,242.33,196.7,213,151.6,121.5,130.2,108.2,Upgrade
17,Current Portion of Leases,0.95,12.71,-,13.08,20.2,27.1,27.1,26.8,2.3,5,Upgrade
18,Current Income Taxes Payable,15.88,12.65,12.48,12.26,10.9,12,12.5,12.9,11.8,11.8,Upgrade
19,Current Unearned Revenue,3.03,-,-,-,7.5,8.7,18.7,18.7,23.3,23.3,Upgrade
20,Other Current Liabilities,61,26.9,50.28,29.84,37.6,20.8,27.9,11.1,38.5,9.5,Upgrade
21,Total Current Liabilities,388.51,342.74,335.05,330.86,300.6,322.6,266.1,238.4,238.9,227,Upgrade
22,Long-Term Debt,-,-,-,-,50.1,48.7,44.8,44.8,-,-,Upgrade
23,Long-Term Leases,0.65,-,-,-,15.6,15.6,16.4,29.8,-,-,Upgrade
24,Total Liabilities,389.17,342.74,335.05,330.86,366.3,386.9,327.3,313,238.9,227,Upgrade
25,Common Stock,260,260,260,260,260,260,260,260,260,260,Upgrade
26,Additional Paid-In Capital,165.04,165.04,165.04,165.04,165,165,165,165,165,165,Upgrade
27,Retained Earnings,-691.26,-696.88,-689.53,-682.72,-710.8,-660.9,-612.3,-576.7,-518.3,-480.9,Upgrade
28,Comprehensive Income & Other,-68.67,-69.18,-70.05,-69.98,-57.9,-69.8,-67.8,-69.7,-74.6,-69.3,Upgrade
29,Total Common Equity,-334.88,-341.01,-334.53,-327.66,-343.7,-305.7,-255.1,-221.4,-167.9,-125.2,Upgrade
30,Minority Interest,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,Upgrade
31,Shareholders' Equity,-334.79,-340.92,-334.44,-327.56,-343.6,-305.6,-255,-221.3,-167.8,-125.1,Upgrade
32,Total Liabilities & Equity,54.37,1.82,0.62,3.29,22.7,81.3,72.3,91.7,71.1,101.9,Upgrade
33,Total Debt,257.85,268.64,250.49,255.41,282.6,304.4,239.9,222.9,132.5,113.2,Upgrade
34,Net Cash (Debt),-257.26,-268.04,-249.87,-254.98,-280,-254.9,-238.1,-213.5,-122,-95.2,Upgrade
35,Net Cash Per Share,-5.94,-6.19,-5.77,-5.88,-6.46,-5.88,-5.49,-4.93,-2.82,-2.20,Upgrade
36,Filing Date Shares Outstanding,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,Upgrade
37,Total Common Shares Outstanding,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,43.33,Upgrade
38,Working Capital,-335.72,-340.92,-334.44,-327.56,-281.3,-252.4,-230,-200.2,-180,-145.1,Upgrade
39,Book Value Per Share,-7.73,-7.87,-7.72,-7.56,-7.93,-7.05,-5.89,-5.11,-3.87,-2.89,Upgrade
40,Tangible Book Value,-334.88,-341.01,-334.53,-327.66,-343.7,-305.7,-255.1,-221.4,-167.9,-125.2,Upgrade
41,Tangible Book Value Per Share,-7.73,-7.87,-7.72,-7.56,-7.93,-7.05,-5.89,-5.11,-3.87,-2.89,Upgrade
42,Machinery,-,517.38,-,517.38,-,517.4,-,517.4,-,517.1,Upgrade
