,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,96.78,74.27,117.64,99.98,185.21,185.74,128.44,118.84,103.41,128.73,74.09,135.67,101.93,195.64,147.17,174.09,158.26,146.37,217.42,181.04,Upgrade
1,Other Revenue,-2.19,2.19,-,8.4,-3.37,3.37,-,8.01,-4.44,4.44,-,9.67,-4.32,4.32,-,6.23,-2.77,2.77,-,5.52,Upgrade
2,Revenue,94.58,76.46,117.64,108.38,181.84,189.11,128.44,126.85,98.97,133.17,74.09,145.34,97.6,199.96,147.17,180.31,155.49,149.14,217.42,186.56,Upgrade
3,Revenue Growth (YoY),-47.99%,-59.57%,-8.41%,-14.56%,83.74%,42.01%,73.35%,-12.72%,1.40%,-33.40%,-49.66%,-19.39%,-37.23%,34.08%,-32.31%,-3.35%,-26.77%,-17.48%,64.38%,23.21%,Upgrade
4,Cost of Revenue,67.27,53.92,95.03,89.78,139.39,144.42,92.42,147.34,69.47,105.59,58.33,133.98,68.79,147.99,108.5,147.26,102.09,114.29,158.84,126.03,Upgrade
5,Gross Profit,27.31,22.54,22.61,18.6,42.45,44.69,36.02,-20.49,29.5,27.58,15.77,11.36,28.82,51.97,38.67,33.05,53.4,34.85,58.58,60.53,Upgrade
6,"Selling, General & Admin",16.62,16.47,19.61,22.78,19.54,18.73,14.15,18.6,14.8,17.17,17.76,24.41,19.81,16.72,17.51,13.48,18.57,16.4,16.68,27.77,Upgrade
7,Research & Development,7.06,7.71,6.57,12.04,8.2,7.46,6.73,10.3,5.36,6.81,7.85,9.16,7.14,7.26,5.84,8.23,6.03,7.63,7.12,9.73,Upgrade
8,Other Operating Expenses,-2.75,1.92,0.61,-8.55,-5.22,0.65,1.1,7.23,-1.24,-1.06,0.41,5.75,0.07,1.46,-2.22,4.86,-3.15,0.79,0.3,2.13,Upgrade
9,Operating Expenses,36.21,38.81,21.93,54.5,23.47,42.18,15.26,54.9,19.55,35.46,19.04,69.35,52.16,42.61,16.03,34.66,29.33,31.77,23.62,52.75,Upgrade
10,Operating Income,-8.9,-16.27,0.69,-35.89,18.98,2.5,20.76,-75.39,9.95,-7.88,-3.28,-57.99,-23.34,9.36,22.64,-1.61,24.07,3.09,34.96,7.78,Upgrade
11,Interest Expense,-2.97,-2.99,-2.9,-2.83,-2.77,-2.9,-2.66,-2.71,-2.72,-3.52,-2.81,-3.05,-3.44,-4.13,-3.63,-3.8,-4.89,-1.79,-1.76,-1.63,Upgrade
12,Interest & Investment Income,0.39,1.11,0.84,29.1,3.82,2.12,1.34,6.19,1.1,0.95,1.38,13.78,0.45,4.23,2.82,4.41,2.96,0.65,2.02,1.4,Upgrade
13,Other Non Operating Income (Expenses),-0.09,0.09,-0.1,-0.16,-5.85,7.16,0.37,15.64,-0.02,0.31,0.91,-34.55,1.22,0.35,1.04,-1.54,2.24,-0.65,-0.4,0,Upgrade
14,EBT Excluding Unusual Items,-11.57,-18.06,-1.47,-9.79,14.17,8.88,19.8,-56.27,8.31,-10.14,-3.8,-81.8,-25.11,9.81,22.87,-2.54,24.38,1.3,34.83,7.55,Upgrade
15,Gain (Loss) on Sale of Investments,-0.04,-2.69,-0.11,5.99,30.33,0.13,-0.13,2.79,-0.92,-2.22,-0.38,-,-,-,-,0.19,-0.06,-0.13,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-0.01,0.04,0.28,-,-,0,-,0.02,-0,-0.01,0.01,-0.01,0,-0.3,0,-0,-,-0.01,Upgrade
17,Asset Writedown,-5.36,-0.28,0.28,0.99,-8.19,7,-7,-14.28,-7.1,2.24,-2.24,-1.88,-1.02,-4.85,4.85,1.02,-1.02,0.23,-0.23,1.58,Upgrade
18,Other Unusual Items,-2.14,-0.47,2.7,-3.84,-0.01,0.01,-,11.38,0.05,-0.05,-,3.07,-0.22,0.22,-,10.51,-1.61,1.61,-,1.76,Upgrade
19,Pretax Income,-19.11,-21.49,1.39,-6.6,36.59,16.01,12.67,-56.39,0.34,-10.15,-6.43,-80.62,-26.34,5.18,27.72,8.88,21.69,3,34.6,10.89,Upgrade
20,Income Tax Expense,-3.7,-0.72,-1.55,-2.18,1.78,2.05,1.65,5.41,-0.19,-1.26,0.84,-15.81,-5.76,-1.66,3.77,-3.61,1.9,-1.23,4.57,-2.83,Upgrade
21,Earnings From Continuing Operations,-15.42,-20.78,2.94,-4.42,34.81,13.96,11.02,-61.81,0.53,-8.9,-7.27,-64.81,-20.58,6.83,23.95,12.49,19.79,4.23,30.03,13.72,Upgrade
22,Minority Interest in Earnings,-0.15,1.88,0.33,5.99,-0.08,-1.27,-0.48,1.53,-0.08,-0.51,0.28,-0.35,0.22,-0.16,0.08,-0.17,-0.05,0.07,-0.3,0.08,Upgrade
23,Net Income,-15.57,-18.9,3.27,1.58,34.73,12.69,10.54,-60.28,0.45,-9.41,-6.98,-65.16,-20.36,6.68,24.03,12.32,19.74,4.3,29.74,13.8,Upgrade
24,Net Income to Common,-15.57,-18.9,3.27,1.58,34.73,12.69,10.54,-60.28,0.45,-9.41,-6.98,-65.16,-20.36,6.68,24.03,12.32,19.74,4.3,29.74,13.8,Upgrade
25,Net Income Growth,-,-,-69.01%,-,7691.76%,-,-,-,-,-,-,-,-,55.13%,-19.20%,-10.73%,-34.44%,-83.88%,26.54%,-40.83%,Upgrade
26,Shares Outstanding (Basic),163,163,163,163,163,163,163,148,142,142,142,142,141,143,140,141,142,139,142,144,Upgrade
27,Shares Outstanding (Diluted),163,163,164,163,163,164,163,148,142,142,142,142,141,143,142,141,144,146,142,146,Upgrade
28,Shares Change (YoY),0.11%,-0.33%,0.60%,10.37%,15.19%,15.04%,14.92%,4.24%,0.11%,-0.59%,-0.27%,0.80%,-1.59%,-2.06%,0.52%,-3.68%,-2.48%,4.34%,-0.99%,2.13%,Upgrade
29,EPS (Basic),-0.10,-0.12,0.02,0.01,0.21,0.08,0.06,-0.41,0.00,-0.07,-0.05,-0.46,-0.14,0.05,0.17,0.09,0.14,0.03,0.21,0.10,Upgrade
30,EPS (Diluted),-0.10,-0.12,0.02,0.01,0.21,0.08,0.06,-0.41,0.00,-0.07,-0.05,-0.46,-0.14,0.05,0.17,0.09,0.14,0.03,0.21,0.09,Upgrade
31,EPS Growth,-,-,-69.20%,-,6664.12%,-,-,-,-,-,-,-,-,58.40%,-19.62%,-7.31%,-32.77%,-84.55%,27.81%,-42.06%,Upgrade
32,Free Cash Flow,-50.39,-28.12,-9.9,61.81,-2.89,-88.92,-1.06,21.58,-14.35,-55.77,-11.38,118.01,-66.19,-39.28,69.93,-30.95,17.74,-43.68,-58.32,6.62,Upgrade
33,Free Cash Flow Per Share,-0.31,-0.17,-0.06,0.38,-0.02,-0.54,-0.01,0.15,-0.10,-0.39,-0.08,0.83,-0.47,-0.27,0.49,-0.22,0.12,-0.30,-0.41,0.05,Upgrade
34,Dividend Per Share,-,-,-,0.180,-,-,-,-,-,-,-,-,-,-,-,0.080,-,-,-,0.093,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.89%,-,-,-,31.40%,Upgrade
36,Gross Margin,28.87%,29.48%,19.22%,17.16%,23.35%,23.63%,28.04%,-16.15%,29.80%,20.71%,21.28%,7.82%,29.52%,25.99%,26.27%,18.33%,34.34%,23.37%,26.94%,32.44%,Upgrade
37,Operating Margin,-9.41%,-21.28%,0.58%,-33.12%,10.44%,1.32%,16.16%,-59.43%,10.05%,-5.92%,-4.42%,-39.90%,-23.91%,4.68%,15.38%,-0.89%,15.48%,2.07%,16.08%,4.17%,Upgrade
38,Profit Margin,-16.46%,-24.71%,2.78%,1.46%,19.10%,6.71%,8.21%,-47.52%,0.45%,-7.07%,-9.43%,-44.83%,-20.86%,3.34%,16.33%,6.83%,12.70%,2.89%,13.68%,7.40%,Upgrade
39,Free Cash Flow Margin,-53.28%,-36.78%,-8.42%,57.03%,-1.59%,-47.02%,-0.82%,17.01%,-14.50%,-41.88%,-15.36%,81.19%,-67.81%,-19.64%,47.52%,-17.16%,11.41%,-29.29%,-26.83%,3.55%,Upgrade
40,EBITDA,-5.77,-13.2,3.81,-32.77,22.87,5.95,24.65,-71.5,13.16,-4.39,-0.07,-54.78,-20.26,12.4,25.72,1.47,26.54,5.89,37.38,10.24,Upgrade
