,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Market Capitalization,1751,1519,1543,1502,1722,2345,2300,2582,2644,2156,2144,2314,2520,3281,3639,3950,3514,5120,5470,4161,3648,Upgrade
1,Market Cap Growth,-35.22%,-35.22%,-32.90%,-41.82%,-34.85%,8.78%,7.26%,11.58%,4.92%,-34.29%,-41.08%,-41.42%,-28.29%,-35.92%,-33.47%,-5.07%,-3.67%,21.99%,-3.29%,-,-,Upgrade
2,Enterprise Value,1122,890,900,830,1054,1677,1625,1910,1952,1464,1426,1591,1794,2555,2893,3176,2707,4325,4662,3353,3230,Upgrade
3,Last Close Price,17.66,15.32,15.56,15.15,17.37,23.65,23.19,25.82,26.44,21.56,21.44,23.14,25.20,32.81,36.39,39.50,35.07,51.09,54.59,41.52,36.25,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-459.99,-,-,-,95.70,99.26,211.63,97.70,-,-,Upgrade
5,Forward PE,-,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,42.96,Upgrade
6,PS Ratio,10.28,8.84,11.00,9.88,10.29,14.46,16.87,16.84,16.10,14.39,13.48,18.32,19.63,22.82,23.49,23.79,25.33,41.26,35.45,25.35,20.58,Upgrade
7,PB Ratio,1.58,1.37,1.39,1.33,1.51,2.05,1.97,2.20,2.23,1.80,1.74,1.86,2.05,2.65,2.95,3.19,2.83,4.16,4.50,3.46,2.98,Upgrade
8,P/TBV Ratio,1.41,1.41,1.43,1.36,1.55,2.10,2.01,2.25,2.28,1.84,1.78,1.90,2.10,2.72,3.02,3.25,2.89,4.24,4.59,3.53,3.04,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-139.97,-,-,-,-53.87,-,-,-,-47.77,-,-,-,-205.13,-,3634.04,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,3424.97,-,-776.79,-,350.49,-,133.23,-,-147.17,-,-,-,337.71,-,256.82,-,Upgrade
11,EV/Sales Ratio,6.53,5.18,6.41,5.46,6.30,10.34,11.93,12.46,11.89,9.77,8.97,12.60,13.98,17.77,18.67,19.13,19.51,34.86,30.21,20.43,18.22,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-51.61,-,-,-,143.01,185.58,-,121.28,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-36.34,-,-,-,-,1261.72,-,176.63,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-100.07,-,-,-,-36.57,-,-,-,-37.20,-,-,-,-173.30,-,2928.09,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,0.02,-,-,-,0.32,0.03,-,0.43,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-0.17,-,-,-,-0.02,-,-,-,-0.03,-,-,-,-1.00,-,21.83,-,Upgrade
18,Asset Turnover,-,0.05,0.06,0.10,0.22,0.08,0.10,0.08,0.14,0.13,0.13,0.04,0.16,0.04,0.14,0.09,0.20,0.07,0.06,0.04,Upgrade,
19,Inventory Turnover,-,-,0.33,0.30,0.60,1.53,0.52,0.65,0.55,1.50,0.86,0.47,0.24,1.15,0.26,1.26,0.35,2.44,0.56,0.91,0.45,Upgrade
20,Quick Ratio,-,-,7.38,6.46,6.74,7.10,7.00,7.27,7.20,7.52,7.52,7.87,8.72,9.28,12.58,16.79,16.73,12.84,12.76,13.11,14.34,Upgrade
21,Current Ratio,-,-,8.91,7.89,7.94,8.25,8.37,8.62,8.53,8.76,9.14,9.49,10.67,10.99,14.65,18.58,18.63,13.99,14.12,14.20,15.60,Upgrade
22,Return on Equity (ROE),-11.99%,-5.62%,-4.92%,-1.81%,-5.90%,-2.60%,-3.00%,-2.41%,-9.82%,-0.55%,4.64%,-3.02%,-0.65%,-3.09%,0.99%,3.05%,4.79%,4.79%,-0.93%,-0.58%,Upgrade,
23,Return on Assets (ROA),-,-1.82%,-4.38%,-2.64%,-6.54%,-2.09%,-3.62%,-2.60%,-9.25%,-1.25%,1.63%,-2.89%,-3.81%,-3.02%,-0.58%,1.11%,-0.93%,2.24%,-2.01%,-1.26%,Upgrade,
24,Return on Capital (ROIC),-3.06%,-2.07%,-5.00%,-3.01%,-7.46%,-2.38%,-4.11%,-2.95%,-10.47%,-1.41%,1.82%,-3.21%,-4.20%,-3.27%,-0.62%,1.18%,-0.99%,2.37%,-2.12%,-1.33%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-3.41%,-,-,-,-,0.17%,-,2.14%,-,-,Upgrade
