,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,4579,4587,4070,4616,5026,5810,6576,7614,8220,8270,10622,7262,9987,9369,7991,4791,4622,2724,2595,2003,2114,Upgrade
1,Market Cap Growth,-21.06%,-21.06%,-38.12%,-39.38%,-38.85%,-29.74%,-38.09%,4.84%,-17.69%,-11.74%,32.93%,51.58%,116.08%,243.92%,207.93%,139.18%,118.60%,13.76%,15.85%,-15.18%,3.24%,Upgrade
2,Enterprise Value,5579,5599,4719,5241,5652,6289,6930,7881,8487,8534,10817,7556,10281,9634,8241,4945,4776,3075,2853,2117,2228,Upgrade
3,Last Close Price,24.70,24.74,21.65,24.50,26.68,30.84,35.34,40.80,44.05,44.31,56.82,39.52,54.35,50.99,43.42,26.04,25.12,14.80,14.01,10.81,11.41,Upgrade
4,PE Ratio,80.18,79.73,67.31,83.74,92.51,97.80,99.50,90.10,97.96,105.44,151.84,148.23,244.97,302.08,237.79,93.33,90.77,45.76,42.48,32.54,28.91,Upgrade
5,PS Ratio,2.04,2.03,1.88,2.17,2.47,3.03,3.06,3.59,3.75,3.95,5.58,4.08,6.37,7.30,7.31,4.86,4.71,2.14,1.96,1.46,1.47,Upgrade
6,PB Ratio,3.53,3.45,2.88,3.22,3.50,4.13,4.70,5.43,5.95,6.48,8.35,6.09,8.55,8.66,7.55,4.56,4.45,2.67,2.53,1.99,2.12,Upgrade
7,P/TBV Ratio,3.70,3.70,3.10,3.45,3.78,4.40,5.01,5.78,6.36,6.99,9.02,6.64,9.38,9.18,8.00,4.82,4.73,2.83,2.66,2.10,2.23,Upgrade
8,P/FCF Ratio,-,-,-,-,-27.26,-,-,-,83.46,87.04,-,60.39,72.56,-,-,16.18,-,-27.94,-6.09,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-62.14,-,-,-,44.57,40.73,-,40.57,55.11,-682.04,-,15.22,-,-37.89,-6.47,-,-,Upgrade
10,EV/Sales Ratio,2.47,2.48,2.18,2.46,2.78,3.28,3.22,3.72,3.87,4.08,5.69,4.25,6.56,7.50,7.53,5.02,4.87,2.42,2.15,1.54,1.55,Upgrade
11,EV/EBITDA Ratio,81.20,78.79,52.06,68.06,72.21,51.76,66.00,55.07,62.54,78.81,110.81,97.39,145.78,150.82,102.37,52.08,45.33,24.91,26.12,20.35,20.40,Upgrade
12,EV/EBIT Ratio,124.16,116.42,70.51,91.69,98.01,62.80,82.44,65.52,74.92,98.92,142.04,132.41,203.36,-,132.77,64.24,54.05,28.62,30.44,23.67,23.43,Upgrade
13,EV/FCF Ratio,-13.93,-,-,-,-30.65,-,-,-,86.17,89.82,-,62.83,74.69,-,-,16.70,-,-31.54,-6.70,-,-,Upgrade
14,Debt / Equity Ratio,0.97,0.97,0.94,0.71,0.80,0.62,0.55,0.41,0.43,0.50,0.48,0.62,0.67,0.54,0.53,0.61,0.59,0.64,0.66,0.51,0.49,Upgrade
15,Debt / EBITDA Ratio,18.80,38.55,15.43,10.29,11.10,7.75,24.11,5.50,2.18,13.92,3.48,9.93,5.32,180.16,6.04,13.85,5.34,9.44,4.56,5.88,2.58,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-6.21,-,-,-,6.10,6.73,-,6.15,5.66,-,-,2.16,-,-6.75,-1.59,-,-,Upgrade
17,Asset Turnover,0.39,0.52,0.41,0.80,0.38,0.60,0.41,0.84,0.74,0.63,0.54,0.84,0.64,0.64,0.36,0.54,0.34,0.42,0.33,1.15,Upgrade,
18,Inventory Turnover,6.49,4.35,8.54,7.93,14.14,6.07,10.18,6.52,12.13,10.45,9.05,8.41,11.37,7.75,6.85,4.01,5.86,4.62,5.59,1.15,3.23,Upgrade
19,Quick Ratio,1.06,1.06,1.16,1.18,1.18,1.17,1.18,1.22,1.28,1.10,1.07,1.09,1.09,1.08,1.19,1.29,1.41,1.34,1.35,1.31,0.82,Upgrade
20,Current Ratio,1.22,1.22,1.29,1.29,1.27,1.28,1.28,1.35,1.38,1.41,1.37,1.37,1.33,1.43,1.52,1.60,1.61,1.48,1.47,1.47,1.49,Upgrade
21,Return on Equity (ROE),-2.00%,1.87%,3.10%,6.74%,1.69%,2.10%,4.70%,9.24%,1.94%,7.48%,4.80%,7.47%,1.02%,0.62%,1.57%,5.64%,2.35%,8.14%,2.56%,10.06%,Upgrade,
22,Return on Assets (ROA),0.19%,0.59%,1.17%,0.90%,1.49%,0.03%,1.52%,4.28%,0.48%,2.96%,1.08%,2.66%,-0.40%,1.90%,0.76%,2.59%,1.38%,3.27%,1.89%,5.10%,Upgrade,
23,Return on Capital (ROIC),0.32%,0.98%,1.97%,1.51%,2.50%,0.05%,2.56%,7.33%,0.81%,4.81%,1.71%,4.17%,-0.60%,2.65%,1.01%,3.61%,2.02%,5.04%,3.02%,7.66%,Upgrade,
24,Return on Capital Employed (ROCE),2.58%,2.76%,3.46%,3.01%,3.04%,6.14%,5.37%,7.76%,7.10%,5.68%,5.34%,4.23%,4.03%,-,5.82%,7.30%,8.47%,10.49%,9.10%,8.87%,9.50%,Upgrade
25,Earnings Yield,1.26%,1.25%,1.49%,1.19%,1.08%,1.02%,1.01%,1.11%,1.02%,0.95%,0.66%,0.67%,0.41%,0.33%,0.42%,1.07%,1.10%,2.19%,2.35%,3.07%,3.46%,Upgrade
26,FCF Yield,-8.74%,-8.73%,-10.12%,-4.56%,-3.67%,-4.90%,-1.27%,-1.21%,1.20%,1.15%,0.81%,1.66%,1.38%,-0.33%,2.31%,6.18%,1.37%,-3.58%,-16.42%,-27.82%,-29.72%,Upgrade
27,Dividend Yield,0.41%,-,-,-,0.37%,-,-,-,0.23%,-,-,-,0.18%,-,-,-,0.40%,-,-,-,0.88%,Upgrade
28,Payout Ratio,102.10%,969.22%,82.54%,44.10%,37.27%,118.07%,362.51%,34.38%,26.06%,202.60%,24.09%,45.62%,42.22%,550.67%,151.96%,65.53%,61.88%,406.22%,36.43%,68.66%,33.54%,Upgrade
29,Buyback Yield / Dilution,-0.16%,1.25%,0.56%,0.56%,0.52%,1.12%,-2.32%,-0.29%,0.85%,-0.79%,2.78%,-3.34%,-4.37%,-2.81%,-4.12%,0.02%,0.09%,-0.10%,0.04%,-0.01%,-0.02%,Upgrade
30,Total Shareholder Return,0.24%,1.25%,0.56%,0.56%,0.89%,1.12%,-2.32%,-0.29%,1.08%,-0.79%,2.78%,-3.34%,-4.18%,-2.81%,-4.12%,0.02%,0.49%,-0.10%,0.04%,-0.01%,0.85%,Upgrade
