,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5429,12594,13565,11959,13431,5479,30065,33473,22297,27916,Upgrade
1,Revenue Growth (YoY),-59.98%,5.31%,0.99%,118.25%,-55.33%,-83.63%,34.84%,19.91%,10.90%,17.90%,Upgrade
2,Cost of Revenue,6275,16768,10968,12560,11125,15748,21450,27261,15180,21075,Upgrade
3,Gross Profit,-846.3,-4174,2597,-601.68,2306,-10269,8616,6212,7117,6840,Upgrade
4,"Selling, General & Admin",954.03,1345,1148,1656,1533,2996,2205,3733,2015,3293,Upgrade
5,Other Operating Expenses,74.88,1256,289.14,97.06,-87.64,233.38,-53.75,1186,61.62,553.51,Upgrade
6,Operating Expenses,3763,4524,2043,2168,2246,5576,2337,4918,2077,3846,Upgrade
7,Operating Income,-4609,-8698,553.89,-2770,60.23,-15844,6279,1294,5040,2994,Upgrade
8,Interest Expense,-945.13,-803.49,-981.84,-775.85,-1019,-486.87,-1223,-1673,-612.01,-332.36,Upgrade
9,Interest & Investment Income,5.95,6.73,42.02,74.59,227.64,275.9,455.39,230.62,252.52,363.75,Upgrade
10,Earnings From Equity Investments,-1465,-2439,-191.85,-265.97,-467.09,-656.67,216.65,-94.05,86.89,-41.77,Upgrade
11,Currency Exchange Gain (Loss),-452.4,1818,-3057,-2941,-3868,1001,616.63,5355,-683.89,-705.05,Upgrade
12,Other Non Operating Income (Expenses),63.96,-294.24,-1879,47.07,156.93,-343.74,27.45,-9.24,62.08,-82.19,Upgrade
13,EBT Excluding Unusual Items,-7402,-10410,-5515,-6631,-4910,-16054,6372,5103,4145,2197,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-118.05,-,-14.69,-203.93,Upgrade
15,Gain (Loss) on Sale of Investments,-362.01,-1430,-312.37,1551,-1942,-1533,-550.96,63.11,-562.57,920.81,Upgrade
16,Gain (Loss) on Sale of Assets,-813.45,-637.6,17.97,22.92,-740.61,-85.81,503.91,464.84,1119,1728,Upgrade
17,Asset Writedown,-489.19,-284.9,-124,-79.97,-183.11,-942.59,-1166,117.28,72.15,-707.52,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,2.2,-5.4,-,241.92,Upgrade
19,Pretax Income,-9067,-12762,-5933,-5137,-7775,-18616,5043,5743,4759,4175,Upgrade
20,Income Tax Expense,-73.1,338.75,667.6,117,-17.07,-2279,1964,2823,2401,2789,Upgrade
21,Earnings From Continuing Operations,-8994,-13101,-6601,-5254,-7758,-16337,3079,2920,2359,1387,Upgrade
22,Minority Interest in Earnings,-121.5,142.84,-373.39,-137.88,85.25,607.83,-76.15,-241.25,410,370.18,Upgrade
23,Net Income,-9115,-12958,-6974,-5392,-7673,-15730,3003,2678,2769,1757,Upgrade
24,Preferred Dividends & Other Adjustments,-,-,-,78.59,69.7,64.16,77.05,-,-,-,Upgrade
25,Net Income to Common,-9115,-12958,-6974,-5471,-7742,-15794,2926,2678,2769,1757,Upgrade
26,Net Income Growth,-,-,-,-,-,-,8.46%,52.44%,-2.42%,67.96%,Upgrade
27,Shares Outstanding (Basic),7015,7015,7015,7015,7015,7307,6253,6158,6067,6084,Upgrade
28,Shares Outstanding (Diluted),7015,7015,7015,7015,7015,7307,6288,6180,6089,6084,Upgrade
29,Shares Change (YoY),-,-,-,-4.00%,11.58%,18.24%,3.26%,1.58%,-2.81%,0.24%,Upgrade
30,EPS (Basic),-1.30,-1.85,-0.99,-0.78,-1.10,-2.16,0.47,0.43,0.46,0.29,Upgrade
31,EPS (Diluted),-1.30,-1.85,-0.99,-0.78,-1.10,-2.16,0.46,0.43,0.45,0.28,Upgrade
32,EPS Growth,-,-,-,-,-,-,2.26%,53.48%,-0.98%,63.75%,Upgrade
33,Free Cash Flow,-675.76,444.68,-877.51,-215.99,-6118,-32920,10433,-87.11,3412,3827,Upgrade
34,Free Cash Flow Per Share,-0.10,0.06,-0.13,-0.03,-0.87,-4.51,1.66,-0.01,0.56,0.63,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,0.033,0.099,0.027,0.089,Upgrade
36,Dividend Growth,-,-,-,-,-,-,20.68%,11.95%,3.67%,12.21%,Upgrade
37,Operating Margin,-84.91%,-69.06%,4.08%,-23.16%,0.45%,-289.16%,20.88%,3.86%,22.60%,10.73%,Upgrade
38,Profit Margin,-167.92%,-102.89%,-51.41%,-45.75%,-57.64%,-288.24%,9.73%,8.00%,12.42%,6.29%,Upgrade
39,Free Cash Flow Margin,-12.45%,3.53%,-6.47%,-1.81%,-45.55%,-600.81%,34.70%,-0.26%,15.30%,13.71%,Upgrade
40,EBITDA,-4447,-8556,747.12,-2654,268.96,-15565,6555,1584,5254,3248,Upgrade
41,D&A For EBITDA,162.1,142.21,193.23,116.08,208.73,278.82,276.45,290,214.55,253.93,Upgrade
42,EBIT,-4609,-8698,553.89,-2770,60.23,-15844,6279,1294,5040,2994,Upgrade
43,Advertising Expenses,112.7,-,133.37,-,55.43,-,154.04,-,177.17,-,Upgrade
