,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,21975,24786,22181,27340,30280,26875,31131,29326,31183,28939,34794,28861,37218,49469,47122,22388,19421,18054,21949,15166,15965,Upgrade
1,Market Cap Growth,-7.77%,-7.77%,-28.75%,-6.77%,-2.89%,-7.13%,-10.53%,1.61%,-16.22%,-41.50%,-26.16%,28.92%,91.63%,174.00%,114.69%,47.62%,21.65%,58.73%,78.84%,5.16%,72.34%,Upgrade
2,Enterprise Value,42913,43555,40336,43974,46914,42891,47106,44610,46467,43400,49115,41409,48645,58405,57012,31446,29281,28788,32834,26401,27201,Upgrade
3,Last Close Price,8.52,9.61,8.55,10.54,11.67,10.36,11.97,11.27,11.98,11.12,13.34,11.07,14.27,18.97,18.05,8.58,7.44,6.92,8.39,5.79,6.10,Upgrade
4,PE Ratio,47.44,53.50,48.16,46.51,40.03,21.33,25.40,23.82,26.95,40.27,44.70,28.56,35.94,47.90,39.04,27.58,29.35,29.03,73.57,55.10,53.02,Upgrade
5,Forward PE,-,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,19.03,18.65,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,Upgrade
6,PS Ratio,1.06,1.19,0.91,1.00,0.99,0.79,0.89,0.85,0.97,1.04,1.51,1.47,2.11,3.12,3.21,1.76,1.82,1.77,2.17,1.33,1.33,Upgrade
7,PB Ratio,2.17,1.15,1.04,1.27,1.44,1.32,-,1.50,1.65,1.61,2.09,1.78,2.38,3.25,3.33,1.65,1.47,1.41,2.01,1.41,1.49,Upgrade
8,P/TBV Ratio,3.15,3.15,2.84,3.46,3.90,3.40,-,3.91,4.29,4.22,5.21,4.42,5.84,7.99,7.92,4.05,3.61,3.48,5.30,3.79,4.03,Upgrade
