,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1569,1184,902,2306,2298,1930,1901,1762,1794,1639,1943,2199,2797,2381,2805,2509,2754,3501,4589,5032,4094,Upgrade
1,Market Cap Growth,-38.65%,-38.65%,-52.57%,30.93%,28.08%,17.75%,-2.18%,-19.90%,-35.84%,-31.16%,-30.73%,-12.35%,1.56%,-32.00%,-38.87%,-50.14%,-32.74%,29.84%,43.36%,16.52%,-14.20%,Upgrade
2,Enterprise Value,1529,1104,864,2322,2314,1819,1951,1694,1727,1557,1823,1854,2452,1969,2439,1999,2244,3040,4194,4711,3773,Upgrade
3,Last Close Price,4.05,3.02,2.35,5.63,5.61,4.71,4.64,4.30,4.38,4.00,4.63,5.24,6.52,5.55,6.54,5.72,6.27,7.76,10.18,11.16,9.05,Upgrade
4,PE Ratio,-,-,-,-,-,-,-12.72,-,-,-,-,-,-,-,-6.12,-5.82,-,34.65,37.04,-,19.74,Upgrade
5,Forward PE,-,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,11.36,13.96,16.78,23.71,19.83,14.89,Upgrade
6,PS Ratio,1.56,1.05,0.75,1.86,1.80,1.62,1.55,1.40,1.41,1.08,1.19,1.23,1.45,1.20,1.40,1.27,1.47,1.84,2.41,2.56,1.96,Upgrade
7,PB Ratio,1.39,1.03,0.74,1.89,1.74,1.45,1.42,1.32,1.33,1.11,1.31,1.46,1.78,1.40,1.65,1.44,1.60,1.54,2.08,2.32,1.88,Upgrade
8,P/TBV Ratio,1.11,1.11,0.80,2.04,1.86,1.52,1.49,1.38,1.40,1.17,1.37,1.54,1.87,1.55,1.82,1.59,1.77,2.24,3.06,3.47,2.82,Upgrade
