,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,149.59,115.86,106.03,236.93,426.79,589.66,799.63,648.11,999.06,245.7,Upgrade
1,Short-Term Investments,81.69,101.62,123.63,133.86,137.71,106.08,66.64,146.84,143.61,142.93,Upgrade
2,Accounts Receivable,32.45,33.94,34.47,44.8,42.66,45.73,56.69,53.26,47.79,26.12,Upgrade
3,Other Receivables,18.48,15.75,16.73,15.68,13.35,79.48,13.38,8.34,7.43,7.45,Upgrade
4,Inventory,23.7,20,19.18,15.38,14.78,16.06,16.72,14.39,16.09,33.15,Upgrade
5,Prepaid Expenses,1.44,1.39,1.5,1.77,1.87,1.14,1.38,1.31,1.15,1.19,Upgrade
6,Loans Receivable Current,97.9,79.69,81.65,-,-,-,-,-,-,-,Upgrade
7,Other Current Assets,83.34,138.88,142.1,143.19,150.71,184.86,194.25,1.08,1.14,44.9,Upgrade
8,Total Current Assets,488.58,507.13,525.3,591.59,787.86,1023,1149,873.32,1216,501.43,Upgrade
9,"Property, Plant & Equipment",344.08,317.55,338.11,369.35,398.73,433.17,455.18,452.57,452.19,445.4,Upgrade
10,Goodwill,-,-,-,11.33,11.33,11.33,11.33,-,-,-,Upgrade
11,Other Intangible Assets,85.65,101.29,122.34,161.74,189.37,225.87,260.32,273.15,294.89,298.69,Upgrade
12,Long-Term Investments,222.95,226.55,232.1,233.49,244.96,256.24,268.17,263.13,259.79,240.03,Upgrade
13,Long-Term Deferred Tax Assets,12.1,12.08,12.37,10.82,11.36,17.82,12.18,2.05,2.05,1.65,Upgrade
14,Other Long-Term Assets,786.18,792.45,812.17,1010,878.57,703.07,735.58,720.98,712.1,671.14,Upgrade
15,Total Assets,1940,1957,2042,2389,2522,2670,2891,2585,2937,2158,Upgrade
16,Accounts Payable,469,389.36,350.44,304.16,266.71,240.09,272.45,130.3,121.86,64.64,Upgrade
17,Accrued Expenses,-,74.21,80.82,50.77,62.03,59.75,52.52,51.98,52.42,42.2,Upgrade
18,Current Portion of Long-Term Debt,357.77,245.07,255.98,228.53,201.21,197.57,217.85,55.3,40.36,35.81,Upgrade
