,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,240.59,256.78,230.28,226.43,213.43,215.21,191.82,177.09,174.56,185.73,Upgrade
1,Total Revenue,240.59,256.78,230.28,226.43,213.43,215.21,191.82,177.09,174.56,185.73,Upgrade
2,Revenue Growth (YoY,4.48%,13.41%,7.90%,5.21%,11.27%,21.52%,9.88%,-4.65%,-5.44%,-0.25%,Upgrade
3,Property Expenses,101.5,84.66,98.79,67.7,80.45,76.2,60.24,53.01,33.79,47.29,Upgrade
4,"Selling, General & Administrative",79.56,117.72,73.8,114.03,62.25,85,64.45,64.63,60.21,65.98,Upgrade
5,Other Operating Expenses,-,-6.79,-,-2.93,2.93,12.89,6.52,-1.02,8.83,-1.56,Upgrade
6,Total Operating Expenses,181.06,195.58,172.59,178.8,145.64,174.08,131.22,116.62,102.83,111.71,Upgrade
7,Operating Income,59.53,61.2,57.69,47.63,67.79,41.13,60.6,60.47,71.74,74.02,Upgrade
8,Interest Expense,-77.11,-82.9,-62.85,-49.47,-21.76,-21.07,-15.54,-15.71,-22.57,-23.82,Upgrade
9,Interest & Investment Income,2.07,1.82,1.25,1.17,0.81,0.45,0.88,0.6,1.32,0.86,Upgrade
10,EBT Excluding Unusual Items,-15.52,-19.87,-3.91,-0.66,46.84,20.51,45.94,45.37,50.49,51.07,Upgrade
11,Gain (Loss) on Sale of Assets,0.38,0.17,3.04,0.01,-0.12,-0.08,-0.05,0.09,-0.08,-0.27,Upgrade
12,Asset Writedown,-129.82,-320.6,130.58,99,187.18,479,138.13,-50.11,-192.94,225.21,Upgrade
13,Other Unusual Items,-,-,-,-1.51,1.51,-,-,-,-,-,Upgrade
14,Pretax Income,-144.97,-340.31,129.71,96.83,235.42,499.42,184.02,-4.64,-142.53,276.01,Upgrade
15,Income Tax Expense,17.6,-29.42,-16.81,-27.26,-26,19.27,9.75,14.8,-8.99,26.5,Upgrade
16,Earnings From Continuing Operations,-162.57,-310.89,146.52,124.09,261.42,480.16,174.27,-19.44,-133.54,249.5,Upgrade
17,Minority Interest in Earnings,4.39,1.64,-22.93,-0.42,-24.98,-18.28,-2.53,-0.76,-2.21,-1.26,Upgrade
18,Net Income,-158.18,-309.25,123.59,123.68,236.44,461.88,171.74,-20.19,-135.75,248.25,Upgrade
19,Net Income to Common,-158.18,-309.25,123.59,123.68,236.44,461.88,171.74,-20.19,-135.75,248.25,Upgrade
20,Net Income Growth,-,-,-47.73%,-73.22%,37.67%,-,-,-,-,393.01%,Upgrade
21,Basic Shares Outstanding,288,288,288,288,288,288,288,288,288,288,Upgrade
22,Diluted Shares Outstanding,288,288,288,288,288,288,288,288,288,288,Upgrade
23,EPS (Basic),-0.55,-1.08,0.43,0.43,0.82,1.61,0.60,-0.07,-0.47,0.86,Upgrade
24,EPS (Diluted),-0.55,-1.08,0.43,0.43,0.82,1.61,0.60,-0.07,-0.47,0.86,Upgrade
25,EPS Growth,-,-,-47.73%,-73.22%,37.67%,-,-,-,-,393.01%,Upgrade
26,Dividend Per Share,0.040,0.060,0.060,0.060,0.140,0.120,0.100,0.120,0.100,0.120,Upgrade
27,Dividend Growth,-33.33%,0%,-57.14%,-50.00%,40.00%,0%,0%,0%,0%,0%,Upgrade
28,Operating Margin,24.74%,23.83%,25.05%,21.04%,31.76%,19.11%,31.59%,34.15%,41.09%,39.85%,Upgrade
29,Profit Margin,-65.75%,-120.43%,53.67%,54.62%,110.78%,214.62%,89.53%,-11.40%,-77.77%,133.66%,Upgrade
30,Free Cash Flow Margin,30.15%,34.32%,32.34%,31.38%,44.90%,32.39%,37.85%,43.59%,42.20%,43.95%,Upgrade
31,EBITDA,82.53,79.57,81.72,69.56,94.9,63.89,78.8,72.13,82.33,82.12,Upgrade
32,D&A For Ebitda,23,18.37,24.03,21.93,27.11,22.76,18.2,11.66,10.59,8.1,Upgrade
33,EBIT,59.53,61.2,57.69,47.63,67.79,41.13,60.6,60.47,71.74,74.02,Upgrade
