,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1431,2429,2383,3037,2815,2544,3634,2819,3124,2322,3064,2664,3388,3243,3017,2808,3176,3216,4176,2242,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,501.07,504.07,-,507.5,503.06,504.89,-,-,-,Upgrade
2,Accounts Receivable,2499,2257,2040,1569,2397,2220,1870,1732,1794,1685,1499,1420,1812,1481,1663,1237,1406,1106,914.66,969.78,Upgrade
3,Other Receivables,240.94,344.25,219.01,321.17,653.99,746.94,615.88,651.02,694.87,712.49,533.65,566.51,511.73,539.51,183.74,201.84,225.99,124.25,257.92,637.67,Upgrade
4,Inventory,543.95,503.48,516.77,500.78,559.7,559.68,597.13,539.84,501.46,555.21,565.51,553.69,653,659.95,645.68,541.85,568.79,507.85,478.47,480.8,Upgrade
5,Other Current Assets,305.48,270.19,490.05,420.73,516.89,219.53,349.91,310.81,323.18,287.38,340.47,342.28,236.88,217.17,238.92,211.77,193.63,194.05,174.51,186.21,Upgrade
6,Total Current Assets,5021,5804,5649,5848,6942,6290,7066,6052,6438,5562,6003,6047,7105,6141,6256,5504,6075,5148,6002,4517,Upgrade
7,"Property, Plant & Equipment",20314,20107,20025,18863,18329,18522,18267,18429,16588,16675,16781,16802,15721,15649,15632,14034,12854,12533,12606,12772,Upgrade
8,Goodwill,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,22.61,Upgrade
9,Other Intangible Assets,4673,4598,4325,4307,4120,4070,3919,3871,3182,3081,3014,2964,2345,2319,2278,1966,1924,1938,1659,1669,Upgrade
10,Long-Term Investments,3675,3610,3621,3499,3402,3329,3306,3258,3173,3131,3240,3075,3037,2981,2751,2744,2689,2605,2631,2532,Upgrade
11,Long-Term Deferred Tax Assets,81.23,81.21,45.11,51.27,45.68,45.61,46.24,49.31,46.17,47.61,32.95,34.31,31.06,31.18,33.59,30.06,26.42,25.03,22.5,28.53,Upgrade
12,Long-Term Deferred Charges,5.77,0.44,0.44,0.48,0.29,-,-,-,0.16,0.28,0.46,0.65,1.21,1.21,1.4,1.58,1.51,1.51,1.51,0.96,Upgrade
13,Long-Term Accounts Receivable,13.46,13.46,13.46,14.05,13.46,17.06,17.06,17.64,17.06,15.55,15.55,53.98,41.74,42.33,41.74,42.33,41.74,41.74,44.7,45.28,Upgrade
14,Other Long-Term Assets,194.26,207.27,230.94,497.78,257.07,248.18,251.75,258.86,293.57,297.67,243.66,245.21,250.05,167.6,175.65,190.68,219.29,302.84,249.72,438.23,Upgrade
15,Total Assets,34000,34444,33932,33104,33131,32544,32896,31958,29760,28833,29353,29245,28555,27355,27192,24534,23853,22619,23240,22026,Upgrade
16,Accounts Payable,1711,1749,1519,1539,1654,1584,1500,1548,1445,1280,1451,1544,1479,1113,2422,1231,1157,853.72,1066,874.48,Upgrade
17,Accrued Expenses,184.16,365.12,174.14,448.88,175.83,401.1,171.59,446.42,171.93,386.79,205.73,531.77,254.07,536.3,189.73,491.85,192.99,401.79,167.57,511.24,Upgrade
18,Short-Term Debt,100,1016,989.03,1145,1365,1365,1191,674.5,300,310.73,300,300,300,300,800,-,-,30.83,-,460,Upgrade
19,Current Portion of Long-Term Debt,3189,2237,321.42,315.66,318.98,254.29,260.21,254.15,311.42,216.38,220.95,195.09,50.19,50.55,57.91,60.03,71.06,72.53,89.29,87.93,Upgrade
20,Current Unearned Revenue,731.05,690.47,721.31,739.12,985.23,1006,1021,725.03,717.6,744.3,785.49,737.35,979.12,995.65,1018,875.78,998.2,932.54,890.63,-,Upgrade
21,Current Portion of Leases,-,50.92,-,97.01,-,31.01,-,47.13,-,69.16,-,103.2,-,0.72,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,147.1,50.77,104.2,29.88,229.03,74.37,136.39,56.91,230.35,113.32,150.93,154.87,367.41,103.39,215.49,51.43,333.59,23.33,128.66,30.05,Upgrade
23,Other Current Liabilities,1977,2173,2625,1686,2538,3276,3150,3207,2405,2453,2521,2633,2172,2401,1352,1449,1154,1136,1055,2099,Upgrade
24,Total Current Liabilities,8038,8332,6454,6001,7266,7992,7429,6959,5582,5573,5635,6200,5602,5501,6054,4159,3907,3450,3398,4063,Upgrade
25,Long-Term Debt,7329,7814,8593,8479,6939,6395,6407,6264,5666,5455,5221,4984,4889,4718,3416,3185,3068,3053,2979,909.77,Upgrade
26,Long-Term Leases,16.12,11.78,30.36,22.09,52.65,43.91,50.11,14.02,17.81,22.07,27.91,22.07,2.05,1.31,2.03,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,1260,1281,1307,1332,1304,1332,1342,1376,1382,1412,1366,1379,1369,1377,1381,1397,1383,1385,1366,1397,Upgrade
28,Long-Term Deferred Tax Liabilities,86.53,82.41,80.1,69.13,63.22,55.85,56.71,53.73,52.48,55.19,62.47,60.24,61.43,64.22,84.46,89.03,90.05,83.66,92.59,117.44,Upgrade
29,Other Long-Term Liabilities,131.01,121.05,130.1,120.15,132.08,122.14,131.2,121.27,129.97,120.46,129.54,96.89,124.26,114.37,123.54,113.65,105.48,95.6,104.74,109.12,Upgrade
30,Total Liabilities,16861,17643,16595,16024,15758,15941,15416,14788,12830,12638,12442,12741,12048,11776,11062,8943,8554,8069,7940,6596,Upgrade
31,Common Stock,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,Upgrade
32,Additional Paid-In Capital,4815,4815,4815,4814,4806,4806,4806,4805,4805,4805,4805,4805,4879,4879,4679,4679,4614,4614,4614,4939,Upgrade
33,Retained Earnings,6918,6605,7155,6971,7326,6595,7465,7179,6954,6205,6889,6503,6419,5480,6124,5556,5353,4639,5349,5015,Upgrade
34,Comprehensive Income & Other,462.06,438.15,424.69,361.99,344.57,302.83,307.72,290.16,282.84,298.17,339.4,326.81,334.45,350.24,458.57,488.25,492.48,460.42,511.02,651.82,Upgrade
35,Total Common Equity,16995,16658,17195,16948,17277,16504,17379,17074,16842,16108,16833,16434,16433,15509,16062,15523,15260,14514,15275,15406,Upgrade
36,Minority Interest,144.4,143.35,142.52,132.72,97.18,99.29,101.37,96.21,88.83,87.18,77.8,69.38,74.36,69.42,68.67,68.3,38.58,36.6,24.45,24.07,Upgrade
37,Shareholders' Equity,17139,16801,17337,17080,17374,16603,17480,17170,16930,16195,16911,16504,16507,15579,16130,15591,15299,14551,15299,15430,Upgrade
38,Total Liabilities & Equity,34000,34444,33932,33104,33131,32544,32896,31958,29760,28833,29353,29245,28555,27355,27192,24534,23853,22619,23240,22026,Upgrade
39,Total Debt,10634,11130,9934,10058,8676,8090,7908,7254,6295,6074,5770,5604,5241,5070,4276,3245,3139,3157,3068,1458,Upgrade
40,Net Cash (Debt),-9202,-8701,-7552,-7021,-5861,-5546,-4274,-4435,-3171,-3751,-2706,-2439,-1350,-1827,-751.17,66.26,541.73,59.35,1108,784.78,Upgrade
41,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-91.56%,-71.49%,-95.87%,-61.97%,-64.41%,Upgrade
42,Net Cash Per Share,-1.72,-1.87,-1.64,-1.56,-1.19,-1.17,-0.90,-0.95,-0.69,-0.75,-0.56,-0.48,-0.29,-0.38,-0.16,0.01,0.12,0.01,0.21,0.17,Upgrade
43,Filing Date Shares Outstanding,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,Upgrade
44,Total Common Shares Outstanding,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,Upgrade
45,Working Capital,-3017,-2528,-805.33,-152.74,-323.87,-1702,-362.85,-907.14,855.92,-11.07,368.08,-152.35,1503,639.37,201.79,1345,2168,1698,2604,453.96,Upgrade
46,Book Value Per Share,3.54,3.47,3.58,3.53,3.60,3.44,3.62,3.56,3.51,3.36,3.51,3.42,3.42,3.23,3.35,3.23,3.18,3.02,3.18,3.21,Upgrade
47,Tangible Book Value,12299,12037,12847,12618,13134,12411,13437,13180,13637,13004,13797,13447,14065,13168,13761,13534,13314,12553,13593,13714,Upgrade
48,Tangible Book Value Per Share,2.56,2.51,2.68,2.63,2.74,2.59,2.80,2.75,2.84,2.71,2.87,2.80,2.93,2.74,2.87,2.82,2.77,2.62,2.83,2.86,Upgrade
49,Buildings,-,13539,-,12432,-,11762,-,11191,-,9706,-,9640,-,8466,-,7691,-,6852,-,6883,Upgrade
50,Machinery,-,7653,-,7018,-,6569,-,6217,-,5356,-,5247,-,4750,-,4466,-,3536,-,3732,Upgrade
51,Construction In Progress,-,711.76,-,618.47,-,1263,-,1494,-,1990,-,1645,-,2534,-,1877,-,1946,-,1596,Upgrade
