,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,157.55,146.46,123.82,166.15,164.1,169.54,177.68,167.05,148.36,157.79,Upgrade
1,Revenue Growth (YoY),27.24%,-11.85%,-24.54%,-2.00%,-7.64%,1.49%,19.76%,5.87%,-5.15%,-6.79%,Upgrade
2,Cost of Revenue,118.69,105.47,94.06,131.08,127.63,130.54,143.19,125.69,108.9,119.41,Upgrade
3,Gross Profit,38.86,40.99,29.76,35.07,36.47,39.01,34.48,41.36,39.46,38.39,Upgrade
4,"Selling, General & Admin",34.73,35.78,31.95,35.49,36.34,39.97,33.6,31.09,34.23,33.95,Upgrade
5,Other Operating Expenses,-2.07,-2.44,-1.16,-2.79,-1.7,-2.45,-3.55,-2.57,-3.87,-1.92,Upgrade
6,Operating Expenses,32.66,33.34,30.79,33.25,34.65,37.53,30.05,28.52,30.36,32.03,Upgrade
7,Operating Income,6.2,7.65,-1.03,1.82,1.82,1.48,4.44,12.84,9.1,6.36,Upgrade
8,Interest Expense,-6.3,-1.73,-6.01,-1.58,-3.58,-0.67,-3.29,-2.66,-1.13,-2.93,Upgrade
9,Interest & Investment Income,-,0.16,-,0.02,-,0.02,-,0.02,-,0.02,Upgrade
10,Currency Exchange Gain (Loss),-,-2.88,-,-18.31,-,2.88,-,4.7,-,-2.34,Upgrade
11,Other Non Operating Income (Expenses),-3.04,4.98,-4.98,5.91,-5.91,-0.97,0.97,2.26,-2.26,0.58,Upgrade
12,EBT Excluding Unusual Items,-3.13,8.18,-12.01,-12.13,-7.67,2.74,2.12,17.16,5.71,1.68,Upgrade
13,Gain (Loss) on Sale of Assets,-,0.01,-,0.09,-,-0.11,-,-1.9,-,-1.29,Upgrade
14,Asset Writedown,-,-4.5,-,-8,-,1,-,-4.5,-,3.1,Upgrade
15,Other Unusual Items,-,0.01,-,-,-,0.05,-,0.05,-,0,Upgrade
16,Pretax Income,-3.13,3.7,-12.01,-20.04,-7.67,3.68,2.12,10.81,5.71,3.5,Upgrade
17,Income Tax Expense,-0.27,4.34,-1.73,-3.8,-1.12,0.62,0.47,2.63,1.55,-1.11,Upgrade
18,Net Income,-2.87,-0.64,-10.28,-16.24,-6.55,3.07,1.65,8.18,4.16,4.61,Upgrade
19,Net Income to Common,-2.87,-0.64,-10.28,-16.24,-6.55,3.07,1.65,8.18,4.16,4.61,Upgrade
20,Net Income Growth,-,-,-,-,-,-62.54%,-60.40%,77.65%,49.87%,-66.29%,Upgrade
21,Shares Outstanding (Basic),540,541,426,360,360,361,264,240,240,240,Upgrade
22,Shares Outstanding (Diluted),540,541,426,360,360,361,264,240,240,240,Upgrade
23,Shares Change (YoY),26.84%,50.26%,18.26%,-0.22%,36.23%,50.33%,10.11%,-,-,-,Upgrade
24,EPS (Basic),-0.01,-0.00,-0.02,-0.05,-0.02,0.01,0.01,0.03,0.02,0.02,Upgrade
25,EPS (Diluted),-0.01,-0.00,-0.02,-0.05,-0.02,0.01,0.01,0.03,0.02,0.02,Upgrade
26,EPS Growth,-,-,-,-,-,-75.08%,-64.04%,77.66%,49.88%,-66.29%,Upgrade
27,Free Cash Flow,21.76,25.33,-7.03,5.55,1.65,-33.76,-3.61,-7.8,14.53,-17.43,Upgrade
28,Free Cash Flow Per Share,0.04,0.05,-0.02,0.02,0.00,-0.09,-0.01,-0.03,0.06,-0.07,Upgrade
29,Operating Margin,3.94%,5.22%,-0.83%,1.10%,1.11%,0.87%,2.50%,7.69%,6.14%,4.03%,Upgrade
30,Profit Margin,-1.82%,-0.44%,-8.30%,-9.77%,-3.99%,1.81%,0.93%,4.90%,2.80%,2.92%,Upgrade
31,Free Cash Flow Margin,13.81%,17.30%,-5.68%,3.34%,1.01%,-19.91%,-2.03%,-4.67%,9.79%,-11.05%,Upgrade
32,EBITDA,12.31,13.31,4.99,8.64,8.27,4.51,15.09,24.47,19.9,15.73,Upgrade
33,D&A For EBITDA,6.11,5.66,6.02,6.82,6.45,3.03,10.66,11.63,10.8,9.38,Upgrade
34,EBIT,6.2,7.65,-1.03,1.82,1.82,1.48,4.44,12.84,9.1,6.36,Upgrade
