,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,1189,7346,929.17,751.65,643.04,5264,595.26,447.8,380.1,387.63,341.57,306.63,213.98,206.44,149.99,605.87,100.1,91.08,65.64,52.06,Upgrade
1,Revenue Growth (YoY),84.84%,39.54%,56.09%,67.85%,69.18%,1258.11%,74.27%,46.04%,77.63%,87.77%,127.73%,-49.39%,113.77%,126.66%,128.52%,1063.82%,75.95%,81.65%,-73.03%,-33.11%,Upgrade
2,Cost of Revenue,173.02,1228,138.13,124.94,111.92,603.17,95.99,81.79,-1121,502.91,449.38,455.15,479.03,399.35,392.35,353.41,376.62,370.19,300.28,318.45,Upgrade
3,Gross Profit,1016,6118,791.03,626.72,531.11,4661,499.27,366.01,1501,-115.28,-107.81,-148.53,-265.05,-192.91,-242.36,252.46,-276.52,-279.11,-234.64,-266.39,Upgrade
4,"Selling, General & Admin",530.15,3391,443.73,427.43,404.63,2550,395.03,328.5,329.8,322.89,331.4,294.57,308.06,269.23,232.29,182.11,208.21,160.84,124.05,107.08,Upgrade
5,Research & Development,560.53,3747,454.47,460.64,484.34,3111,422.76,408.58,1641,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Operating Expenses,-1.26,9.16,-,-,23.87,-169.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,1091,7138,898.2,888.07,912.56,5492,817.99,737.27,1970,323.08,331.59,294.76,308.24,269.42,232.48,182.29,208.4,161.02,124.24,107.36,Upgrade
8,Operating Income,-75.01,-1021,-107.16,-261.35,-381.45,-830.43,-318.72,-371.26,-469.43,-438.36,-439.4,-443.29,-573.3,-462.33,-474.84,70.17,-484.91,-440.14,-358.88,-373.76,Upgrade
9,Interest Expense,-,-64.11,-4.92,-3.2,-,-,-4.46,-4.23,-4.99,-5.07,-4.8,-4.25,-6.55,-7.33,-7.48,-6.85,-5.34,-4.04,-,-4.23,Upgrade
10,Interest & Investment Income,13.44,109.04,18.15,19.36,24.4,124.94,19.53,20.25,23.21,17.83,16.23,14.32,2.07,5.1,2.61,2.67,0.15,3.43,1.11,10.92,Upgrade
11,Earnings From Equity Investments,-10.28,34.18,-4.02,-0.86,-7.86,19.15,-2.48,-0.14,-1.09,-1.36,-0.65,-0.59,-0.58,-0.56,-0.38,-0.28,-0.33,-0.14,-0.02,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-118.36,-,-,-,-,-,-,-,-3.94,-,Upgrade
13,Other Non Operating Income (Expenses),7.63,15.65,-7.35,4.83,-320.12,2306,-61.81,18.47,25.83,-126.03,-4.74,28.97,0.62,8.28,1.84,-0.8,7.68,6.9,8.34,-3.28,Upgrade
14,EBT Excluding Unusual Items,-64.22,-926.09,-105.3,-241.22,-685.03,1620,-367.93,-336.91,-426.47,-552.99,-551.71,-404.83,-577.74,-456.84,-478.25,64.92,-482.75,-433.99,-353.4,-370.35,Upgrade
15,Gain (Loss) on Sale of Investments,-5.01,-8.53,-0.62,-2.21,0.88,-58.22,0.47,-0.03,-4.49,1.75,-5.88,-16.42,-9.07,23.76,-2.33,-3.05,0.77,-1.05,4.3,6.96,Upgrade
16,Gain (Loss) on Sale of Assets,-0.38,2.81,-,-,-0.07,0.46,-,-,-,-,-,-,-,-,-,-,-,-,11.31,-,Upgrade
17,Asset Writedown,3.9,-28.44,-,-,0.81,-5.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,0.08,-0.62,-,-,362.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,-65.63,-960.87,-105.92,-243.43,-320.49,1556,-367.46,-336.94,-430.97,-551.24,-557.59,-421.25,-586.8,-433.08,-480.57,61.87,-481.98,-435.04,-337.79,-363.39,Upgrade
20,Income Tax Expense,74.06,119.55,14.49,7.72,14.31,111.1,13.67,11.49,14.37,6.32,8.14,13.95,3.87,5.04,14.95,-4.63,-9.33,-8.42,-1.48,1.55,Upgrade
21,Earnings From Continuing Operations,-139.7,-1080,-120.41,-251.15,-334.79,1445,-381.14,-348.43,-445.34,-557.56,-565.73,-435.2,-590.68,-438.11,-495.52,66.5,-472.65,-426.62,-336.32,-364.94,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,1.39,1.12,1.2,Upgrade
23,Net Income,-139.7,-1080,-120.41,-251.15,-334.79,1445,-381.14,-348.43,-445.34,-557.56,-565.73,-435.2,-590.68,-438.11,-495.52,66.5,-472.75,-425.22,-335.2,-363.74,Upgrade
24,Net Income to Common,-139.7,-1080,-120.41,-251.15,-334.79,1445,-381.14,-348.43,-445.34,-557.56,-565.73,-435.2,-590.68,-438.11,-495.52,66.5,-472.75,-425.22,-335.2,-363.74,Upgrade
25,Shares Outstanding (Basic),106,105,105,104,104,105,105,104,104,103,103,102,95,93,92,91,91,88,78,77,Upgrade
26,Shares Outstanding (Diluted),106,105,105,104,104,105,105,104,104,103,103,102,95,93,92,97,91,88,78,77,Upgrade
