,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,319.95,353.07,295.57,429.1,316.24,419.44,308.56,457,320.7,335.5,357.55,430.67,299.51,401,382.99,340.36,322.75,296.51,151.45,569.72,Upgrade
1,Other Revenue,-0.54,0.54,-,-,-0.49,0.49,-,-,-0.68,0.68,-,1.32,-0.83,0.83,-,0.72,-0.63,0.63,-,3.38,Upgrade
2,Revenue,319.41,353.61,295.57,429.1,315.75,419.93,308.56,457,320.03,336.17,357.55,431.99,298.68,401.83,382.99,341.09,322.12,297.15,151.45,573.09,Upgrade
3,Revenue Growth (YoY),1.16%,-15.79%,-4.21%,-6.10%,-1.34%,24.92%,-13.70%,5.79%,7.15%,-16.34%,-6.64%,26.65%,-7.28%,35.23%,152.88%,-40.48%,-33.91%,-41.43%,-63.01%,-20.58%,Upgrade
4,Cost of Revenue,75.15,83.3,79.94,119.04,73.26,103.83,83.01,102.04,81.88,78.25,91.04,93.97,67.55,91.76,96.89,91.75,50.45,56.82,30.91,131.41,Upgrade
5,Gross Profit,244.26,270.31,215.63,310.07,242.49,316.11,225.55,354.95,238.15,257.92,266.51,338.01,231.12,310.07,286.1,249.33,271.67,240.32,120.54,441.68,Upgrade
6,"Selling, General & Admin",199.68,229.26,184.51,240.33,203,273.47,188.21,278.05,193.07,226.56,225.8,255.73,211.29,264.92,254.31,341.86,313.13,245.5,141.54,512.33,Upgrade
7,Research & Development,10.17,10.48,7.85,16.08,8.02,12.39,9.33,40.67,5.29,10.55,8.39,46.87,8.93,4.55,3.16,20.56,8.32,13.02,8.43,24.28,Upgrade
8,Other Operating Expenses,-5.6,4.79,0.39,-1.03,-0.23,1.35,-0.12,-1.02,0.15,0.26,0.74,10.05,-0.15,-2.76,-1.74,32.64,-5.85,-9.62,-13.21,35.02,Upgrade
9,Operating Expenses,208.15,246.28,192.65,249.34,212.07,287.31,202.09,311.02,206.05,229.41,242.04,310.22,221.73,258.93,261.08,509.17,320.31,256.48,142.15,592.7,Upgrade
10,Operating Income,36.12,24.03,22.98,60.73,30.42,28.8,23.46,43.94,32.1,28.52,24.48,27.8,9.39,51.14,25.01,-259.84,-48.64,-16.16,-21.61,-151.02,Upgrade
11,Interest Expense,-21.61,-21.25,-19.02,-4.03,-20.67,-20.7,-19.28,-6.31,-30.8,-22.47,-19.61,-25.96,-23.76,-23.23,-24.24,-39.2,-29.69,-27.4,-34.76,-22.63,Upgrade
12,Interest & Investment Income,2.62,0.63,2.17,60.65,1.41,0.63,2,64.42,-,13.52,2.59,4.39,1.04,16.99,3.93,-,-,16.97,12.12,-,Upgrade
13,Other Non Operating Income (Expenses),3.72,-3.84,2.49,-83.24,-0.21,-0.99,-0.56,-80.01,8.08,-8.81,0.33,5.83,4.2,-6,-0.56,1.44,0.84,-2.34,-0.32,3.33,Upgrade
