,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,140,134,105,200,294,129,134,106,154,131,69,Upgrade
1,Market Cap Growth,-33.06%,-33.06%,-64.29%,55.00%,119.28%,22.14%,-13.09%,-19.14%,122.81%,39.99%,-50.00%,Upgrade
2,Enterprise Value,93,94,60,140,244,70,154,157,169,177,149,Upgrade
3,Last Close Price,0.09,0.08,0.07,0.12,0.18,0.08,0.08,0.11,0.17,0.16,0.10,Upgrade
4,PS Ratio,1.64,1.56,1.23,2.69,3.51,1.25,1.26,1.06,2.27,7.11,-,Upgrade
5,PB Ratio,1.57,1.50,1.12,1.99,2.77,1.14,1.01,1.39,1.62,1.00,0.52,Upgrade
6,P/TBV Ratio,1.50,1.50,1.12,1.99,2.78,1.14,1.01,1.41,1.64,1.01,0.52,Upgrade
7,P/FCF Ratio,31.38,29.94,-,-,46.72,436.02,-4.92,-,3.89,3.86,-,Upgrade
8,P/OCF Ratio,25.45,25.45,-,-,42.93,239.01,-5.16,-,3.72,3.69,-,Upgrade
9,EV/Sales Ratio,1.08,1.09,0.70,1.89,2.91,0.68,1.45,1.58,2.49,9.61,-,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-11.02,-,-,Upgrade
11,EV/FCF Ratio,20.76,20.93,-,-,38.83,236.26,-5.65,-,4.27,5.22,-,Upgrade
12,Debt / Equity Ratio,0.01,0.01,0.00,0.01,0.01,0.01,0.07,0.65,0.95,0.68,0.62,Upgrade
13,Debt / FCF Ratio,0.26,0.26,-,-,0.16,3.44,-0.34,-,2.27,2.64,-,Upgrade
14,Earnings Yield,-8.08%,-8.47%,-11.32%,-5.33%,-8.86%,-25.14%,-21.75%,-52.77%,-43.47%,-21.49%,-,Upgrade
15,FCF Yield,3.19%,3.34%,-10.73%,-0.14%,2.14%,0.23%,-20.34%,-20.39%,25.74%,25.89%,-,Upgrade
16,Buyback Yield / Dilution,-,-,-,-26.52%,-100.00%,-81.67%,-36.99%,-,-2.18%,-,Upgrade,
17,Total Shareholder Return,-,-,-,-26.52%,-100.00%,-81.67%,-36.99%,-,-2.18%,-,Upgrade,
