,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,37.41,48.3,37.29,37,46.76,56.56,49.91,49.51,18.38,-,Upgrade
1,Revenue Growth (YoY),0.33%,30.52%,-20.25%,-34.58%,-6.32%,14.25%,171.54%,-,-98.45%,-,Upgrade
2,Cost of Revenue,28.33,38.64,29.22,30.21,37.55,49.59,49.08,39.29,16.32,-,Upgrade
3,Gross Profit,9.08,9.66,8.06,6.79,9.21,6.97,0.83,10.22,2.07,-,Upgrade
4,"Selling, General & Admin",15.83,16.37,15.17,15.89,15.58,17.9,18.34,12.74,26.09,-,Upgrade
5,Other Operating Expenses,-,0.02,-,0.08,0.04,-0.52,1,-0.65,1.18,-,Upgrade
6,Operating Expenses,15.51,16.58,15.21,15.43,15.91,17.5,17.42,17.63,24.58,-,Upgrade
7,Operating Income,-6.43,-6.93,-7.15,-8.64,-6.7,-10.53,-16.59,-7.41,-22.52,-,Upgrade
8,Interest Expense,-0.02,-0.01,-0.02,-0.03,-0.23,-0.68,-1.56,-2.74,-4.92,-,Upgrade
9,Interest & Investment Income,0.1,0.14,0.11,0.15,0.03,0.05,0.01,0.01,0.04,-,Upgrade
10,Earnings From Equity Investments,0.07,-0.47,0.31,0.48,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.48,0.22,0.34,0.62,0.13,0.25,-,0.4,-,-,Upgrade
12,Other Non Operating Income (Expenses),1.49,1.12,1.55,0.58,1.87,1.79,2.76,1.25,1.23,-,Upgrade
13,EBT Excluding Unusual Items,-4.31,-5.92,-4.86,-6.85,-4.91,-9.12,-15.38,-8.49,-26.16,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,0,0,1.2,-15.31,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-5.01,-,-2.31,-,-,Upgrade
16,Legal Settlements,-,-,-,-,-,2.49,-,-,-,-,Upgrade
17,Other Unusual Items,-,-1.09,-,-,-,-,-,3.1,-3.11,-,Upgrade
18,Pretax Income,-4.31,-7.02,-4.86,-5.65,-20.22,-11.65,-15.38,-7.7,-29.27,-,Upgrade
19,Income Tax Expense,-0,0.03,-0.03,0.18,-0.03,0.49,-0.04,0.54,-0.01,-,Upgrade
20,Earnings From Continuing Operations,-4.3,-7.04,-4.83,-5.83,-20.19,-12.13,-15.34,-8.24,-29.26,-,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-0.12,-1.54,-30.65,1.17,-,Upgrade
22,Net Income,-4.3,-7.04,-4.83,-5.83,-20.19,-12.26,-16.87,-38.89,-28.08,-,Upgrade
23,Net Income to Common,-4.3,-7.04,-4.83,-5.83,-20.19,-12.26,-16.87,-38.89,-28.08,-,Upgrade
24,Shares Outstanding (Basic),1613,1613,1613,1613,1613,1275,807,702,589,-,Upgrade
25,Shares Outstanding (Diluted),1613,1613,1613,1613,1613,1275,807,702,589,-,Upgrade
26,Shares Change (YoY),-,-,-,26.52%,100.00%,81.67%,36.99%,-,2.18%,-,Upgrade
27,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.02,-0.06,-0.05,-,Upgrade
28,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.02,-0.06,-0.05,-,Upgrade
29,Free Cash Flow,9.35,-4.88,-6.38,6.11,0.18,0.12,-27.36,5.81,33.84,-,Upgrade
30,Free Cash Flow Per Share,0.01,-0.00,-0.00,0.00,0.00,0.00,-0.03,0.01,0.06,-,Upgrade
31,Operating Margin,-17.18%,-14.34%,-19.17%,-23.34%,-14.33%,-18.61%,-33.23%,-14.97%,-122.49%,-,Upgrade
32,Profit Margin,-11.50%,-14.59%,-12.95%,-15.75%,-43.18%,-21.67%,-33.81%,-78.56%,-152.79%,-,Upgrade
33,Free Cash Flow Margin,24.99%,-10.09%,-17.10%,16.50%,0.38%,0.21%,-54.81%,11.74%,184.10%,-,Upgrade
34,EBITDA,-4.17,-7.24,-4.85,-9.14,-3.24,-8.67,-10.99,1.79,-17.15,-,Upgrade
35,D&A For EBITDA,2.26,-0.32,2.29,-0.5,3.47,1.85,5.59,9.21,5.37,1.35,Upgrade
36,EBIT,-6.43,-6.93,-7.15,-8.64,-6.7,-10.53,-16.59,-7.41,-22.52,-,Upgrade
