,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,1039,1046,904.07,430.61,414.59,483.77,461.8,386.98,401.36,337.63,533.76,426.45,444.24,597.26,252.05,242.39,364.57,421.24,401.41,364.06,Upgrade
1,Trading Asset Securities,100.02,250.76,340.04,-,-,-,-,50.3,-,80.43,-,181.5,230.97,80.64,30.05,50.55,20,20,-,-,Upgrade
2,Cash & Short-Term Investments,1139,1296,1244,430.61,414.59,483.77,461.8,437.28,401.36,418.06,533.76,607.95,675.21,677.9,282.1,292.93,384.57,441.24,401.41,364.06,Upgrade
3,Cash Growth,174.66%,168.00%,169.41%,-1.53%,3.30%,15.72%,-13.48%,-28.07%,-40.56%,-38.33%,89.21%,107.54%,75.57%,53.64%,-29.72%,-19.54%,1.31%,18.74%,-9.97%,-19.07%,Upgrade
4,Accounts Receivable,1276,1278,1377,1363,1442,1534,1373,1372,1365,1252,1070,995.45,963.15,897.4,845.36,697.02,635.73,577.92,568.14,522.1,Upgrade
5,Other Receivables,17.51,90.9,16.61,118.89,30.63,21.88,21.97,59.33,46.62,54.53,42.38,34.78,29.07,57.07,30.35,43.4,12.83,23.59,11.14,20.32,Upgrade
6,Receivables,1293,1369,1394,1481,1473,1556,1395,1431,1411,1307,1113,1030,992.22,954.47,875.71,740.42,648.56,601.51,579.28,542.41,Upgrade
7,Inventory,2481,2778,2805,2912,2630,1977,1612,1421,1209,1021,991.72,937.23,958.87,840.99,803.27,800.96,674.97,627.86,596.08,565.82,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
