,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8201,9798,4229,5663,8248,7989,8036,9399,10245,9634,11890,15414,18633,16025,13487,13652,13346,15649,10057,10644,14850,Upgrade
1,Market Cap Growth,22.65%,22.65%,-47.37%,-39.75%,-19.50%,-17.07%,-32.41%,-39.02%,-45.02%,-39.88%,-11.85%,12.91%,39.61%,2.40%,34.11%,28.26%,-10.13%,6.90%,-46.03%,-56.67%,-35.79%,Upgrade
2,Enterprise Value,8604,10397,5268,8162,10747,10495,10841,12147,12993,12407,14070,15771,18990,16787,15421,16358,16052,18120,12270,13921,18127,Upgrade
3,Last Close Price,3.49,4.17,1.80,2.41,3.51,3.40,3.42,4.00,4.36,4.10,5.06,6.55,7.92,6.81,5.73,5.80,5.67,6.65,4.25,4.50,6.28,Upgrade
4,PE Ratio,-,-,-,-,-98.00,-,-,-,-,-,44.77,-,228.91,-,-,-10.62,-,-,-,-,107.07,Upgrade
5,Forward PE,-,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,6.20,Upgrade
6,PS Ratio,1.97,2.36,0.81,0.91,1.08,1.09,1.06,1.09,1.18,1.32,1.68,2.40,3.24,2.08,1.72,1.84,1.87,2.27,1.35,1.41,1.75,Upgrade
7,PB Ratio,1.31,1.57,0.64,0.83,1.18,1.12,1.10,1.28,1.36,1.18,1.42,1.79,2.10,2.01,1.67,1.39,1.37,1.47,0.90,0.95,1.31,Upgrade
8,P/TBV Ratio,1.73,1.73,0.71,0.92,1.31,1.33,1.30,1.51,1.61,1.39,1.69,2.10,2.48,2.25,1.88,1.94,1.90,1.97,1.20,1.24,1.72,Upgrade
9,P/FCF Ratio,10.20,12.19,7.91,-,18.96,-,-,-,-14.36,-,-,-,22.35,-36.94,-,-23.94,-,-,-,-,5.03,Upgrade
10,P/OCF Ratio,10.28,10.28,6.69,-,15.26,-,-,-23.77,-20.06,-,-,-,18.19,-383.57,-,-132.71,-,-,-,-,4.18,Upgrade
11,PEG Ratio,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,Upgrade
12,EV/Sales Ratio,2.07,2.50,1.01,1.32,1.40,1.43,1.44,1.41,1.50,1.70,1.98,2.45,3.30,2.18,1.97,2.21,2.25,2.63,1.65,1.85,2.14,Upgrade
13,EV/EBITDA Ratio,-,-,-,-60.39,-,-,-,-658.08,-,-,12.75,-,24.98,-29.28,-,-20.90,-,-,-,19.11,19.51,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,19.84,-,47.07,-,-,-,-,-,-,-,29.97,Upgrade
15,EV/FCF Ratio,10.70,12.93,9.85,-,24.70,-,-,-,-18.21,-,-,-,22.78,-38.69,-,-28.69,-,-,-,-,6.14,Upgrade
16,Debt / Equity Ratio,0.19,0.19,0.20,0.23,0.24,0.37,0.36,0.38,0.36,0.32,0.32,0.25,0.18,0.09,0.13,0.24,0.30,0.30,0.31,0.32,0.34,Upgrade
17,Debt / EBITDA Ratio,-,-,-,4.65,-,-,-,16.03,-,-,2.48,-,0.49,2.15,-,6.67,-,-,-,27.75,2.70,Upgrade
18,Debt / FCF Ratio,1.47,1.47,2.49,-,3.84,-,-,-,-3.81,-,-,-,1.88,-1.74,-,-4.16,-,-,-,-,1.32,Upgrade
19,Asset Turnover,0.23,0.28,0.19,0.76,0.48,0.48,0.52,0.52,0.47,0.74,0.53,0.19,0.47,0.54,0.28,0.54,0.35,0.34,0.20,0.43,Upgrade,
20,Inventory Turnover,2.31,1.29,2.02,1.19,4.91,2.89,2.90,2.85,3.17,2.86,4.92,4.30,1.66,3.19,3.76,2.12,4.21,2.70,2.56,1.58,3.48,Upgrade
21,Quick Ratio,0.79,0.79,0.90,0.91,1.01,0.59,0.66,0.40,0.42,0.45,0.52,0.53,0.53,1.20,1.08,1.12,1.08,1.14,1.25,1.39,1.47,Upgrade
22,Current Ratio,1.47,1.47,1.61,1.73,1.81,1.21,1.24,1.01,0.99,1.16,1.22,1.21,1.15,1.68,1.66,1.63,1.62,1.80,1.88,2.10,2.04,Upgrade
23,Return on Equity (ROE),-20.56%,-14.06%,-8.05%,8.46%,-10.34%,-5.39%,-9.76%,-30.49%,-9.12%,0.83%,-10.30%,19.90%,-3.67%,-14.29%,1.15%,-27.54%,-13.26%,-6.23%,-4.10%,3.63%,Upgrade,
24,Return on Assets (ROA),-6.94%,-5.06%,-0.94%,-3.19%,-4.57%,-3.21%,-1.32%,-6.78%,-2.07%,2.34%,-2.39%,12.49%,-0.03%,-4.72%,-0.00%,-8.07%,-4.44%,-1.88%,-0.59%,3.14%,Upgrade,
25,Return on Capital (ROIC),-9.27%,-6.55%,-1.19%,-4.23%,-6.31%,-4.59%,-1.97%,-9.92%,-2.93%,3.26%,-3.37%,18.55%,-0.05%,-7.18%,-0.01%,-11.74%,-6.23%,-2.59%,-0.81%,4.56%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,7.11%,-,4.16%,-,-,-,-,-,-,-,4.59%,Upgrade
27,Earnings Yield,-5.03%,-4.21%,-5.75%,-1.11%,-1.02%,-10.49%,-10.25%,-8.17%,-7.86%,2.17%,2.23%,-0.70%,0.44%,-7.27%,-10.81%,-9.42%,-10.34%,-3.51%,-1.41%,0.44%,0.93%,Upgrade
28,FCF Yield,9.80%,8.21%,12.64%,6.19%,5.28%,-2.09%,-4.35%,-5.78%,-6.97%,-0.84%,2.87%,2.50%,4.47%,-2.71%,-5.38%,-4.18%,-9.94%,14.44%,24.07%,24.49%,19.87%,Upgrade
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.06%,-,-,-,-,-,-,-,0.48%,Upgrade
30,Payout Ratio,0.00%,-,-,-,92.65%,-,-,-,-,-,181.19%,-,3.01%,-,-,250.59%,-,-,-,-,88.29%,Upgrade
31,Buyback Yield / Dilution,5.49%,0.06%,-0.22%,0.08%,18.90%,-31.23%,0.28%,-0.02%,-22.91%,23.70%,-0.81%,0.68%,-0.58%,0.17%,0.70%,-0.79%,0.45%,-0.21%,4.98%,-11.86%,0.10%,Upgrade
32,Total Shareholder Return,5.49%,0.06%,-0.22%,0.08%,18.90%,-31.23%,0.28%,-0.02%,-22.91%,23.70%,-0.81%,0.68%,-0.52%,0.17%,0.70%,-0.79%,0.45%,-0.21%,4.98%,-11.86%,0.58%,Upgrade
