,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,306.77,338.98,384.42,469.94,378.16,448.76,309.93,677.57,496.22,530.64,430.21,520.07,539.58,440.22,345.44,514.61,502.52,510.8,170.63,727.44,Upgrade
1,Other Revenue,-4.75,4.75,-,19.26,-12.51,12.51,-,21.16,-4.95,4.95,-,7.86,-7.29,7.29,-,25.71,-11,11,-,7.55,Upgrade
2,Revenue,302.02,343.73,384.42,489.2,365.65,461.28,309.93,698.73,491.26,535.59,430.21,527.94,532.29,447.51,345.44,540.32,491.51,521.8,170.63,734.99,Upgrade
3,Revenue Growth (YoY),-17.40%,-25.48%,24.03%,-29.99%,-25.57%,-13.88%,-27.96%,32.35%,-7.71%,19.68%,24.54%,-2.29%,8.30%,-14.24%,102.46%,-26.49%,-26.14%,-1.93%,-76.55%,3.96%,Upgrade
4,Cost of Revenue,187.1,206.29,237.16,330.98,219.37,262.03,188.44,413.92,293.03,325.66,254.34,340.94,8.88,599.24,198.91,276.61,278.61,276.04,90.92,427.86,Upgrade
5,Gross Profit,114.93,137.44,147.25,158.22,146.28,199.25,121.49,284.81,198.23,209.93,175.87,187,523.4,-151.73,146.53,263.71,212.9,245.77,79.71,307.13,Upgrade
6,"Selling, General & Admin",87.34,109.2,81.61,131.33,109.01,120.97,91.14,149.2,103.61,98.12,83.73,141.79,83.09,104.56,87.23,107.69,103.74,112.67,72.54,145.6,Upgrade
7,Research & Development,74.53,77.41,73.24,122.31,78.78,74.56,66.77,102.51,67.3,74.52,61.52,78.06,69.98,66.96,56.14,77.17,69.73,64.67,50.62,71.88,Upgrade
8,Other Operating Expenses,-9.44,11.3,-11.75,23,-17.47,2.22,-4.22,4.46,-1.07,-1.45,-2.48,9.34,-10.31,-1.1,-3.62,1.45,-3.83,-5.76,-5.08,6.47,Upgrade
9,Operating Expenses,149.92,194.61,143.75,277.61,168.77,205.67,137.4,271.03,165.09,181.54,143.03,473.9,297.88,443.66,145.9,194.17,177.8,169.35,120.31,223.96,Upgrade
10,Operating Income,-34.99,-57.17,3.5,-119.39,-22.48,-6.42,-15.9,13.78,33.14,28.39,32.84,-286.9,225.52,-595.39,0.62,69.54,35.1,76.42,-40.6,83.17,Upgrade
11,Interest Expense,-2.35,-2.22,-2.59,-3.59,-3.31,-4.94,-6.31,-7.21,-6.14,-4.22,-2.43,-4.01,-4.63,-4.88,-4.66,-4.32,-4.61,-3.96,-3.22,-6.96,Upgrade
12,Interest & Investment Income,1.21,1.95,10.79,2.7,2.42,3.06,1.67,6.58,1.85,1.38,0.75,1.93,5.36,1.32,1.24,3.21,1.58,-,3.02,4.91,Upgrade
13,Earnings From Equity Investments,-,-,-,7.74,-,-,-,9.6,-3.55,-2.79,-3.26,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0.76,-0.76,-,1.83,-2.51,2.51,-,-21.74,16.07,-16.07,-,5.04,-2.23,2.23,-,17.14,4.53,-4.53,-,-4.47,Upgrade
15,Other Non Operating Income (Expenses),-1.02,0.36,-1.07,-3.34,3.3,-3.95,2.22,15.7,-17.45,-0.31,0.24,-158.94,157.25,-154.9,-2.37,-3.53,7.17,2.09,-6.48,15.52,Upgrade
16,EBT Excluding Unusual Items,-36.39,-57.84,10.63,-114.04,-22.58,-9.74,-18.32,16.71,23.92,6.39,28.14,-442.88,381.26,-751.62,-5.17,82.05,43.77,70.02,-47.28,92.18,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-41.39,-2.35,-2.08,-3.31,-13.25,-,-,-,-5.06,-3.24,-2.55,-2.4,-9.84,-0.98,-0.27,-0.2,-0.88,Upgrade
18,Gain (Loss) on Sale of Assets,5.18,0.02,0.01,3.9,-0.23,0.25,0.02,-0.11,-0.06,0.09,-0.01,-0.08,0.03,-0.13,-0.01,-0.02,0.1,-0.01,-,-0.08,Upgrade
19,Asset Writedown,13.8,-10.03,10.03,13.4,-13.4,3.67,-3.67,7.59,-7.59,-0.34,0.34,329.65,-329.65,-1.02,1.02,-0.29,0.29,0.46,-0.46,-13.18,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,4.52,-4.52,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,-10.31,10.29,0.01,13.28,-,-,-,3.79,-,-,-,2.63,-,-,-,5.94,-,-,-,6.03,Upgrade
22,Pretax Income,-27.71,-57.56,20.68,-124.87,-38.56,-7.9,-25.28,14.73,16.27,6.13,28.47,-115.75,52.93,-759.85,-6.56,77.85,43.17,70.19,-47.94,84.07,Upgrade
23,Income Tax Expense,-0,0.12,0.33,3.48,-2.09,2.07,2.27,-19.46,0.85,3.96,0.42,-28.38,4.02,6.28,0.06,-2.09,-2.55,12.17,-0.24,7.53,Upgrade
24,Earnings From Continuing Operations,-27.71,-57.68,20.35,-128.35,-36.46,-9.97,-27.55,34.2,15.42,2.17,28.05,-87.37,48.91,-766.13,-6.62,79.94,45.72,58.03,-47.71,76.54,Upgrade
25,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,0.28,-0.05,0.53,0.27,0.46,0.03,0.92,0.14,0.97,0.14,1.39,Upgrade
26,Net Income,-27.71,-57.68,20.35,-128.35,-36.46,-9.97,-27.55,34.2,15.42,2.45,28,-86.84,49.18,-765.67,-6.59,80.86,45.86,58.99,-47.57,77.93,Upgrade
27,Net Income to Common,-27.71,-57.68,20.35,-128.35,-36.46,-9.97,-27.55,34.2,15.42,2.45,28,-86.84,49.18,-765.67,-6.59,80.86,45.86,58.99,-47.57,77.93,Upgrade
28,Net Income Growth,-,-,-,-,-,-,-,-,-68.65%,-,-,-,7.24%,-,-,3.76%,-4.52%,512.13%,-,74.30%,Upgrade
29,Shares Outstanding (Basic),471,423,407,416,472,375,459,435,381,470,400,426,417,514,330,447,466,329,432,446,Upgrade
30,Shares Outstanding (Diluted),471,423,407,416,472,375,459,435,381,470,400,426,417,514,330,447,466,329,432,446,Upgrade
