,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,7.59,7.61,25.45,90.29,21.82,42.61,40.39,29.17,30.21,25.38,Upgrade
1,Cash & Short-Term Investments,7.59,7.61,25.45,90.29,21.82,42.61,40.39,29.17,30.21,25.38,Upgrade
2,Cash Growth,-70.17%,-91.58%,16.62%,111.90%,-45.97%,46.09%,33.67%,14.90%,-55.80%,-69.47%,Upgrade
3,Accounts Receivable,25.5,53.88,111.93,180.83,181,127.09,76.76,148.73,130.82,130.09,Upgrade
4,Other Receivables,27.55,26.51,25.71,28.21,49.42,43.05,57.04,47.33,34.99,32.8,Upgrade
5,Receivables,55.17,92.21,184.95,311.65,363.43,309.49,318.42,373.16,313.97,244.16,Upgrade
6,Other Current Assets,673.55,655.36,664.47,714.45,724.24,1528,628.09,207.63,211.93,248.94,Upgrade
7,Total Current Assets,736.3,755.17,874.87,1116,1109,1880,986.9,609.95,556.11,518.48,Upgrade
8,"Property, Plant & Equipment",116.07,119.96,125.88,142.31,101.06,117.2,191.1,197.39,189.68,189.65,Upgrade
9,Long-Term Investments,60.85,69.61,88.56,93.44,101.72,101.65,99.11,97.52,87.62,80.76,Upgrade
10,Goodwill,-,-,-,-,4.35,10.22,17.24,17.24,17.24,17.24,Upgrade
11,Other Long-Term Assets,2587,2643,2813,3079,3075,3460,4174,4362,4082,3885,Upgrade
12,Total Assets,3500,3588,3902,4431,4391,5570,5468,5284,4933,4691,Upgrade
13,Accounts Payable,0.69,0.67,0.66,0.71,0.68,0.76,1.19,-,0.42,0.01,Upgrade
14,Accrued Expenses,-,119.04,-,73.18,-,62.92,-,41.52,-,49.03,Upgrade
15,Short-Term Debt,251.72,146.74,154.6,179.14,443.9,853.92,592.07,690.92,727.98,663.83,Upgrade
16,Current Portion of Long-Term Debt,1437,1378,1524,1704,786.21,820.7,823.86,747.22,792.64,845.23,Upgrade
17,Current Portion of Leases,5.5,5.16,4.89,4.79,2.15,6.48,109.17,8.38,8.19,9.96,Upgrade
18,Current Income Taxes Payable,5.3,4.1,1.56,2.39,1.83,4.53,3.44,4.24,7.27,7.05,Upgrade
19,Current Unearned Revenue,148.64,150.31,148.36,156.48,135.85,132.54,56.55,59.17,41.8,44.43,Upgrade
20,Other Current Liabilities,493.38,405.16,550.84,455.43,492.23,789.53,400,292.16,665.67,249.14,Upgrade
21,Total Current Liabilities,2342,2209,2385,2577,1863,2671,1986,1844,2244,1869,Upgrade
22,Long-Term Debt,186.19,221.76,90.61,84.9,467.77,464.32,704.92,646.57,524.5,551.2,Upgrade
23,Long-Term Leases,11.77,14.27,16.86,20.14,2.2,2.24,5.7,8.38,6.92,10.57,Upgrade
24,Long-Term Unearned Revenue,0.13,1.46,7.5,14.7,2.13,1.44,8.15,11.23,2.89,6.99,Upgrade
25,Long-Term Deferred Tax Liabilities,205.24,224.06,252.6,282.95,290.13,327.64,355.16,345.35,326.77,307.42,Upgrade
26,Other Long-Term Liabilities,110.39,90.47,36.56,88.63,275.07,126.73,283.51,255.4,-,184.88,Upgrade
27,Total Liabilities,2856,2761,2789,3068,2900,3594,3344,3111,3105,2930,Upgrade
28,Common Stock,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69,456.75,456.75,Upgrade
29,Additional Paid-In Capital,2245,2245,2245,2245,2245,2245,2245,2245,1472,1472,Upgrade
30,Retained Earnings,-1599,-1370,-1099,-1018,-802.82,-642.34,-412,-308.28,-175.87,-130.87,Upgrade
31,Comprehensive Income & Other,-17.39,-65.31,-51.33,115.83,-4.37,292.69,215.73,168.54,34.39,-63.33,Upgrade
32,Total Common Equity,640.52,821.55,1106,1354,1449,1907,2060,2117,1788,1735,Upgrade
33,Minority Interest,3.47,4.97,6.57,8.78,42.06,69.13,63.98,56.95,40.42,26.58,Upgrade
34,Shareholders' Equity,643.99,826.52,1113,1363,1491,1976,2124,2174,1828,1761,Upgrade
35,Total Liabilities & Equity,3500,3588,3902,4431,4391,5570,5468,5284,4933,4691,Upgrade
36,Total Debt,1892,1766,1791,1993,1702,2148,2236,2101,2060,2081,Upgrade
37,Net Cash (Debt),-1884,-1758,-1766,-1903,-1680,-2105,-2195,-2072,-2030,-2055,Upgrade
38,Net Cash Per Share,-1.61,-1.50,-1.51,-1.63,-1.44,-,-1.88,-,-6.94,-7.03,Upgrade
39,Filing Date Shares Outstanding,1169,1169,1169,1169,1169,1169,1169,1169,292.32,292.32,Upgrade
40,Total Common Shares Outstanding,1169,1169,1169,1169,1169,1169,1169,1169,292.32,292.32,Upgrade
41,Working Capital,-1606,-1454,-1510,-1460,-753.36,-791.02,-999.38,-1234,-1688,-1350,Upgrade
42,Book Value Per Share,0.55,0.70,0.95,1.16,1.24,1.63,1.76,1.81,6.11,5.93,Upgrade
43,Tangible Book Value,640.52,821.55,1106,1354,1445,1897,2043,2100,1770,1718,Upgrade
44,Tangible Book Value Per Share,0.55,0.70,0.95,1.16,1.24,1.62,1.75,1.80,6.06,5.88,Upgrade
45,Land,-,68.46,-,74.41,-,93.66,-,163.87,-,109.2,Upgrade
46,Machinery,-,26.84,-,26.53,-,29.03,-,24.71,-,15.94,Upgrade
47,Construction In Progress,-,14.63,-,15.18,-,13.1,-,7.62,-,58.91,Upgrade
48,Leasehold Improvements,-,33.65,-,35.64,-,5.61,-,6.38,-,4.93,Upgrade
