,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,503.36,461.24,551.69,579.44,490.87,457.43,507.5,391.44,379.3,464.08,492.73,414.68,507.63,719.14,507.59,697.3,566.81,478,438.2,373.93,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.35,Upgrade
2,Cash & Short-Term Investments,503.36,461.24,551.69,579.44,490.87,457.43,507.5,391.44,379.3,464.08,492.73,414.68,507.63,719.14,507.59,697.3,566.81,478,438.2,454.27,Upgrade
3,Cash Growth,2.55%,0.83%,8.71%,48.03%,29.41%,-1.43%,3.00%,-5.61%,-25.28%,-35.47%,-2.93%,-40.53%,-10.44%,50.45%,15.84%,53.50%,719.24%,-33.83%,-43.79%,-49.27%,Upgrade
4,Accounts Receivable,61.71,202.5,196.29,191.89,358.74,409.02,418.14,566.56,600.59,469.83,351.47,268.93,369.57,195.18,220.56,245.05,963.01,1151,1250,1263,Upgrade
5,Other Receivables,15.02,15.53,15.64,15.02,21.63,18.58,26.86,29.09,111.69,124.52,67.84,66.04,46.52,74.19,66.67,72.85,60.43,98.76,106.51,120.95,Upgrade
6,Receivables,76.73,218.03,211.93,206.91,380.38,427.6,445,595.64,712.28,594.35,419.3,334.97,416.1,269.37,287.23,317.9,1023,1250,1356,1384,Upgrade
7,Inventory,711.17,693.94,627.13,565.67,649.29,767.84,763.71,751.96,753.18,867.38,1030,1064,1238,1316,1100,1002,1146,1135,1140,1059,Upgrade
8,Other Current Assets,137.4,138.4,131.21,121.49,240.68,245.96,256.02,261.16,344.2,337.76,308.46,316.26,302.64,264.85,371.8,371.45,424.73,407.9,386.62,412.13,Upgrade
9,Total Current Assets,1429,1512,1522,1474,1761,1899,1972,2000,2189,2264,2250,2130,2464,2570,2267,2389,3161,3270,3321,3310,Upgrade
10,"Property, Plant & Equipment",36.81,38.77,40.59,42.61,43.74,26.4,28.68,29.94,32.09,33.98,35.66,37.71,39.92,29.02,29.08,29.71,30.31,30.91,31.38,31.99,Upgrade
11,Long-Term Investments,29.64,30.23,27.17,27.31,28.09,28.66,32.24,32.75,36.3,36.83,6.63,29.3,27.48,28.99,61.85,29.8,32.94,32.25,33.11,33.61,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,47.15,47.15,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,0.58,0.54,0.66,0.77,0.88,1,1.1,1.22,1.34,1.47,1.59,1.73,1.81,1.84,1.86,1.65,1.77,1.86,1.97,2.08,Upgrade
14,Long-Term Deferred Tax Assets,243.81,219.68,219.65,220.25,232.96,238.43,221.96,222.44,185.43,202.01,162.17,167.74,165.9,179.16,175.78,173.95,198.65,185.85,142.81,148.18,Upgrade
15,Long-Term Deferred Charges,3.42,3.86,4.29,4.83,3.98,4.42,4.98,5.55,5.7,7.07,8.84,11.04,13.15,14.34,19.67,21.59,21.24,21.3,17.09,24.16,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,22.43,-,-,-,-,-,-,-,-,-,Upgrade
17,Total Assets,1743,1805,1814,1769,2071,2198,2261,2292,2450,2545,2488,2377,2759,2870,2555,2645,3446,3543,3547,3550,Upgrade
18,Accounts Payable,144.54,137.67,129.95,137.47,65.5,76.68,76.47,78.57,90.53,85.67,85.89,88.89,99.9,112.89,151.55,248.43,259.6,283.25,196.92,254.39,Upgrade
