,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,19.54,25.1,19.26,21.49,30.39,34.57,28.07,23.92,18.73,29.14,Upgrade
1,Revenue Growth (YoY),1.46%,16.79%,-36.63%,-37.83%,8.25%,44.51%,49.85%,-17.90%,-48.75%,-40.87%,Upgrade
2,Cost of Revenue,12.58,15.35,11.95,13.93,20.85,22.54,19.19,16.61,13.31,22.08,Upgrade
3,Gross Profit,6.96,9.74,7.31,7.56,9.54,12.03,8.88,7.31,5.43,7.06,Upgrade
4,"Selling, General & Admin",7.1,8.43,7.32,7.62,9.24,9.1,8.3,6.53,10.42,11.75,Upgrade
5,Operating Expenses,7.13,8.45,7.32,7.48,9.17,9.32,8.3,6.53,10.42,11.75,Upgrade
6,Operating Income,-0.16,1.29,-0.01,0.09,0.37,2.71,0.59,0.78,-4.99,-4.7,Upgrade
7,Interest Expense,-0.03,-0.05,-0.06,-0.04,-0.06,-0.04,-0.06,-0.05,-0.04,-0.05,Upgrade
8,Interest & Investment Income,-,0.44,-,0.24,-,0.16,-,0.07,-,0.22,Upgrade
9,Other Non Operating Income (Expenses),0.27,-0.17,0.73,0.54,0.51,0.21,0.38,0.21,1.66,0.6,Upgrade
10,EBT Excluding Unusual Items,0.07,1.51,0.65,0.83,0.82,3.04,0.91,1.01,-3.37,-3.94,Upgrade
11,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.28,-,-,-,-0.06,Upgrade
12,Asset Writedown,-,-,-,-0.52,-,-,-,-1.55,-,-11.98,Upgrade
13,Other Unusual Items,-,-,-,0.13,-,-,-,0.42,-,-,Upgrade
14,Pretax Income,0.07,1.51,0.65,0.44,0.82,3.31,0.91,-0.12,-3.37,-15.97,Upgrade
15,Income Tax Expense,0.05,0.13,0.05,0.1,0.14,0.06,0.08,0.01,-0.02,-3.96,Upgrade
16,Earnings From Continuing Operations,0.02,1.38,0.6,0.34,0.68,3.25,0.84,-0.13,-3.35,-12.01,Upgrade
17,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-0,Upgrade
18,Net Income,0.02,1.38,0.6,0.34,0.68,3.25,0.84,-0.13,-3.35,-12.01,Upgrade
19,Net Income to Common,0.02,1.38,0.6,0.34,0.68,3.25,0.84,-0.13,-3.35,-12.01,Upgrade
20,Net Income Growth,-96.01%,305.00%,-11.75%,-89.54%,-18.54%,-,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,Upgrade
22,Shares Outstanding (Diluted),1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,Upgrade
23,EPS (Basic),0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,Upgrade
24,EPS (Diluted),0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.01,Upgrade
25,EPS Growth,-96.23%,350.00%,-11.75%,-90.47%,-18.44%,-,-,-,-,-,Upgrade
26,Free Cash Flow,-0.57,1.51,1.09,3.88,0.7,3.32,0.92,0.78,-1.59,0.44,Upgrade
27,Free Cash Flow Per Share,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,Upgrade
28,Operating Margin,-0.83%,5.14%,-0.07%,0.41%,1.20%,7.85%,2.09%,3.25%,-26.63%,-16.12%,Upgrade
29,Profit Margin,0.12%,5.49%,3.12%,1.58%,2.24%,9.40%,2.98%,-0.52%,-17.89%,-41.23%,Upgrade
30,Free Cash Flow Margin,-2.93%,6.02%,5.63%,18.03%,2.32%,9.60%,3.28%,3.27%,-8.51%,1.52%,Upgrade
31,EBITDA,-0.09,1.36,0.08,0.21,0.6,3,0.74,1.02,-4.78,-6.5,Upgrade
32,D&A For EBITDA,0.07,0.07,0.09,0.13,0.24,0.28,0.15,0.25,0.21,-1.81,Upgrade
33,EBIT,-0.16,1.29,-0.01,0.09,0.37,2.71,0.59,0.78,-4.99,-4.7,Upgrade
