,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,2766,3326,2135,2639,2040,3232,2458,3477,2452,3660,Upgrade
1,Revenue Growth (YoY),29.55%,26.04%,4.68%,-18.34%,-17.03%,-7.06%,0.26%,-5.00%,0.65%,36.20%,Upgrade
2,Cost of Revenue,2381,2902,1864,2248,1767,2734,2148,2903,2112,3092,Upgrade
3,Gross Profit,384.91,424.61,271.61,391.33,272.37,498.12,310.66,574.27,340.31,567.74,Upgrade
4,"Selling, General & Admin",115.86,134.63,92.45,144.42,101.93,128.33,84.61,118.84,86.48,161.8,Upgrade
5,Other Operating Expenses,32.5,47.22,36.29,51.64,36.11,86.62,26.5,58.36,19.53,-,Upgrade
6,Operating Expenses,140.4,187.63,139.61,197.01,157.5,241.49,114.47,234.44,151.59,180.99,Upgrade
7,Operating Income,244.51,236.98,132,194.33,114.87,256.63,196.18,339.84,188.71,386.75,Upgrade
8,Interest Expense,-0.84,-0.39,-0.44,-0.56,-0.56,-1.01,-1.36,-2.48,-5.28,-9.44,Upgrade
9,Interest & Investment Income,21.82,17.99,18.29,8.41,7.05,5.89,6.38,3.31,2.21,4.91,Upgrade
10,Earnings From Equity Investments,-1.23,-1.1,-3.93,-5.19,-5.81,-0.81,-1.25,3.39,-,6.11,Upgrade
11,Currency Exchange Gain (Loss),-7.38,10.62,-2.25,10.36,-0.28,-2.97,0.58,-6.46,0.87,1.57,Upgrade
12,Other Non Operating Income (Expenses),5.47,7.8,5.35,3.72,2.55,5.42,2.97,3.44,5.05,2.8,Upgrade
13,EBT Excluding Unusual Items,262.34,271.9,149.01,211.07,117.82,263.15,203.51,341.03,191.56,392.69,Upgrade
14,Gain (Loss) on Sale of Investments,-37.24,-33.61,1.6,-13.99,-5.08,-19.78,-13.82,-28.08,-44.51,-55.19,Upgrade
15,Gain (Loss) on Sale of Assets,-0.32,-0.03,0.09,19.75,-0,-0.29,0.06,0.02,-0.03,-0.2,Upgrade
16,Asset Writedown,-10.16,-,-4.06,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,2.24,4.57,-,-,18.07,0.67,-,Upgrade
18,Pretax Income,214.61,238.26,146.64,219.07,117.31,243.08,189.74,331.04,147.69,337.29,Upgrade
19,Income Tax Expense,47.43,21.57,33.06,27.59,21.26,27.4,34.14,35.9,36.38,51.56,Upgrade
20,Earnings From Continuing Operations,167.18,216.69,113.58,191.48,96.05,215.68,155.6,295.15,111.31,285.73,Upgrade
21,Net Income to Company,167.18,216.69,113.58,191.48,96.05,215.68,155.6,295.15,111.31,285.73,Upgrade
22,Net Income,167.18,216.69,113.58,191.48,96.05,215.68,155.6,295.15,111.31,285.73,Upgrade
23,Net Income to Common,167.18,216.69,113.58,191.48,96.05,215.68,155.6,295.15,111.31,285.73,Upgrade
24,Net Income Growth,47.19%,13.17%,18.25%,-11.22%,-38.27%,-26.92%,39.79%,3.29%,-12.52%,63.94%,Upgrade
25,Shares Outstanding (Basic),2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,Upgrade
26,Shares Outstanding (Diluted),2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,Upgrade
27,EPS (Basic),0.08,0.10,0.05,0.09,0.04,0.10,0.07,0.14,0.05,0.13,Upgrade
28,EPS (Diluted),0.08,0.10,0.05,0.09,0.04,0.10,0.07,0.14,0.05,0.13,Upgrade
29,EPS Growth,47.19%,13.17%,18.25%,-11.22%,-38.27%,-26.92%,39.79%,3.29%,-12.52%,63.94%,Upgrade
30,Free Cash Flow,-238.84,616.35,-233.58,399.66,-354.76,942.89,-421.79,1029,-389.41,895.94,Upgrade
31,Free Cash Flow Per Share,-0.11,0.29,-0.11,0.19,-0.16,0.44,-0.20,0.48,-0.18,0.42,Upgrade
32,Operating Margin,8.84%,7.12%,6.18%,7.36%,5.63%,7.94%,7.98%,9.77%,7.70%,10.57%,Upgrade
33,Profit Margin,6.04%,6.51%,5.32%,7.26%,4.71%,6.67%,6.33%,8.49%,4.54%,7.81%,Upgrade
34,Free Cash Flow Margin,-8.63%,18.53%,-10.94%,15.14%,-17.39%,29.18%,-17.16%,29.60%,-15.88%,24.48%,Upgrade
35,EBITDA,252.64,244.99,140.7,203.93,124.08,266.08,205.74,348.92,197.58,393.09,Upgrade
36,D&A For EBITDA,8.13,8.01,8.7,9.6,9.22,9.45,9.56,9.09,8.87,6.34,Upgrade
37,EBIT,244.51,236.98,132,194.33,114.87,256.63,196.18,339.84,188.71,386.75,Upgrade
38,Revenue as Reported,-,-,-,-,-,-,-,-,-,3660,Upgrade
