,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2294,2863,2489,3411,2842,2840,1959,2150,1630,2382,Upgrade
1,Revenue Growth (YoY),-7.84%,-16.06%,-12.41%,20.10%,45.02%,32.10%,20.25%,-9.75%,2.42%,13.79%,Upgrade
2,Cost of Revenue,1744,2095,1913,2678,2346,2476,1709,1749,1370,1739,Upgrade
3,Gross Profit,550.27,768.18,576.57,733.18,495.69,364.15,250.56,401.52,259.09,643.78,Upgrade
4,"Selling, General & Admin",219.57,213.84,189.61,193.36,230.78,193.59,191.49,192.54,174.27,211.1,Upgrade
5,Other Operating Expenses,-18.6,-16.57,-33.66,4.48,-40.42,-2.66,-17.28,8.15,-18.17,-0.73,Upgrade
6,Operating Expenses,200.97,197.26,155.95,197.83,190.36,190.94,174.21,200.68,156.11,210.37,Upgrade
7,Operating Income,349.3,570.91,420.62,535.35,305.34,173.22,76.36,200.84,102.99,433.41,Upgrade
8,Interest Expense,-1.37,-3.53,-6.76,-3.74,-5.39,-6.79,-3.67,-3.47,-4.54,-4.05,Upgrade
9,Interest & Investment Income,-,38.74,-,19.51,-,20.46,-,15.28,-,10.92,Upgrade
10,Earnings From Equity Investments,-0.2,1.65,2.31,0.76,0.98,0.54,0.36,-0.54,-0.48,-,Upgrade
11,Currency Exchange Gain (Loss),-,2.69,-,23.53,-,5.25,-,-0.44,-,5.94,Upgrade
12,EBT Excluding Unusual Items,347.73,610.47,416.18,575.42,300.93,192.68,73.05,211.66,97.97,446.22,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-0.82,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.88,-,0.11,-,-2.08,-,1.03,-,0.32,Upgrade
15,Asset Writedown,-,-0.07,-,0.03,-,-0.01,-,0.51,-,-,Upgrade
16,Other Unusual Items,-,5.78,-,-,-41.42,-,0.6,3.95,16.41,-,Upgrade
17,Pretax Income,347.73,617.05,416.18,575.55,259.51,190.59,73.64,217.15,113.55,446.54,Upgrade
18,Income Tax Expense,68.87,121.06,82.33,89.98,57.98,42.42,28.25,31.82,26.1,78.36,Upgrade
19,Earnings From Continuing Operations,278.85,496,333.85,485.57,201.52,148.17,45.39,185.33,87.45,368.18,Upgrade
20,Net Income to Company,278.85,496,333.85,485.57,201.52,148.17,45.39,185.33,87.45,368.18,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-3.15,Upgrade
22,Net Income,278.85,496,333.85,485.57,201.52,148.17,45.39,185.33,87.45,365.03,Upgrade
23,Net Income to Common,278.85,496,333.85,485.57,201.52,148.17,45.39,185.33,87.45,365.03,Upgrade
24,Net Income Growth,-16.47%,2.15%,65.66%,227.71%,343.96%,-20.05%,-48.09%,-49.23%,-22.23%,46.69%,Upgrade
25,Shares Outstanding (Basic),677,677,677,677,677,677,677,677,677,677,Upgrade
26,Shares Outstanding (Diluted),677,677,677,677,677,677,677,677,677,677,Upgrade
27,EPS (Basic),0.41,0.73,0.49,0.72,0.30,0.22,0.07,0.27,0.13,0.54,Upgrade
28,EPS (Diluted),0.41,0.73,0.49,0.72,0.30,0.22,0.07,0.27,0.13,0.54,Upgrade
29,EPS Growth,-16.47%,2.15%,65.66%,227.71%,343.96%,-20.05%,-48.09%,-49.23%,-22.23%,46.69%,Upgrade
30,Free Cash Flow,153.77,743.27,335.16,524.73,-116.94,64.44,-54.13,37.94,74.19,237.22,Upgrade
31,Free Cash Flow Per Share,0.23,1.10,0.50,0.78,-0.17,0.10,-0.08,0.06,0.11,0.35,Upgrade
32,Dividend Per Share,0.200,0.350,0.200,0.300,0.100,0.100,0.020,0.100,0.020,0.100,Upgrade
33,Dividend Growth,0%,16.67%,100.00%,200.00%,400.00%,0%,0%,0%,-33.33%,25.00%,Upgrade
34,Operating Margin,15.23%,19.94%,16.90%,15.69%,10.74%,6.10%,3.90%,9.34%,6.32%,18.19%,Upgrade
35,Profit Margin,12.16%,17.32%,13.41%,14.23%,7.09%,5.22%,2.32%,8.62%,5.37%,15.32%,Upgrade
36,Free Cash Flow Margin,6.70%,25.96%,13.47%,15.38%,-4.12%,2.27%,-2.76%,1.76%,4.55%,9.96%,Upgrade
37,EBITDA,419.31,635.74,496.87,616.15,376.29,255.71,140.12,277.27,163.53,490.27,Upgrade
38,D&A For EBITDA,70.01,64.82,76.25,80.79,70.95,82.5,63.77,76.44,60.55,56.86,Upgrade
39,EBIT,349.3,570.91,420.62,535.35,305.34,173.22,76.36,200.84,102.99,433.41,Upgrade
