,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,14.41,3.92,3.67,6.07,42.59,25.35,17.96,39.91,4.64,1.7,Upgrade
1,Other Revenue,19,-6.92,-0.58,4.18,-4.73,1.67,-0.06,-0,-0,-2.14,Upgrade
2,Revenue,33.41,-2.99,3.09,10.25,37.86,27.03,17.89,39.91,4.63,-0.44,Upgrade
3,Revenue Growth (YoY),981.26%,-,-91.84%,-62.09%,111.59%,-32.29%,286.23%,-,7.47%,-,Upgrade
4,Cost of Revenue,4.28,5.31,5.62,-0.09,11.33,7.56,4.9,5.63,6.7,11.05,Upgrade
5,Gross Profit,29.13,-8.31,-2.53,10.33,26.53,19.47,12.99,34.28,-2.07,-11.49,Upgrade
6,"Selling, General & Admin",-,-,-,-,-,-0.06,0.06,0.08,0.14,1.61,Upgrade
7,Other Operating Expenses,3.24,5.23,3.87,10.44,3.82,4.85,3.06,4.18,3.62,11.13,Upgrade
8,Operating Expenses,-1.24,1.09,11.28,18.81,12.96,8.21,5.79,6.24,5.3,10.97,Upgrade
9,Operating Income,30.36,-9.39,-13.81,-8.48,13.57,11.26,7.2,28.05,-7.37,-22.46,Upgrade
10,Interest Expense,-0.11,-0.11,-3.72,-4.77,-4.67,-4.69,-3.28,-2.98,-3.91,-10.18,Upgrade
11,Currency Exchange Gain (Loss),0.14,-0.27,-0.16,0.17,0.06,-0.14,-,0,-0,-0.03,Upgrade
12,EBT Excluding Unusual Items,30.38,-9.77,-17.69,-13.09,8.95,6.43,3.92,25.07,-11.28,-32.67,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-7,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.05,-,0.02,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-0.16,-,-,Upgrade
16,Other Unusual Items,-,-,-,0.3,0.15,-,-,0.79,-,-,Upgrade
17,Pretax Income,30.38,-9.77,-17.69,-12.78,9.1,6.43,3.92,25.76,-11.28,-39.65,Upgrade
18,Income Tax Expense,0.58,0.31,-,-2.33,4.45,2.96,2.75,2.41,0.06,-0.2,Upgrade
19,Earnings From Continuing Operations,29.8,-10.08,-17.69,-10.45,4.65,3.47,1.18,23.35,-11.34,-39.45,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,0.01,Upgrade
21,Net Income,29.8,-10.08,-17.69,-10.45,4.65,3.47,1.18,23.35,-11.34,-39.44,Upgrade
22,Net Income to Common,29.8,-10.08,-17.69,-10.45,4.65,3.47,1.18,23.35,-11.34,-39.44,Upgrade
23,Net Income Growth,-,-,-,-,294.91%,-85.13%,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),882,885,504,382,382,382,382,382,382,382,Upgrade
25,Shares Outstanding (Diluted),882,885,504,382,882,382,382,382,382,382,Upgrade
26,Shares Change (YoY),75.16%,131.71%,-42.91%,-,130.90%,-,-,-,-,6.46%,Upgrade
27,EPS (Basic),0.03,-0.01,-0.04,-0.03,0.01,0.01,0.00,0.06,-0.03,-0.10,Upgrade
28,EPS (Diluted),0.03,-0.01,-0.04,-0.04,0.01,0.01,0.00,0.06,-0.03,-0.10,Upgrade
29,EPS Growth,-,-,-,-,242.43%,-84.85%,-,-,-,-,Upgrade
30,Free Cash Flow,20.46,-20.59,-10.24,18.23,-7.52,15.07,-8.48,8.21,-0.47,-29.7,Upgrade
31,Free Cash Flow Per Share,0.02,-0.02,-0.02,0.05,-0.01,0.04,-0.02,0.02,-0.00,-0.08,Upgrade
32,Operating Margin,90.88%,-,-446.89%,-82.77%,35.83%,41.67%,40.24%,70.27%,-158.99%,-,Upgrade
33,Profit Margin,89.20%,-,-572.43%,-102.04%,12.29%,12.85%,6.58%,58.49%,-244.79%,-,Upgrade
34,Free Cash Flow Margin,61.24%,-,-331.39%,177.97%,-19.86%,55.75%,-47.40%,20.57%,-10.19%,-,Upgrade
35,EBITDA,30.47,-9.16,-13.46,-8.13,13.91,11.62,7.55,28.43,-6.97,-22.16,Upgrade
36,D&A For EBITDA,0.1,0.24,0.35,0.35,0.35,0.35,0.35,0.38,0.39,0.3,Upgrade
37,EBIT,30.36,-9.39,-13.81,-8.48,13.57,11.26,7.2,28.05,-7.37,-22.46,Upgrade
