,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,194,177,278,265,99,141,149,187,103,107,371,Upgrade
1,Market Cap Growth,-33.00%,-33.00%,179.74%,87.22%,-33.33%,-24.49%,44.44%,75.00%,-72.16%,-84.00%,-51.50%,Upgrade
2,Enterprise Value,98,119,186,320,170,217,215,264,186,186,408,Upgrade
3,Last Close Price,0.22,0.20,0.32,0.30,0.26,0.37,0.39,0.49,0.27,0.28,0.97,Upgrade
4,PE Ratio,9.86,8.99,-,-,-,17.40,32.04,7.63,8.59,-,-,Upgrade
5,PS Ratio,6.39,5.83,2893.97,19.84,2.06,2.18,3.32,3.24,2.32,25.48,95.59,Upgrade
6,PB Ratio,1.69,1.55,3.28,2.79,-2.67,-5.29,-4.76,-5.38,-2.03,-1.44,-5.90,Upgrade
7,P/TBV Ratio,1.55,1.55,3.28,2.79,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-1363.66,-,-,9.27,-,22.63,-,13.33,-,-,Upgrade
9,P/OCF Ratio,633.13,633.13,-,-,9.27,-,22.63,-,13.33,-,-,Upgrade
10,EV/Sales Ratio,3.23,3.91,-,24.03,3.53,3.35,4.79,4.57,4.17,44.30,-,Upgrade
11,EV/EBITDA Ratio,4.25,5.59,-,-,-,8.50,11.23,7.34,8.65,-,-,Upgrade
12,EV/EBIT Ratio,4.68,5.68,-,-,-,8.74,11.66,7.49,8.97,-,-,Upgrade
13,EV/FCF Ratio,-754.62,-915.65,-,-,15.84,-,32.69,-,23.98,-,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.05,0.01,-4.08,-5.55,-4.63,-4.07,-2.20,-1.49,-1.73,Upgrade
15,Debt / FCF Ratio,-,-26.25,-,-,14.16,-,22.04,-,14.43,-,-,Upgrade
16,Return on Capital Employed (ROCE),18.02%,18.02%,-,-,-,-,16.58%,33.64%,35.10%,-,-,Upgrade
17,Earnings Yield,10.16%,11.13%,-9.99%,-10.64%,-5.84%,5.75%,3.12%,13.10%,11.64%,-47.48%,-20.87%,Upgrade
18,FCF Yield,-0.07%,-0.07%,-11.10%,3.02%,10.79%,5.34%,4.42%,-0.14%,7.50%,-28.21%,-9.67%,Upgrade
19,Buyback Yield / Dilution,-99.56%,-75.16%,-131.71%,42.91%,-,-130.90%,-,-,-,-,-6.46%,Upgrade
20,Total Shareholder Return,-99.56%,-75.16%,-131.71%,42.91%,-,-130.90%,-,-,-,-,-6.46%,Upgrade
