,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,139.96,47.99,264.67,234.18,97.14,63.28,63.76,66.67,81.97,58.24,Upgrade
1,Revenue Growth (YoY),-47.12%,-79.51%,172.47%,270.06%,52.35%,-5.09%,-22.22%,14.48%,22.71%,10.45%,Upgrade
2,Cost of Revenue,104.08,42.64,228.84,177.08,34.92,18.71,24.28,6.09,46.86,44.77,Upgrade
3,Gross Profit,35.89,5.35,35.83,57.1,62.22,44.57,39.48,60.58,35.11,13.47,Upgrade
4,"Selling, General & Admin",63.6,115.49,56.74,93.77,69.71,51.13,48.46,51.71,44.72,52.03,Upgrade
5,Operating Expenses,33.89,200.81,56.74,103.44,69.73,57.74,48.46,50.26,44.72,62.97,Upgrade
6,Operating Income,2,-195.46,-20.92,-46.33,-7.51,-13.17,-8.98,10.33,-9.61,-49.5,Upgrade
7,Interest Expense,-4.63,-4.97,-6.31,-7.87,-6.77,-6.93,-6.53,-4.42,-4.76,-2.68,Upgrade
8,Interest & Investment Income,3.14,2.84,2.05,1.25,1.92,1.76,0.01,0.01,0.26,0.01,Upgrade
9,Earnings From Equity Investments,-0.19,5.44,-0.27,-5.74,-0.59,-0.03,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0.09,-1.35,-0.14,-0.19,0.23,0.07,0.03,0.03,0.01,0,Upgrade
11,Other Non Operating Income (Expenses),3.54,18.89,2.79,13.38,19.73,16.62,15.71,-1.17,4.12,4.96,Upgrade
12,EBT Excluding Unusual Items,3.77,-174.62,-22.8,-45.5,7.01,-1.68,0.23,4.77,-9.99,-47.21,Upgrade
13,Impairment of Goodwill,-,-228.3,-,-106.81,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-0.23,13.4,5.59,-6.54,-2.55,-4.58,-12.26,-3.08,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.33,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-495.65,-,-,-,-59.44,-,-0.06,-,-9.16,Upgrade
17,Other Unusual Items,-,4.53,117.69,-1010,-,6.32,-,3.46,-,-,Upgrade
18,Pretax Income,3.21,-880.65,100.49,-1169,4.46,-59.39,-12.03,5.09,-9.99,-56.37,Upgrade
19,Income Tax Expense,0.6,-126.77,1.24,-3.16,1.88,0.38,1.33,1.46,2.08,-0.66,Upgrade
20,Earnings From Continuing Operations,2.61,-753.89,99.26,-1166,2.59,-59.77,-13.36,3.63,-12.07,-55.71,Upgrade
21,Earnings From Discontinued Operations,1.1,-,-22.95,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,3.71,-753.89,76.3,-1166,2.59,-59.77,-13.36,3.63,-12.07,-55.71,Upgrade
23,Minority Interest in Earnings,3.09,125.95,0.38,4.61,-0.07,-,-,-,-,0.6,Upgrade
24,Net Income,6.81,-627.94,76.68,-1161,2.52,-59.77,-13.36,3.63,-12.07,-55.11,Upgrade
25,Net Income to Common,6.81,-627.94,76.68,-1161,2.52,-59.77,-13.36,3.63,-12.07,-55.11,Upgrade
26,Net Income Growth,-91.12%,-,2949.03%,-,-,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),902,757,720,678,672,672,607,485,485,480,Upgrade
28,Shares Outstanding (Diluted),902,757,720,678,672,672,607,485,485,480,Upgrade
29,Shares Change (YoY),25.28%,11.56%,7.17%,0.91%,10.65%,38.62%,25.14%,0.98%,5.07%,4.06%,Upgrade
30,EPS (Basic),0.01,-0.83,0.11,-1.71,0.00,-0.09,-0.02,0.01,-0.02,-0.11,Upgrade
31,EPS (Diluted),0.01,-0.83,0.11,-1.71,0.00,-0.09,-0.02,0.01,-0.02,-0.11,Upgrade
32,EPS Growth,-92.92%,-,2745.15%,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow,-97.22,40.9,29.63,114.67,71.41,21.49,-234.26,-63.48,11.47,-105.57,Upgrade
34,Free Cash Flow Per Share,-0.11,0.05,0.04,0.17,0.11,0.03,-0.39,-0.13,0.02,-0.22,Upgrade
35,Operating Margin,1.43%,-407.25%,-7.90%,-19.79%,-7.73%,-20.81%,-14.09%,15.49%,-11.73%,-84.99%,Upgrade
36,Profit Margin,4.86%,-1308.36%,28.97%,-495.77%,2.59%,-94.45%,-20.95%,5.45%,-14.73%,-94.63%,Upgrade
37,Free Cash Flow Margin,-69.46%,85.22%,11.20%,48.97%,73.52%,33.96%,-367.41%,-95.21%,14.00%,-181.27%,Upgrade
38,EBITDA,2.19,-99.17,-20.06,-5.67,-6.15,-8.87,-4.28,14.91,-5.7,-42.86,Upgrade
39,D&A For EBITDA,0.19,96.29,0.86,40.66,1.36,4.3,4.71,4.58,3.92,6.64,Upgrade
40,EBIT,2,-195.46,-20.92,-46.33,-7.51,-13.17,-8.98,10.33,-9.61,-49.5,Upgrade
