,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4216,3914,3416,3288,2682,2547,2769,2657,2119,2174,2448,2860,2434,2713,2077,1916,1838,1762,1550,1568,Upgrade
1,Trading Asset Securities,50.31,-,50.09,151.9,150.5,80.49,120.35,241.43,241.52,120,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4266,3914,3466,3440,2833,2628,2890,2899,2361,2294,2448,2860,2434,2713,2077,1916,1838,1762,1550,1568,Upgrade
3,Cash Growth,50.61%,48.96%,19.93%,18.66%,19.98%,14.55%,18.04%,1.37%,-2.99%,-15.43%,17.86%,49.26%,32.41%,53.93%,33.97%,22.21%,12.20%,21.62%,3.86%,14.20%,Upgrade
4,Accounts Receivable,4934,4813,4684,3926,4160,3854,3563,3560,2985,2738,2835,2398,2456,2784,2773,2426,2554,2813,2360,2261,Upgrade
5,Other Receivables,195.78,153.21,181.99,141.25,156.78,146.01,161.19,158.12,99.45,73.45,106.21,206.16,75.65,61.9,53.45,55.69,49.98,52.46,54.02,70.34,Upgrade
6,Receivables,5129,4966,4866,4067,4317,4000,3724,3718,3084,2812,2941,2604,2532,2846,2826,2482,2604,2865,2414,2331,Upgrade
7,Inventory,2429,2128,2094,2170,1828,1826,1928,1391,1600,1753,2014,2149,1604,1409,1558,1434,1254,1188,1518,1254,Upgrade
8,Prepaid Expenses,-,-,-,1.1,-,-,-,1.39,-,1.1,-,1.1,-,1.1,-,4.49,-,1.11,-,1.62,Upgrade
