,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,36.98,35.42,31.12,29.09,34.34,36.11,35.5,36.57,36.05,38.77
1,Revenue Growth (YoY),18.84%,21.77%,-9.37%,-19.44%,-3.27%,-1.26%,-1.52%,-5.70%,-4.13%,6.64%
2,Cost of Revenue,31.69,30.51,27.6,27.79,29.94,33.65,28.31,20.04,30.42,31.76
3,Gross Profit,5.3,4.91,3.53,1.29,4.4,2.46,7.19,16.53,5.63,7.01
4,"Selling, General & Admin",4.61,4.63,4.02,5.55,4.46,4.7,3.81,7.72,3.22,2.96
5,Other Operating Expenses,-0.01,-0.04,-,-0.06,-0.02,0.08,-0.08,-0,-,-
6,Operating Expenses,4.6,4.59,4.02,5.49,4.44,4.78,3.73,7.72,3.22,3.08
7,Operating Income,0.69,0.32,-0.49,-4.19,-0.03,-2.32,3.46,8.81,2.41,3.93
8,Interest Expense,-0.1,-0.09,-0.11,-0.13,-0.15,-0.16,-0.12,-0.13,-0.29,-0.33
9,Interest & Investment Income,0.09,0.18,0.18,0.04,-,-,0.02,0.07,0,0
10,Currency Exchange Gain (Loss),-0.01,-0.05,0,0.06,-,-0.03,-,-0.18,-0,-0.01
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-1.55,-,-
12,EBT Excluding Unusual Items,0.67,0.37,-0.41,-4.22,-0.18,-2.51,3.35,7.02,2.12,3.6
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.23,-,-,-,-
14,Gain (Loss) on Sale of Assets,0.01,0.01,0.03,-0.01,0.14,0.01,-0,-,-,0.03
15,Asset Writedown,-,-,-,-,-,-0,-,-,-,-
16,Other Unusual Items,0.78,0.02,0.54,1.03,1.88,3.2,1.6,-6,6,-1.12
17,Pretax Income,1.46,0.4,0.15,-3.2,1.83,0.93,4.95,1.02,8.12,2.52
18,Income Tax Expense,0.31,0.02,0.06,-0.34,0.56,0.15,0.63,-0.12,0.48,0.51
19,Earnings From Continuing Operations,1.15,0.38,0.09,-2.87,1.27,0.79,4.32,1.14,7.64,2
20,Minority Interest in Earnings,-0.06,-0.01,-0.02,-0.01,0,0.03,0.01,-0.02,0.03,-0.01
21,Net Income,1.09,0.38,0.08,-2.87,1.27,0.82,4.33,1.12,7.68,2
22,Net Income to Common,1.09,0.38,0.08,-2.87,1.27,0.82,4.33,1.12,7.68,2
23,Net Income Growth,1336.84%,-,-94.02%,-,-70.66%,-27.25%,-43.61%,-43.77%,1097.35%,-41.88%
24,Shares Outstanding (Basic),2000,2000,2000,2000,2000,2000,2000,1997,1500,-
25,Shares Outstanding (Diluted),2000,2000,2000,2000,2000,2000,2000,1997,1500,-
26,Shares Change (YoY),-,-,-,-,-,0.14%,33.33%,-,-,-
27,EPS (Basic),0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,-
28,EPS (Diluted),0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,-
29,EPS Growth,1336.84%,-,-94.02%,-,-70.66%,-27.40%,-57.70%,-,1098.13%,-
30,Free Cash Flow,-2.99,2.41,-2.26,0.79,3.35,2.63,6.16,1.21,5.38,6.92
31,Free Cash Flow Per Share,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-
32,Operating Margin,1.87%,0.91%,-1.58%,-14.41%,-0.10%,-6.43%,9.75%,24.10%,6.67%,10.14%
33,Profit Margin,2.95%,1.07%,0.24%,-9.88%,3.70%,2.26%,12.19%,3.07%,21.29%,5.15%
34,Free Cash Flow Margin,-8.09%,6.79%,-7.26%,2.71%,9.77%,7.29%,17.36%,3.30%,14.92%,17.83%
35,EBITDA,1.17,0.8,-0.02,-3.83,0.55,-1.75,4.04,9.39,2.99,4.57
36,D&A For EBITDA,0.47,0.48,0.47,0.36,0.58,0.57,0.58,0.58,0.59,0.64
37,EBIT,0.69,0.32,-0.49,-4.19,-0.03,-2.32,3.46,8.81,2.41,3.93
