,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,9885,10946,9152,9335,9262,9811,9189,9482,9482,9958,10507,11312,12264,12191,13289,14058,15412,14863,15486,15449,20574,Upgrade
1,Market Cap Growth,11.57%,11.57%,-0.40%,-1.54%,-2.32%,-1.47%,-12.54%,-16.18%,-22.69%,-18.32%,-20.94%,-19.53%,-20.43%,-17.98%,-14.18%,-9.00%,-25.09%,-34.62%,-43.90%,-53.27%,-,Upgrade
2,Last Close Price,2.70,2.94,2.45,2.41,2.39,2.53,2.37,2.35,2.35,2.47,2.61,2.71,2.94,2.93,3.19,3.29,3.60,3.47,3.62,3.52,4.69,Upgrade
3,PE Ratio,6.75,6.75,5.52,5.69,5.72,5.86,5.58,5.85,5.93,6.22,6.61,7.30,8.09,8.28,9.09,9.70,10.69,10.34,10.82,10.67,14.52,Upgrade
4,PS Ratio,2.78,3.08,2.48,2.52,2.52,2.59,2.44,2.54,2.53,2.62,2.86,3.19,3.55,3.83,4.42,4.69,5.17,5.01,4.94,5.02,6.68,Upgrade
5,PB Ratio,0.50,0.56,0.48,0.49,0.50,0.54,0.52,0.54,0.55,0.59,0.64,0.70,0.77,0.77,0.87,0.93,1.04,1.02,1.12,1.09,1.50,Upgrade
6,P/FCF Ratio,1.15,-,1.08,-4.45,-,-,-,0.99,1.48,-,-,-1.99,-,-,-,-,1.18,2.60,-,2.29,-,Upgrade
7,P/OCF Ratio,1.28,-,1.08,-4.80,-,-,-,0.98,1.45,-,-,-2.03,-,-,-,-,1.18,2.57,-,2.28,-,Upgrade
8,Debt / Equity Ratio,1.61,1.61,1.37,1.25,1.29,1.30,1.51,1.82,1.45,1.50,1.62,1.79,1.86,2.55,3.24,2.97,3.15,3.14,3.62,3.21,3.59,Upgrade
9,Debt / FCF Ratio,3.68,-,3.10,-11.28,-,-,-,3.32,3.86,-,-,-5.13,-,-,-,-,3.58,8.01,-,6.77,-,Upgrade
10,Return on Equity (ROE),9.07%,10.62%,8.66%,5.89%,10.64%,11.05%,8.90%,7.64%,10.80%,11.25%,9.04%,8.20%,11.32%,10.99%,8.79%,7.69%,12.10%,11.60%,9.24%,8.24%,Upgrade,
11,Return on Assets (ROA),0.65%,0.76%,0.64%,0.44%,0.77%,0.77%,0.64%,0.58%,0.80%,0.81%,0.67%,0.61%,0.79%,0.73%,0.59%,0.52%,0.80%,0.78%,0.63%,0.56%,Upgrade,
12,Earnings Yield,16.40%,14.81%,18.13%,17.56%,17.48%,17.06%,17.93%,17.09%,16.88%,16.08%,15.14%,13.70%,12.35%,12.07%,11.00%,10.30%,9.35%,9.67%,9.24%,9.37%,6.89%,Upgrade
13,FCF Yield,86.79%,78.38%,92.52%,-22.46%,62.50%,84.57%,30.83%,100.98%,67.76%,-3.36%,-11.92%,-50.23%,-189.27%,-135.31%,5.80%,50.44%,84.45%,38.46%,43.41%,43.58%,48.41%,Upgrade
14,Dividend Yield,3.72%,-,6.11%,-,4.18%,-,-,-,4.25%,-,-,-,3.40%,-,-,-,2.78%,-,-,-,2.13%,Upgrade
15,Payout Ratio,28.45%,18.80%,72.36%,0.81%,3.37%,11.27%,65.65%,11.84%,43.48%,5.99%,59.59%,48.52%,9.47%,28.76%,173.95%,28.22%,84.89%,21.70%,188.25%,91.09%,131.12%,Upgrade
16,Buyback Yield / Dilution,2.92%,8.33%,-3.94%,-5.40%,8.44%,-5.98%,-17.16%,5.05%,15.70%,-7.27%,-3.88%,1.75%,-9.86%,1.68%,2.09%,-14.95%,-20.33%,-10.44%,-1.58%,1.59%,-9.93%,Upgrade
17,Total Shareholder Return,6.64%,8.33%,2.17%,-5.40%,12.63%,-5.98%,-17.16%,5.05%,19.95%,-7.27%,-3.88%,1.75%,-6.47%,1.68%,2.09%,-14.95%,-17.55%,-10.44%,-1.58%,1.59%,-7.80%,Upgrade
