,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,5848,5434,5791,7301,5570,6382,7171,7625,7891,7427,4045,883.9,856.64,1210,1212,1292,990.82,1171,367.62,Upgrade
1,Trading Asset Securities,-,459.32,473.1,631.69,416.05,433.93,284.63,1180,1237,2071,1521,1825,374.01,390.6,424.08,659.6,875.83,1006,300.22,-,Upgrade
2,Cash & Short-Term Investments,6308,6308,5907,6423,7718,6004,6666,8351,8861,9962,8948,5870,1258,1247,1635,1871,2168,1997,1472,367.62,Upgrade
3,Cash Growth,-18.27%,5.05%,-11.39%,-23.08%,-12.91%,-39.73%,-25.50%,42.25%,604.46%,698.75%,447.45%,213.67%,-41.97%,-37.55%,11.08%,409.08%,205.06%,512.98%,-,-52.99%,Upgrade
4,Accounts Receivable,-,982.57,921.91,885.84,636.51,686.49,610.25,627.18,758.88,597.19,750.86,531.85,482.46,454.09,472.88,458.78,430.99,374.11,350.25,357.54,Upgrade
5,Other Receivables,-,88.28,77.32,71.12,52.38,60.62,60.05,38.44,44.52,41.34,8.55,27.97,15.11,24.84,29.91,7.94,26.11,30.74,20.58,18.3,Upgrade
6,Receivables,-,1071,999.22,956.96,688.89,747.12,670.3,665.62,803.39,638.52,759.42,559.81,497.58,478.93,502.79,466.72,457.1,404.85,370.83,375.84,Upgrade
7,Inventory,-,1395,1341,1388,1449,1387,1222,1013,823.11,784.39,765.24,675.53,677.92,636.47,638,573.39,555.24,544.55,508.53,473.02,Upgrade
8,Other Current Assets,-,1045,853.74,726.41,652.13,566.46,555.05,374.23,254.57,184.25,249.97,282.6,272.67,241,164.92,175.66,147.76,149.29,136.14,150.96,Upgrade
9,Total Current Assets,-,9819,9101,9494,10508,8705,9114,10404,10743,11570,10723,7388,2706,2604,2940,3087,3328,3096,2487,1367,Upgrade
10,"Property, Plant & Equipment",-,14648,12887,12097,11479,10635,10144,8709,7729,6582,6055,5928,5747,5348,5040,4829,4794,4644,4480,4184,Upgrade
11,Long-Term Investments,-,2221,2912,2895,4451,4715,4735,4311,4747,3522,3962,4893,6105,5478,5513,4920,4688,3613,3071,1868,Upgrade
12,Goodwill,-,1114,1100,1101,1117,1093,1119,1085,1079,1041,1042,1049,1061,1088,1102,1103,1132,1129,1126,1113,Upgrade
13,Other Intangible Assets,-,558.03,539.39,551.64,565.96,576.78,580.34,398.2,408.54,397.85,333.09,313.81,326.36,338.02,351.37,361.69,369.21,374.74,385.5,392.5,Upgrade
14,Long-Term Accounts Receivable,-,-,93.05,-,70.47,-,73.93,-,77.57,-,86.82,-,89.55,-,-,-,17.13,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,-,19.69,12.01,6.15,2.68,1.36,1.22,1.16,1.17,9.21,8.69,8.55,9.21,1.09,1.09,1.1,1.17,1.29,1.34,1.51,Upgrade
16,Long-Term Deferred Charges,-,4.24,5.12,6.15,7.19,4.52,5.3,6.09,6.88,5.52,6.43,7.03,11.41,7.08,11.23,8.09,8.34,8.51,9.23,9.82,Upgrade
17,Other Long-Term Assets,-,736.93,679.14,831.92,830,918.74,925.01,940.91,671.16,694.68,513.16,477.46,200.91,298.65,253.12,257.88,161.67,178.44,173.43,199.51,Upgrade
18,Total Assets,-,29120,27329,26983,29032,26650,26697,25856,25463,23822,22731,20066,16257,15162,15212,14569,14499,13045,11753,9136,Upgrade
19,Accounts Payable,-,492.64,375.8,318.24,320.71,401.56,362.14,435.17,313.08,286.61,341.01,262.56,234.07,220.34,243.13,226.14,203.53,200.36,203.52,235.36,Upgrade
20,Accrued Expenses,-,111.28,217.06,109.22,238.32,124.7,236.28,158.88,301.62,177.2,257.78,140.5,196.17,110.26,138,89.71,137.91,69.1,105.88,70.26,Upgrade
21,Short-Term Debt,-,386.72,481.87,322.2,324.89,237.4,243.24,248.65,96.98,175.42,324.7,302.3,296.55,361.35,407.09,367.34,500.08,518.91,611.41,704.79,Upgrade
22,Current Portion of Long-Term Debt,-,1526,977.37,831.68,772.5,238.36,252.7,325.01,268.92,309.75,378.01,307.32,234.13,392.8,339.12,3.53,4.34,369.09,447.95,484.77,Upgrade
23,Current Portion of Leases,-,-,26.09,-,24.41,-,26.44,-,25.3,-,28.04,-,29.5,-,23.99,-,-,-,41.38,-,Upgrade
24,Current Income Taxes Payable,-,24.49,4.59,19.16,3.17,18.3,2.12,19.01,9.83,29.5,14.11,19.6,1.35,8.59,0.54,9.47,0.92,7.18,0.31,8.28,Upgrade
25,Current Unearned Revenue,-,109.96,152.24,172.05,221.15,177.94,248.98,257.79,183.53,189.92,98.01,110.72,67.31,22.05,25.71,26.77,25.25,26.33,20.87,22.3,Upgrade
26,Other Current Liabilities,-,1308,1051,1022,989.17,917.33,1104,833.87,694.08,640.07,416.64,399.08,376.45,308.97,298.78,587.42,535.17,262.92,384.65,926.84,Upgrade
27,Total Current Liabilities,-,3959,3286,2794,2894,2116,2476,2278,1893,1808,1858,1542,1436,1424,1476,1310,1407,1454,1816,2453,Upgrade
28,Long-Term Debt,-,4106,4010,3960,3976,2688,2362,2251,2293,2303,2459,2554,2479,1850,1878,1744,1616,1499,610.39,593.69,Upgrade
29,Long-Term Leases,-,78.3,75.15,66.49,69.95,72.14,72.42,78.64,85.63,94.5,92.03,100.54,99.35,104.81,53.3,49.58,20.35,24.46,28.54,32.52,Upgrade
30,Long-Term Unearned Revenue,-,1297,1342,1380,1430,1393,1431,1468,1499,1533,1552,1582,1628,1677,1658,1691,1791,1541,1589,1613,Upgrade
31,Long-Term Deferred Tax Liabilities,-,90.56,100.79,117.38,152.15,150.96,144.28,141.92,142.19,118.24,116.84,116.18,118.01,122.81,121.52,120.65,123.11,121.74,119.1,114.78,Upgrade
32,Other Long-Term Liabilities,-,12.85,9.33,7.38,3.75,6,3.45,10.35,3.41,6.7,3.01,13.27,2.98,43.71,0.33,41.06,0.36,17.28,0.44,0.43,Upgrade
33,Total Liabilities,-,9544,8824,8325,8526,6426,6489,6229,5916,5864,6081,5908,5762,5223,5187,4956,4959,4657,4163,4807,Upgrade
34,Common Stock,-,2747,2747,2747,2747,2747,2732,2732,2732,2732,2720,2720,2480,2480,2480,2480,2480,2480,2480,1860,Upgrade
35,Additional Paid-In Capital,-,7024,7024,7024,7024,7024,6986,6963,6961,6959,6929,6925,2215,2188,2185,2182,2226,2241,2236,587.31,Upgrade
36,Retained Earnings,-,1719,1373,1504,1702,1235,1210,1128,732.77,533.68,462.79,392.58,407.74,362.28,366.92,270.69,261.62,172.82,91.96,120.74,Upgrade
37,Comprehensive Income & Other,-,1454,2038,2022,3641,3837,3967,3475,3865,2640,3078,4049,5319,4872,4959,4649,4475,3400,2689,1660,Upgrade
38,Total Common Equity,12944,12944,13183,13297,15114,14843,14895,14297,14291,12864,13190,14087,10422,9903,9991,9582,9443,8294,7498,4228,Upgrade
39,Minority Interest,-,6632,5322,5360,5391,5381,5314,5330,5255,5094,3459,70.77,72.31,36.18,33.94,31.07,96.93,93.51,92.04,101.03,Upgrade
40,Shareholders' Equity,19576,19576,18505,18658,20505,20224,20208,19627,19546,17958,16650,14157,10494,9939,10025,9613,9540,8387,7590,4329,Upgrade
41,Total Liabilities & Equity,-,29120,27329,26983,29032,26650,26697,25856,25463,23822,22731,20066,16257,15162,15212,14569,14499,13045,11753,9136,Upgrade
42,Total Debt,6097,6097,5571,5181,5168,3236,2957,2904,2770,2883,3282,3264,3138,2709,2701,2164,2141,2412,1740,1816,Upgrade
43,Net Cash (Debt),210.25,210.25,336.39,1243,2550,2768,3710,5447,6092,7080,5666,2606,-1881,-1461,-1067,-292.81,26.83,-414.55,-268.16,-1448,Upgrade
44,Net Cash Growth,-91.75%,-92.41%,-90.93%,-77.19%,-58.15%,-60.90%,-34.53%,109.03%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
45,Net Cash Per Share,0.08,0.08,0.12,0.45,0.91,1.00,1.35,1.98,2.11,2.53,2.08,1.03,-0.74,-0.62,-0.39,-0.13,0.01,-0.43,-0.11,-0.78,Upgrade
46,Filing Date Shares Outstanding,2747,2747,2747,2747,2747,2747,2732,2732,2732,2732,2720,2720,2480,2480,2480,2480,2480,2480,2480,1860,Upgrade
47,Total Common Shares Outstanding,2747,2747,2747,2747,2747,2747,2732,2732,2732,2732,2720,2720,2480,2480,2480,2480,2480,2480,2480,1860,Upgrade
48,Working Capital,-,5860,5815,6700,7613,6590,6638,8126,8849,9761,8864,5846,1271,1179,1464,1777,1921,1642,671.06,-1085,Upgrade
49,Book Value Per Share,4.71,4.71,4.80,4.84,5.50,5.40,5.45,5.23,5.23,4.71,4.85,5.18,4.20,3.99,4.03,3.86,3.81,3.34,3.02,2.27,Upgrade
50,Tangible Book Value,11272,11272,11543,11645,13431,13173,13196,12814,12804,11425,11815,12724,9035,8477,8538,8117,7942,6790,5986,2723,Upgrade
51,Tangible Book Value Per Share,4.10,4.10,4.20,4.24,4.89,4.80,4.83,4.69,4.69,4.18,4.34,4.68,3.64,3.42,3.44,3.27,3.20,2.74,2.41,1.46,Upgrade
52,Land,-,-,24.18,-,-,-,24.63,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
53,Buildings,-,-,1068,-,1009,-,840.28,-,854.64,-,788.6,-,793.85,-,772.79,-,-,-,748.43,-,Upgrade
54,Machinery,-,-,9395,-,8382,-,6850,-,6382,-,5502,-,4446,-,4160,-,-,-,3093,-,Upgrade
55,Construction In Progress,-,-,5073,-,4350,-,4367,-,2078,-,1027,-,1517,-,982.76,-,-,-,1272,-,Upgrade
