,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14505,16579,13906,14740,14487,14235,19463,17588,13811,11780,10619,10823,15350,10480,8833,8355,7222,8122,6335,5178,5786,Upgrade
1,Market Cap Growth,16.47%,16.47%,-28.55%,-16.19%,4.90%,20.84%,83.29%,62.51%,-10.03%,12.41%,20.22%,29.54%,112.54%,29.03%,39.42%,61.37%,24.82%,27.15%,14.39%,-3.69%,62.97%,Upgrade
2,Enterprise Value,11457,13772,11445,12709,12457,12232,17437,16376,12599,10770,9658,10584,15112,12132,9634,9212,8079,9186,7278,6037,6645,Upgrade
3,PE Ratio,29.22,33.23,30.05,28.50,27.58,32.51,41.74,32.55,-,17.00,15.85,20.05,30.34,18.95,18.28,18.62,18.02,22.27,17.60,12.75,14.58,Upgrade
4,PS Ratio,4.68,5.32,4.35,4.39,4.21,4.00,5.56,4.97,3.88,3.33,3.11,3.35,4.88,3.45,3.02,2.97,2.72,3.10,2.42,1.98,2.21,Upgrade
5,PB Ratio,2.75,3.15,2.76,2.89,2.91,2.89,4.12,3.72,3.00,2.55,2.41,2.51,3.74,2.60,4.25,4.02,3.75,3.89,3.24,2.62,3.12,Upgrade
6,P/FCF Ratio,12.24,13.99,14.16,24.28,27.57,14.44,-,14.86,11.91,10.53,10.18,79.05,-43.72,-19.30,-,-,12.79,63.41,-,-,-143.80,Upgrade
7,P/OCF Ratio,9.52,9.52,8.85,12.28,12.83,9.40,13.06,10.74,8.46,6.75,6.58,7.54,10.94,9.18,6.89,6.45,6.43,8.08,7.24,-,4.98,Upgrade
8,EV/Sales Ratio,3.68,4.42,3.58,3.79,3.62,3.44,4.98,4.62,3.54,3.04,2.83,3.28,4.80,3.99,3.30,3.28,3.04,3.50,2.78,2.30,2.53,Upgrade
9,EV/EBITDA Ratio,7.62,9.21,7.73,7.98,7.70,7.92,11.23,10.29,7.63,6.20,5.82,6.89,10.34,8.35,7.13,7.27,6.73,8.04,6.44,5.32,5.97,Upgrade
10,EV/EBIT Ratio,21.51,25.35,22.15,22.20,21.24,24.50,33.78,29.17,-,14.83,13.85,18.42,27.49,20.52,18.89,19.12,18.53,23.03,18.27,13.94,15.74,Upgrade
11,EV/FCF Ratio,9.67,11.62,11.65,20.94,23.71,12.41,-,13.84,10.87,9.63,9.26,77.31,-43.04,-22.34,-,-,14.30,71.72,-,-,-165.17,Upgrade
12,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.09,0.07,0.07,0.08,0.15,0.95,0.57,0.56,0.57,0.66,0.59,0.65,Upgrade
13,Debt / EBITDA Ratio,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.19,0.29,0.21,0.16,0.18,0.24,0.35,1.39,0.80,0.85,0.94,1.22,0.95,1.15,Upgrade
14,Debt / FCF Ratio,0.01,0.01,0.01,0.01,0.02,0.02,-,0.25,0.26,0.36,0.30,2.32,-0.93,-1.08,-,-,1.92,9.21,-,-,-29.89,Upgrade
15,Quick Ratio,2.16,2.16,1.95,2.04,1.92,1.77,1.57,1.47,1.31,1.23,1.05,1.02,0.83,0.96,0.54,0.35,0.31,0.46,0.40,0.30,0.18,Upgrade
16,Current Ratio,2.17,2.17,1.96,2.05,1.93,1.79,1.57,1.47,1.31,1.26,1.06,1.03,0.83,0.97,0.56,0.38,0.34,0.47,0.41,0.30,0.19,Upgrade
17,Asset Turnover,0.53,0.43,0.44,0.42,0.59,0.51,0.47,0.47,0.56,0.56,0.53,0.51,0.55,0.52,0.52,0.50,0.57,0.51,0.50,0.53,Upgrade,
18,Return on Equity (ROE),17.38%,7.00%,8.52%,6.37%,15.58%,12.12%,9.90%,-0.75%,19.18%,19.98%,17.86%,7.06%,25.23%,16.79%,30.77%,23.73%,24.37%,10.71%,22.16%,18.49%,Upgrade,
19,Return on Assets (ROA),8.98%,4.17%,4.08%,2.47%,8.18%,6.12%,4.40%,-0.72%,8.73%,8.08%,7.57%,2.95%,8.79%,4.03%,7.22%,5.22%,6.51%,3.27%,6.36%,3.93%,Upgrade,
20,Return on Capital (ROIC),12.17%,5.64%,5.44%,3.37%,11.64%,8.73%,6.23%,-1.02%,12.44%,11.55%,10.71%,4.12%,12.28%,6.34%,13.47%,9.24%,10.15%,5.07%,9.97%,6.55%,Upgrade,
21,Return on Capital Employed (ROCE),10.10%,10.24%,10.19%,11.17%,11.70%,10.11%,10.90%,11.82%,-,15.66%,15.77%,13.24%,13.27%,13.91%,14.47%,16.51%,15.83%,13.46%,13.56%,15.42%,15.96%,Upgrade
22,Earnings Yield,3.44%,3.01%,3.33%,3.51%,3.63%,3.08%,2.40%,3.07%,4.44%,5.88%,6.31%,4.99%,3.30%,5.28%,5.47%,5.37%,5.55%,4.49%,5.68%,7.84%,6.86%,Upgrade
23,Earnings Yield,3.44%,3.01%,3.33%,3.51%,3.63%,3.08%,2.40%,3.07%,4.44%,5.88%,6.31%,4.99%,3.30%,5.28%,5.47%,5.37%,5.55%,4.49%,5.68%,7.84%,6.86%,Upgrade
24,FCF Yield,8.17%,7.15%,7.06%,4.12%,3.63%,6.92%,5.08%,6.73%,8.39%,9.50%,9.82%,1.26%,-2.29%,-5.18%,-5.07%,2.94%,7.82%,1.58%,-3.05%,-0.39%,-0.70%,Upgrade
25,Dividend Yield,1.06%,1.43%,-,-,1.12%,-,-,-,1.22%,-,-,-,0.82%,-,-,-,1.40%,-,-,-,1.26%,Upgrade
26,Payout Ratio,32.11%,71.04%,-,-,1.35%,89.62%,-,-,-,2.43%,55.06%,1.20%,-,6.92%,124.93%,10.22%,9.70%,11.24%,179.79%,-,16.56%,Upgrade
27,Buyback Yield / Dilution,-0.17%,-1.14%,0.17%,-2.29%,-0.45%,-7.77%,2.65%,2.17%,-1.39%,3.49%,-1.76%,3.15%,-38.82%,-8.86%,-29.04%,-24.34%,10.88%,-14.25%,2.85%,-1.38%,0.53%,Upgrade
28,Total Shareholder Return,0.89%,0.29%,0.17%,-2.29%,0.66%,-7.77%,2.65%,2.17%,-0.17%,3.49%,-1.76%,3.15%,-38.00%,-8.86%,-29.04%,-24.34%,12.28%,-14.25%,2.85%,-1.38%,1.79%,Upgrade
