,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3060,2820,2468,2274,2047,2015,2325,2212,1620,1321,1278,1183,824.71,325.19,391.61,700.42,322.44,219.75,213.78,347,Upgrade
1,Accounts Receivable,770.76,792.64,998.06,860.98,1442,1273,1098,874.69,1331,1199,953.35,582.37,1181,899.89,585.65,290.19,665.67,611.84,381.84,50.27,Upgrade
2,Other Receivables,14.46,14.71,13.63,13.63,24,18.87,13.24,4.01,7.33,5.34,5.24,5.06,6.64,4.18,4.2,4.21,4.26,4.95,5.46,5.45,Upgrade
3,Inventory,3.17,2.32,1.33,1.1,2.54,2.7,2.22,1.09,3.03,17.84,0.88,1.1,10.09,7.46,4.02,0.31,4.88,3.34,2.99,0.55,Upgrade
4,Prepaid Expenses,-,13.81,-,-,-,0.54,-,-,-,-,-,-,9.35,27.79,86.38,-,0.16,3.89,1.65,6.07,Upgrade
5,Other Current Assets,5.42,3.88,8.14,20.27,44.79,2.21,1,0.83,64.19,1.74,11.78,8.46,1.91,7.06,1.63,102.73,13.13,12.59,13.72,17.47,Upgrade
6,Total Current Assets,3854,3648,3489,3170,3561,3312,3439,3093,3026,2545,2250,1780,2034,1272,1073,1098,1011,856.36,619.45,426.82,Upgrade
7,"Property, Plant & Equipment",3019,3066,3127,3267,3151,3318,3450,3634,3745,3992,4015,4250,4066,4273,4435,4651,3890,3957,4023,4208,Upgrade
8,Other Intangible Assets,41.02,41.81,42.61,43.4,42.33,42.93,43.54,44.15,43.48,43.94,44.39,44.84,45.28,45.45,45.86,46.16,75.27,75.85,76.43,77,Upgrade
9,Long-Term Investments,123.85,123.17,122.75,121.73,130.31,128.56,120.77,124.96,149.71,146.45,144.15,136.42,136.98,131.45,120.61,119.14,132.79,126.58,121.76,120.67,Upgrade
10,Long-Term Deferred Tax Assets,45.15,49.73,49.03,49.03,38.14,38.14,37.79,37.79,25.72,47.06,24.19,24.19,12.91,14.51,13.04,13.04,13.51,8.86,1.97,1.97,Upgrade
11,Long-Term Deferred Charges,2.56,1.72,1.42,1.42,-,0.09,0.22,0.35,0.48,0.61,-,-,0.48,0.96,1.44,1.91,2.39,2.87,3.35,3.83,Upgrade
12,Other Long-Term Assets,-,0.17,-,-,-,-,-,51.5,48.2,48.61,48.2,48.94,48.2,48.2,48.2,49.76,-,1.89,-,1.74,Upgrade
13,Total Assets,7085,6931,6832,6652,6923,6839,7091,6986,7038,6824,6526,6285,6343,5785,5738,5979,5125,5029,4846,4840,Upgrade
14,Accounts Payable,1612,1539,1538,1473,1726,1684,1785,1817,1732,1811,1596,1572,1462,1504,1506,1541,1623,1581,1510,1552,Upgrade
15,Accrued Expenses,5.36,8.11,6.31,7.55,6.07,21.7,21.28,29.44,21.25,33.3,22.28,22.66,22.34,23.31,23.32,26.6,25.72,25.66,31.04,30.53,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,280,280,380,280,280,280,380,380,200,100,100,100,-,-,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,4.5,164,164,164,207.5,208,326.5,417.5,Upgrade
18,Current Unearned Revenue,10.21,2.82,2.46,10.6,43.85,52.85,53.77,35.53,87.21,83.12,91.89,85.18,72.48,54.87,65.21,45.23,64.9,50.69,-,-,Upgrade
19,Current Portion of Leases,4.49,5.99,5.57,8.63,11.43,10.93,12.49,15.38,17.36,16.55,12.4,20.18,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,22.7,15.54,24.71,6.49,48.07,19.3,35.13,37.68,15.54,25.83,46.14,24.81,17.24,3.15,24.04,11.69,11.87,-,2.61,0.65,Upgrade
21,Other Current Liabilities,125.31,286.88,127.73,132.99,150.59,315.49,155.53,145.01,146.99,150.57,136.4,137.59,134.62,131,837.64,1337,127.37,125.87,167.58,194.19,Upgrade
22,Total Current Liabilities,1780,1858,1705,1639,1986,2105,2343,2361,2400,2400,2185,2142,2093,2261,2820,3226,2160,2091,2037,2194,Upgrade
23,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,190,1412,814,818.5,872,976,830,785,Upgrade
24,Long-Term Leases,7.6,7.46,1.56,4.15,5.41,1.48,6.9,8.21,10.61,14.21,25.48,24.63,11.83,21.13,14.96,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,25.22,24.36,25.23,25.55,10.66,10.66,11.2,11.2,11.45,9.99,10.89,10.89,11.39,11.39,11.81,10.78,5.47,5.47,5.71,5.71,Upgrade
26,Long-Term Deferred Tax Liabilities,0.77,0.71,0.33,0.33,0.02,0.02,0.02,0.46,0.04,0.04,0.04,0.04,-,-,-,-,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,0.21,-,-,Upgrade
28,Total Liabilities,1814,1891,1732,1669,2002,2117,2361,2380,2422,2424,2222,2178,2306,3706,3661,4055,3038,3073,2873,2985,Upgrade
29,Common Stock,1537,1098,1098,1098,1098,914.61,914.61,914.61,914.61,914.61,762.17,762.17,762.17,614.66,439.04,439.04,439.04,439.04,313.6,313.6,Upgrade
30,Additional Paid-In Capital,2000,1994,1982,1975,1992,1982,1968,1959,1959,1959,1959,1952,1951,334.41,323.45,323.45,484.11,476.52,476.52,464.71,Upgrade
31,Retained Earnings,1731,1946,2016,1909,1831,1826,1847,1731,1741,1525,1582,1393,1323,1130,1314,1162,1164,1041,1182,1076,Upgrade
32,Comprehensive Income & Other,3.88,2.89,3.57,1.26,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Shareholders' Equity,5271,5040,5100,4983,4921,4723,4730,4605,4615,4399,4304,4107,4037,2080,2077,1924,2087,1956,1972,1855,Upgrade
34,Total Liabilities & Equity,7085,6931,6832,6652,6923,6839,7091,6986,7038,6824,6526,6285,6343,5785,5738,5979,5125,5029,4846,4840,Upgrade
35,Total Debt,12.09,13.45,7.13,12.78,16.84,12.41,299.39,303.6,407.98,310.76,317.88,324.81,586.33,1978,1193,1083,1180,1284,1157,1203,Upgrade
36,Net Cash (Debt),3048,2807,2461,2261,2030,2003,2025,1909,1212,1010,960.37,858.07,238.38,-1652,-801.35,-382.08,-857.06,-1064,-942.72,-855.5,Upgrade
37,Net Cash Growth,50.11%,40.15%,21.51%,18.45%,67.54%,98.19%,110.90%,122.45%,408.39%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Net Cash Per Share,1.88,1.81,1.64,1.45,1.27,1.29,1.38,1.23,0.82,0.63,0.64,0.56,0.15,-1.06,-0.52,-0.35,-0.61,-0.88,-0.76,-0.69,Upgrade
39,Filing Date Shares Outstanding,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1239,1239,1239,1239,1239,1239,1239,Upgrade
40,Total Common Shares Outstanding,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1239,1239,1239,1239,1239,1239,1239,Upgrade
41,Working Capital,2074,1789,1784,1530,1575,1207,1096,732.49,625.38,144.68,64.02,-362.43,-59.16,-989.2,-1747,-2128,-1150,-1235,-1418,-1768,Upgrade
42,Book Value Per Share,3.43,3.28,3.32,3.24,3.20,3.07,3.08,3.00,3.00,2.86,2.80,2.67,2.63,1.68,1.68,1.55,1.68,1.58,1.59,1.50,Upgrade
43,Tangible Book Value,5230,4998,5057,4939,4878,4680,4686,4561,4572,4355,4259,4062,3992,2034,2031,1878,2012,1880,1896,1778,Upgrade
44,Tangible Book Value Per Share,3.40,3.25,3.29,3.21,3.17,3.05,3.05,2.97,2.98,2.83,2.77,2.64,2.60,1.64,1.64,1.52,1.62,1.52,1.53,1.43,Upgrade
45,Buildings,-,227.43,-,224.74,-,220.54,-,160,-,144.86,-,143.79,-,138.94,-,138.87,-,140.24,-,140.24,Upgrade
46,Machinery,-,8875,-,8807,-,8693,-,8750,-,8590,-,8052,-,7795,-,7717,-,6200,-,6172,Upgrade
47,Construction In Progress,-,695.37,-,564.91,-,260.63,-,237.85,-,241.24,-,523.23,-,339.79,-,308.13,-,279.34,-,169.41,Upgrade
