,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019",+2 Quarters
0,Cash & Equivalents,39.34,128.82,96.89,219.94,1609,9577,10476,10372,9858,16829,Upgrade
1,Trading Asset Securities,0.55,0.75,96.1,134.3,1160,198.26,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,39.88,129.57,192.98,354.24,2770,9775,10476,10372,9858,16829,Upgrade
3,Cash Growth,-79.33%,-63.42%,-93.03%,-96.38%,-73.56%,-5.75%,6.27%,-38.37%,527.88%,1944.20%,Upgrade
4,Accounts Receivable,37.22,40,30.85,62.76,250.3,1134,989.82,1084,701.14,807.36,Upgrade
5,Other Receivables,1157,18087,19698,4075,17517,7911,4667,2775,2901,2971,Upgrade
6,Receivables,1195,18127,19729,4138,17767,9045,5657,3859,3602,3779,Upgrade
7,Inventory,374.83,393.61,3371,2972,72728,79192,74115,51044,32503,16917,Upgrade
8,Prepaid Expenses,511.29,543.98,-,460.56,-,3411,2317,1396,991.6,609.05,Upgrade
9,Restricted Cash,15.62,17.9,19.63,19.39,1179,2936,3668,7205,2415,809.63,Upgrade
10,Other Current Assets,116.68,129.79,68.74,84881,3131,7220,6987,7871,7626,788.56,Upgrade
11,Total Current Assets,2253,19342,23381,92825,97575,111581,103221,81747,56995,39732,Upgrade
12,"Property, Plant & Equipment",13320,14465,17467,17458,24917,26788,21768,16747,13725,9802,Upgrade
13,Long-Term Investments,200.84,196.59,172.02,259.32,493.63,6094,5915,6194,5929,5548,Upgrade
14,Goodwill,-,-,-,-,-,5964,6244,6193,6193,6193,Upgrade
15,Other Intangible Assets,149.19,172.26,239.11,342.11,6853,4102,4440,5585,5606,6130,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,72.85,139.36,63.56,73.74,-,Upgrade
17,Long-Term Deferred Tax Assets,-,0.08,-,8.96,122.61,407.72,308.37,186.37,71.22,37.14,Upgrade
18,Long-Term Deferred Charges,426.1,614.58,1531,4204,-,8337,6318,3319,2540,2034,Upgrade
19,Other Long-Term Assets,20.1,59.67,61.37,123.83,886.36,1744,1709,3654,2276,354.44,Upgrade
20,Total Assets,16369,34851,42852,115221,130847,165090,150065,123691,93408,69831,Upgrade
21,Accounts Payable,9542,9647,11263,10527,46017,41529,39362,21262,13174,10157,Upgrade
22,Accrued Expenses,27741,26851,4812,5865,-,8220,6187,4923,2831,1291,Upgrade
23,Short-Term Debt,13991,13963,14223,13673,-,720,-,-,-,-,Upgrade
24,Current Portion of Long-Term Debt,-,-,-,-,28798,13268,16291,19571,15173,7279,Upgrade
25,Current Portion of Leases,331.48,329.22,336.6,339.26,247.2,269.72,214.35,123.48,214.37,158.36,Upgrade
26,Current Income Taxes Payable,59.97,73.76,87.42,1314,1.2,1812,1606,973.4,1010,450.12,Upgrade
27,Current Unearned Revenue,19.46,41.41,3066,3314,55928,35885,23465,11306,2445,173.63,Upgrade
28,Other Current Liabilities,9412,6514,26198,133406,37198,22876,7415,11155,8278,5928,Upgrade
29,Total Current Liabilities,61097,57419,59987,168439,168189,124580,94541,69314,43124,25437,Upgrade
30,Long-Term Debt,12599,12521,12774,12312,11865,21822,55916,54964,47214,38207,Upgrade
31,Long-Term Leases,0.28,1.95,219.47,283.82,650.64,636.67,589.42,163.96,223.22,130.36,Upgrade
32,Long-Term Unearned Revenue,654.25,2601,2656,2781,2821,3817,2641,2439,1551,1648,Upgrade
33,Long-Term Deferred Tax Liabilities,-,-,56.36,56.36,941.17,2159,2216,2507,2592,1649,Upgrade
34,Total Liabilities,74350,72543,75692,183872,184466,153015,155903,129388,94704,67071,Upgrade
35,Common Stock,28124,28124,28124,28124,28124,250.94,250.94,250.94,250.94,250.94,Upgrade
36,Additional Paid-In Capital,-,-,-,-,-,25311,3508,-,-,-,Upgrade
37,Retained Earnings,-131095,-110840,-105771,-98599,-84603,-17530,-12743,-7623,-5349,-2450,Upgrade
38,Comprehensive Income & Other,45039,45071,44802,1875,2908,3048,2933,-94.63,-2402,-1333,Upgrade
39,Total Common Equity,-57931,-37644,-32845,-68601,-53571,11080,-6051,-7467,-7500,-3533,Upgrade
40,Minority Interest,-49.86,-48.2,4.62,-50.09,-48.57,995.43,212.13,1769,6205,6293,Upgrade
41,Shareholders' Equity,-57981,-37693,-32840,-68651,-53619,12076,-5839,-5697,-1296,2760,Upgrade
42,Total Liabilities & Equity,16369,34851,42852,115221,130847,165090,150065,123691,93408,69831,Upgrade
43,Total Debt,26922,26815,27553,26608,41561,36717,73010,74823,62824,45775,Upgrade
44,Net Cash (Debt),-26882,-26686,-27360,-26254,-38791,-26941,-62534,-64450,-52967,-28946,Upgrade
45,Net Cash Per Share,-2.48,-2.46,-2.52,-,-3.58,-2.89,-7.16,-7.46,-6.13,-3.35,Upgrade
46,Filing Date Shares Outstanding,10844,10844,10844,10844,10844,9769,8817,8640,8640,8640,Upgrade
47,Total Common Shares Outstanding,10844,10844,10844,10844,10844,9769,8817,8640,8640,8640,Upgrade
48,Working Capital,-58844,-38077,-36605,-75614,-70614,-12999,8681,12433,13871,14295,Upgrade
49,Book Value Per Share,-5.34,-3.47,-3.03,-6.33,-4.94,1.13,-0.69,-0.86,-0.87,-0.41,Upgrade
50,Tangible Book Value,-58081,-37817,-33084,-68943,-60423,1014,-16735,-19246,-19300,-15856,Upgrade
51,Tangible Book Value Per Share,-5.36,-3.49,-3.05,-6.36,-5.57,0.10,-1.90,-2.23,-2.23,-1.84,Upgrade
52,Buildings,-,3463,-,3449,-,-,4804,-,4554,-,Upgrade
53,Machinery,-,1664,-,1832,-,-,2361,-,2268,-,Upgrade
54,Construction In Progress,-,17829,-,18335,-,-,11476,-,4942,-,Upgrade
55,Leasehold Improvements,-,175.5,-,186.37,-,-,281.97,-,124.96,-,Upgrade
