,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13860,15513,12798,12962,13043,14615,16718,16274,17673,13805,17202,17228,24214,24753,14210,12153,13576,12136,9549,9087,8542,Upgrade
1,Market Cap Growth,6.15%,6.15%,-23.44%,-20.35%,-26.19%,5.87%,-2.82%,-5.54%,-27.02%,-44.23%,21.06%,41.75%,78.36%,103.97%,48.82%,33.74%,58.93%,45.06%,15.36%,-11.71%,-0.03%,Upgrade
2,Enterprise Value,11078,12546,10229,10332,10413,11717,13655,14662,16061,13239,16484,17452,24439,27787,17396,14678,16101,14808,12441,13775,13230,Upgrade
3,Last Close Price,6.79,7.31,6.03,5.84,5.88,6.58,7.53,7.11,7.72,6.03,7.50,7.55,10.61,10.85,7.16,6.12,6.84,6.11,4.68,4.43,4.16,Upgrade
4,PE Ratio,12.57,14.23,12.20,12.31,12.65,15.02,16.27,18.62,20.65,16.86,21.62,18.39,26.02,27.28,14.33,11.71,13.61,12.98,11.61,13.56,-,Upgrade
5,Forward PE,11.86,13.28,10.86,9.38,9.85,11.48,14.04,14.51,17.53,15.38,12.95,11.26,16.30,17.54,10.72,10.39,11.61,11.34,9.11,9.27,8.74,Upgrade
6,PS Ratio,1.88,2.13,1.80,1.76,1.90,2.40,2.87,3.24,3.57,2.89,3.50,3.24,4.57,4.50,2.56,2.00,2.34,2.32,2.06,2.71,2.54,Upgrade
7,PB Ratio,0.88,0.98,0.82,0.82,0.84,0.95,1.11,1.08,1.19,0.93,1.18,1.17,1.67,1.72,1.24,1.10,1.24,1.09,0.88,0.88,0.83,Upgrade
8,P/TBV Ratio,0.99,0.99,0.84,0.84,0.85,0.97,1.13,1.11,1.20,0.94,1.19,1.18,1.69,1.74,1.25,1.11,1.25,1.11,0.90,0.89,0.84,Upgrade
