,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,252.74,372.2,416.41,567.72,407.61,444.94,680.28,635.17,419.86,397.13,338.16,484.87,68.7,77.07,192.44,243,68.15,33.19,-,-1.93,Upgrade
1,Other Revenue,-1.25,1.25,-,0.87,-0.59,0.59,-,0.55,-,-,-,3.67,-2.26,2.26,-,2.54,-,-,-,8.14,Upgrade
2,Revenue,251.49,373.45,416.41,568.59,407.02,445.53,680.28,635.72,419.86,397.13,338.16,488.54,66.44,79.32,192.44,245.54,68.15,33.19,-,6.21,Upgrade
3,Revenue Growth (YoY),-38.21%,-16.18%,-38.79%,-10.56%,-3.06%,12.19%,101.17%,30.13%,531.96%,400.64%,75.73%,98.97%,-2.52%,139.00%,-,3856.78%,1026.34%,400.17%,-,-97.86%,Upgrade
4,Cost of Revenue,209.78,315.15,323.6,523.49,360.3,379.81,533.97,597.75,324.51,307.54,223.11,355.52,47.06,47.9,129.95,151.9,42.16,15.08,-,4.77,Upgrade
5,Gross Profit,41.71,58.29,92.81,45.1,46.72,65.72,146.31,37.97,95.35,89.59,115.05,133.02,19.38,31.43,62.49,93.64,25.99,18.11,-,1.44,Upgrade
6,"Selling, General & Admin",34.82,31.5,33.21,27.83,38.08,14.74,38.99,3.34,49.75,40.28,38.6,37.94,13.26,22.29,34.55,35.95,22.23,13.49,13.11,17.88,Upgrade
7,Research & Development,0.65,-0.04,1.5,4.22,2.21,2.66,2.02,8.5,2.76,2.53,1.94,2.1,2.52,2.48,1.72,1.88,0.32,0,-,-,Upgrade
8,Other Operating Expenses,-7.64,1.73,0.17,0.84,-2.52,-4.24,-2.51,2.03,1.48,-0.06,-0.44,2.9,-0.98,-0.13,-0.01,1.59,-0.6,0.19,0.01,1.16,Upgrade
9,Operating Expenses,32.96,32.43,46.34,55.48,38.7,7.19,49.97,20.31,50.8,44.92,42.55,47.58,13.98,21.15,36.88,40.68,21.19,14.28,13.12,120.44,Upgrade
10,Operating Income,8.75,25.86,46.47,-10.38,8.02,58.53,96.33,17.66,44.55,44.67,72.51,85.43,5.4,10.28,25.61,52.97,4.8,3.83,-13.12,-119.01,Upgrade
11,Interest Expense,-31.64,-31.27,-28.71,-35.13,-40.16,-62.66,-14.86,-32.92,-22.35,-23.91,-4.15,-17.81,-5.89,-10.63,-7.88,-3.82,-1.6,-2.73,-2.26,-4.03,Upgrade
12,Interest & Investment Income,0.27,0.11,0.27,1,-,3.55,0.4,-,2.1,2.76,1.2,2.75,0.24,0.36,0.1,0.28,0.52,-,0.64,132.16,Upgrade
13,Currency Exchange Gain (Loss),-1.52,1.52,-,-1.48,1.77,-1.77,-,3.17,-0.93,0.93,-,0.01,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),9.17,-3.96,-0.35,3.26,0.71,15.25,-23.23,-7.41,7.14,5.35,-6.42,3.73,-11.08,0.28,-0.61,-19.68,18.4,-0.89,-0.01,-11.19,Upgrade
15,EBT Excluding Unusual Items,-14.97,-7.73,17.68,-42.73,-29.66,12.9,58.65,-19.5,30.51,29.8,63.14,74.12,-11.32,0.28,17.22,29.75,22.13,0.21,-14.74,-2.06,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,39.79,4.11,-4.48,-0.14,0.23,-0,-0.01,-0.01,1.24,0.01,-0.34,-0.38,0.01,-,-,-,-132.85,Upgrade
17,Gain (Loss) on Sale of Assets,-0.23,-0.28,-0.36,0.59,0.31,-0.39,0.09,-0.6,0.1,-,0.02,-0.29,-0.01,0.09,0.22,-0,-,-,0.03,0.01,Upgrade
18,Asset Writedown,0.58,-1.03,1.01,-10.08,-0.73,-0.2,-,6,-5.9,-0,-,-,0.24,-0.24,-,-1.31,-,-,-,-58.43,Upgrade
19,Legal Settlements,38.93,-38.93,-,-,-,-,-,-,-,-,-,-0.56,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-3.29,1.04,2.25,-2.53,-0.91,0.88,0.03,4.1,0.15,-0.15,-,0,-0.03,0.03,-,31.36,-20.19,20.19,-,13.02,Upgrade
21,Pretax Income,21.02,-46.94,20.58,-14.97,-26.88,8.71,58.63,-9.77,24.85,29.64,63.16,74.51,-11.11,-0.18,17.06,59.82,1.95,20.39,-14.71,-180.32,Upgrade
22,Income Tax Expense,1,1.74,12.44,-2.37,-0.18,12.11,18.13,-0.17,10.48,-2.13,20.13,1.95,-4.32,-4.9,3.98,15.06,-1.37,2.47,-,-60.17,Upgrade
23,Earnings From Continuing Operations,20.02,-48.68,8.13,-12.6,-26.69,-3.41,40.5,-9.6,14.37,31.77,43.03,72.56,-6.79,4.72,13.08,44.76,3.32,17.92,-14.71,-120.14,Upgrade
24,Minority Interest in Earnings,3.21,4.91,0.64,3.71,3.85,3.61,-0.12,4.06,4.73,-0.75,-2.65,1.92,-1.2,-0.78,-3,-2.03,-3.55,-0.61,0.03,11.06,Upgrade
25,Net Income,23.23,-43.77,8.77,-8.88,-22.85,0.2,40.38,-5.54,19.1,31.03,40.38,74.48,-7.99,3.94,10.08,42.73,-0.23,17.31,-14.68,-109.08,Upgrade
26,Net Income to Common,23.23,-43.77,8.77,-8.88,-22.85,0.2,40.38,-5.54,19.1,31.03,40.38,74.48,-7.99,3.94,10.08,42.73,-0.23,17.31,-14.68,-109.08,Upgrade
27,Net Income Growth,-,-,-78.28%,-,-,-99.36%,-0.01%,-,-,687.41%,300.69%,74.32%,-,-77.24%,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),302,436,439,440,428,431,471,459,477,481,471,429,201,585,395,512,191,254,262,244,Upgrade
29,Shares Outstanding (Diluted),302,436,439,440,428,431,471,459,477,481,471,429,201,585,395,512,191,254,262,244,Upgrade
30,Shares Change (YoY),-29.45%,1.35%,-6.91%,-4.15%,-10.21%,-10.46%,-0.01%,7.14%,137.10%,-17.81%,19.23%,-16.33%,5.07%,129.97%,51.07%,109.76%,-23.84%,5.01%,2.05%,-30.71%,Upgrade
31,EPS (Basic),0.08,-0.10,0.02,-0.02,-0.05,0.00,0.09,-0.01,0.04,0.06,0.09,0.17,-0.04,0.01,0.03,0.08,-0.00,0.07,-0.06,-0.45,Upgrade
32,EPS (Diluted),0.08,-0.10,0.02,-0.02,-0.05,0.00,0.09,-0.01,0.04,0.06,0.09,0.17,-0.04,0.01,0.03,0.08,-0.00,0.07,-0.06,-0.45,Upgrade
