,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2016,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '16 Dec 31, 2016",+11 Quarters
0,Cash & Equivalents,77.68,94.1,93.68,58.79,46.87,69.31,153,179.6,222.85,362.89,434.74,226.39,457.9,89.18,-,90.84,-,-,-,149.31,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,77.68,94.1,93.68,58.79,46.87,69.31,153,179.6,222.85,362.89,434.74,326.39,457.9,89.18,90.84,90.84,-,-,-,149.31,Upgrade
3,Cash Growth,65.74%,35.77%,-38.77%,-67.27%,-78.97%,-80.90%,-64.81%,-44.97%,-51.33%,306.89%,378.56%,259.29%,-,-,-,-39.16%,-,-,-,9.42%,Upgrade
4,Accounts Receivable,1171,1227,1327,1383,1689,1759,2051,2085,2211,2236,2193,2220,2389,2193,-,2042,-,-,-,650.45,Upgrade
5,Other Receivables,119.55,110.88,103.82,117.32,113.97,110.42,99.86,92.89,89.37,83.63,74.96,61,25.57,17.84,-,26.94,-,-,-,24.45,Upgrade
6,Receivables,1291,1338,1430,1501,1803,1869,2151,2178,2300,2319,2268,2281,2415,2210,-,2069,-,-,-,674.9,Upgrade
7,Inventory,-,-,5.31,5.31,5.48,5.8,3.99,1.96,3.38,4.1,3.38,2.75,2.88,1.56,-,2.42,-,-,-,99.17,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,Upgrade
9,Other Current Assets,34.49,28.19,41.17,27.02,31.53,34.89,47.37,42.3,44.01,44.77,29.12,23.42,29.77,36.63,-,28.62,-,-,-,19.81,Upgrade
10,Total Current Assets,1403,1460,1571,1592,1887,1979,2355,2402,2570,2731,2736,2634,2905,2338,-,2191,-,-,-,943.42,Upgrade
11,"Property, Plant & Equipment",6.18,7.8,15.21,18.5,22.39,26.45,30.4,13.4,17.51,21.3,24.66,28.57,32.63,36.48,-,6.07,-,-,-,12.41,Upgrade
12,Long-Term Investments,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.82,1.82,-,1.82,-,-,-,-,Upgrade
13,Other Intangible Assets,4.81,5.01,5.21,5.38,4.37,3.18,3.32,3.48,3.64,2.4,2.51,2.62,1.37,1.39,-,1.2,-,-,-,1.74,Upgrade
14,Long-Term Accounts Receivable,313.43,242.45,245.78,243,259.77,264.19,50.68,55.11,156.83,140.08,139.89,141,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,55.54,55.76,56.78,57.57,58.14,58.61,54.31,55.99,65.73,64.05,52.35,54.31,38.05,38.05,-,41.27,-,-,-,10.53,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,0.06,0.13,0.61,0.48,-,0.83,1,1.18,1.36,1.54,-,1.89,-,-,-,0.9,Upgrade
17,Other Long-Term Assets,1671,1676,1668,1660,1616,1617,1689,1690,1689,1675,1662,1651,1610,1524,-,1373,-,-,-,-,Upgrade
18,Total Assets,3456,3449,3563,3578,3850,3951,4185,4223,4505,4636,4620,4514,4591,3941,-,3616,-,-,-,969.01,Upgrade
19,Accounts Payable,813.68,814.96,780.27,829.68,831.07,852.96,860.45,944.93,949.89,1025,1051,1137,1234,1146,-,1231,-,-,-,287.62,Upgrade
20,Accrued Expenses,56.66,67.15,48.22,64.94,35.59,44.88,44.16,52.85,25.13,31.49,33.28,31.4,16.9,33.46,-,46.67,-,-,-,9.64,Upgrade
21,Short-Term Debt,104,109.5,121.3,123.1,220.75,268.19,308.09,282.26,327.36,324.6,291.13,285.34,301.22,228.16,-,168.12,-,-,-,55,Upgrade
22,Current Portion of Long-Term Debt,96.61,64.41,99.92,83.84,85.62,62,71.42,61.85,66.74,58.5,70.35,54,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,7.76,-,15.76,-,16.36,-,7.47,-,14.63,-,14.26,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,3.07,-,1.97,-,2.26,-,2.2,0.02,2.04,-,3.01,0.15,3.81,2.96,-,2.84,-,-,-,17.56,Upgrade
25,Current Unearned Revenue,4.29,5.48,4.15,11.26,22.83,28.5,83.63,42.11,9.96,9.96,4.81,4.72,8.72,8.72,-,8.89,-,-,-,-,Upgrade
26,Other Current Liabilities,270.46,277.86,307.58,282.07,272.71,244.17,231.78,214.62,211.93,249.11,236.61,207,228.65,257.67,-,184.26,-,-,-,20.09,Upgrade
27,Total Current Liabilities,1349,1347,1363,1411,1471,1517,1602,1606,1593,1713,1690,1734,1794,1677,-,1642,-,-,-,389.91,Upgrade
28,Long-Term Debt,852.68,881.18,906.66,908.11,878.31,905.61,913.89,931.15,934,953,963,783,814,853,-,630,-,-,-,-,Upgrade
29,Long-Term Leases,0.19,0.33,1.7,3.66,6.34,9.22,12.05,1.49,2.5,3.78,5.64,9.23,15.61,15.31,-,-,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,0.59,0.81,1.72,2.58,3.21,3.83,-,1.75,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,69.31,69.31,68.59,67.87,64.98,64.98,65.02,65.04,54.02,54.07,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Liabilities,2272,2299,2342,2393,2424,2501,2593,2606,2584,2724,2659,2526,2623,2546,-,2272,-,-,-,389.91,Upgrade
33,Common Stock,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,162.84,162.84,162.84,162.84,122.13,-,122.13,-,-,-,108.8,Upgrade
34,Additional Paid-In Capital,855.33,855.33,855.33,855.33,855.33,855.33,855.33,855.33,855.33,904.18,904.18,904.18,904.18,416.08,-,416.08,-,-,-,212.08,Upgrade
35,Retained Earnings,-17.66,-54.26,13.08,-21.64,228.93,250.32,390.57,410.63,714.19,706.44,757.86,782.39,767.42,723.3,-,674.68,-,-,-,258.21,Upgrade
36,Treasury Stock,-4.9,-4.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Total Common Equity,1044,1008,1080,1045,1296,1317,1458,1478,1781,1773,1825,1849,1834,1262,1213,1213,-,-,-,579.09,Upgrade
38,Minority Interest,140.16,142.36,140.94,139.59,130.44,132.68,135.02,139.35,140.11,139.05,136.58,138.39,133.43,133.67,-,131.96,-,-,-,-,Upgrade
39,Shareholders' Equity,1185,1150,1221,1185,1426,1450,1593,1617,1921,1913,1961,1988,1968,1395,1345,1345,-,-,-,579.09,Upgrade
40,Total Liabilities & Equity,3456,3449,3563,3578,3850,3951,4185,4223,4505,4636,4620,4514,4591,3941,-,3616,-,-,-,969.01,Upgrade
41,Total Debt,1053,1063,1130,1134,1191,1261,1305,1284,1331,1355,1330,1146,1131,1096,798.12,798.12,-,-,-,55,Upgrade
42,Net Cash (Debt),-975.8,-969.07,-1036,-1076,-1144,-1192,-1152,-1105,-1108,-991.62,-895.38,-819.44,-672.93,-1007,-707.27,-707.27,-,-,-,94.31,Upgrade
43,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.09%,Upgrade
44,Net Cash Per Share,-6.03,-4.44,-4.77,-5.03,-5.40,-5.40,-5.73,-5.04,-5.58,-4.55,-4.21,-3.86,-3.73,-6.52,-4.45,-4.36,-,-,-,0.85,Upgrade
45,Filing Date Shares Outstanding,161.95,218.02,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,158.77,159.09,211.7,140.98,164.9,164.9,110.62,Upgrade
46,Total Common Shares Outstanding,161.95,218.02,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,211.7,158.77,159.09,158.77,140.98,164.9,164.9,110.62,Upgrade
47,Working Capital,54.31,112.93,207.2,181.09,416.22,462.35,753.61,795.77,977.15,1018,1046,899.84,1112,660.61,-,549.57,-,-,-,553.51,Upgrade
48,Book Value Per Share,6.45,4.62,5.10,4.94,6.12,6.22,6.89,6.98,8.41,8.38,8.62,8.74,8.67,7.95,7.64,7.64,-,-,-,5.23,Upgrade
49,Tangible Book Value,1040,1003,1075,1040,1292,1314,1454,1474,1778,1771,1822,1847,1833,1260,1212,1212,-,-,-,577.35,Upgrade
50,Tangible Book Value Per Share,6.42,4.60,5.08,4.91,6.10,6.21,6.87,6.96,8.40,8.37,8.61,8.72,8.66,7.94,7.63,7.63,-,-,-,5.22,Upgrade
51,Buildings,-,1.63,-,1.63,-,1.63,-,1.63,-,1.63,-,1.63,-,-,-,1.63,-,-,-,-,Upgrade
52,Machinery,-,17.27,-,17.85,-,18.69,-,20.31,-,21.91,-,21.11,-,-,-,20.39,-,-,-,-,Upgrade
