,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,17239,16135,18419,17524,18254,23990,23981,25268,27402,26987,20591,22520,22594,25445,20578,21623,18241,19830,26259,32877,-,Upgrade
1,Market Cap Growth,-32.75%,-32.75%,-23.19%,-30.65%,-33.38%,-11.11%,16.46%,12.20%,21.28%,6.06%,0.06%,4.15%,23.87%,28.32%,-21.63%,-34.23%,-,-,-,-,-,Upgrade
2,Enterprise Value,19550,18446,20948,19957,20557,26293,25993,26304,28911,28497,21854,23164,22949,25800,20612,21467,17688,19277,25493,33048,-,Upgrade
3,Last Close Price,38.71,36.23,41.36,39.35,40.99,53.87,53.85,56.74,61.53,60.60,47.30,51.73,51.90,58.45,47.27,49.67,41.90,45.55,60.32,75.52,-,Upgrade
4,PE Ratio,154.84,-,-705.71,-132.30,-108.14,-,-,-62.16,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,6.90,6.42,7.53,7.35,8.41,12.71,13.69,17.36,22.91,26.38,26.58,44.12,77.86,189.34,2031.86,-,-,60425.52,80019.29,33117.85,-,Upgrade
6,PB Ratio,-120.52,-120.52,-137.58,-37.71,-34.95,-39.60,-54.61,-69.06,-70.57,-111.43,-33.94,-48.54,-61.76,-110.16,-550.54,123.03,44.68,33.70,34.03,35.37,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145.12,47.95,35.43,35.38,36.46,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-36.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,102.33,-,-210.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,7.78,7.34,8.57,8.37,9.47,13.93,14.84,18.08,24.17,27.85,28.21,45.38,79.08,191.98,2035.23,-,-,58742.19,77684.96,33290.89,-,Upgrade
11,EV/EBITDA Ratio,29.49,-,35.41,42.37,60.47,-,179.51,-924.61,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,34.39,-,42.68,52.58,79.90,-,321.17,-294.98,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,-40.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-20.22,-20.22,-20.22,-6.36,-5.32,-4.53,-6.19,-7.02,-4.89,-9.50,-3.50,-3.81,-3.28,-4.67,-22.51,3.59,1.54,0.97,0.72,0.53,9.68,Upgrade
15,Debt / EBITDA Ratio,4.08,-,2.92,2.87,3.28,-,6.10,5.40,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-5.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,-,0.82,0.94,0.88,0.73,0.81,0.68,0.47,0.62,0.55,0.49,0.40,0.37,0.03,-,-,0.00,0.00,-,-,Upgrade,
18,Inventory Turnover,-,-,0.40,0.51,0.39,1.33,0.20,0.37,0.21,0.41,0.20,0.30,0.25,0.77,-,0.26,-,0.32,-,-,-,Upgrade
19,Quick Ratio,-,-,0.55,0.48,0.42,0.38,0.41,0.51,0.72,0.93,0.74,0.73,0.94,0.67,0.87,1.18,1.75,2.19,2.79,3.24,-,Upgrade
20,Current Ratio,-,-,0.71,0.61,0.57,0.52,0.57,0.68,0.93,1.12,0.96,0.99,1.30,0.88,1.05,1.34,1.90,2.32,2.93,3.38,-,Upgrade
21,Return on Equity (ROE),-,-,-,-,-,-,-,-,-,-,-,-,-,-1296.41%,-335.74%,-154.88%,-116.64%,-82.20%,-157.89%,-1731.18%,Upgrade,
22,Return on Assets (ROA),-,16.82%,18.21%,16.99%,-10.75%,8.61%,8.06%,-2.34%,-8.38%,-9.20%,-7.45%,-15.68%,-39.78%,-40.30%,-41.73%,-29.56%,-35.38%,-23.56%,-,-,Upgrade,
23,Return on Capital (ROIC),-4.09%,20.57%,22.51%,21.43%,-13.54%,10.83%,12.31%,-3.68%,-11.38%,-12.96%,-12.49%,-28.93%,-65.06%,-66.56%,-65.08%,-43.19%,-49.28%,-31.81%,-52.35%,-99.09%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,41.75%,44.44%,29.59%,-,10.88%,-8.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
