,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2901,2921,2461,2980,3107,2597,2067,2594,4137,4251,3559,4842,5254,4282,3971,4521,4242,4826,3308,3887,Upgrade
1,Other Revenue,-11.69,11.69,-,31.77,-16.31,16.31,-,24.75,-12.94,12.94,-,22.92,-11.84,11.84,-,47.72,-34.46,34.46,-,69.93,Upgrade
2,Revenue,2889,2932,2461,3012,3090,2613,2067,2618,4124,4264,3559,4864,5242,4294,3971,4569,4207,4861,3308,3957,Upgrade
3,Revenue Growth (YoY),-6.52%,12.23%,19.01%,15.04%,-25.06%,-38.71%,-41.91%,-46.17%,-21.34%,-0.72%,-10.38%,6.47%,24.60%,-11.66%,20.06%,15.46%,-13.10%,-6.14%,-12.21%,-22.48%,Upgrade
4,Cost of Revenue,2478,2525,2120,3138,2188,2473,1695,2217,3556,3589,2607,4245,4755,3468,3367,4692,3145,4376,2597,3363,Upgrade
5,Gross Profit,410.47,407.73,340.31,-126.49,902.28,140.22,372.73,401.57,567.92,674.97,951.84,619.48,487.18,825.93,604.2,-123.42,1062,485.06,710.42,594.1,Upgrade
6,"Selling, General & Admin",263.5,260.33,236.43,296.76,300.54,255.45,225.97,280.9,275.99,271.75,249.81,316.91,236.63,264.87,218.36,302.39,310.48,445.67,364.51,519.78,Upgrade
7,Research & Development,58.33,89.95,59,80.67,48.8,46.11,44.38,48.35,47.62,67.62,47.3,65.3,59.43,47.82,64.26,61.58,48,54.99,57.8,74.53,Upgrade
8,Other Operating Expenses,-8.5,11.33,10.36,24.84,5.64,5.34,7.52,25.32,11.13,11.1,10.75,30.95,9.07,7.5,5.49,37.71,13.59,5.76,12.06,32.18,Upgrade
9,Operating Expenses,322.97,376.84,304.93,392.46,359.9,310.92,276.29,387.86,335.7,360.01,311.18,426.81,297.78,328.41,291.29,403.6,364.47,499.46,440.32,620.69,Upgrade
