,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Oct '21 Oct 1, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,68.97,40.13,40.82,14.83,20.31,31.59,9.74,-23.05,52.59,0.39,23.53,35.38,35.38,39.2,-,22.24,22.24,33.59,33.59,25.4,Upgrade
1,Total Interest Expense,0.06,0.22,0.25,0.4,0.25,0.34,0.26,0.18,0.13,0.16,0.2,0.21,0.21,0.45,-,0.38,0.38,0.18,0.18,-,Upgrade
2,Net Interest Income,68.91,39.92,40.57,14.43,20.06,31.25,9.47,-23.23,52.45,0.22,23.33,35.17,35.17,38.75,-,21.86,21.86,33.41,33.41,25.4,Upgrade
3,Brokerage Commission,39.6,53.41,35.1,53.1,58.38,41.34,44.22,57.43,39.15,66.04,75.47,69.75,69.75,-54.2,189.31,67.79,67.79,40.23,40.23,44.16,Upgrade
4,Asset Management Fee,1.25,1.86,1.45,0.28,2.94,1.42,1.46,0.51,2.82,1.92,2.52,2.49,2.49,6.23,-,4.7,4.7,2.01,2.01,-,Upgrade
5,Gain on Sale of Investments (Rev),3.04,12.54,-4.15,13.5,-4.06,-6.99,23.98,14.53,-28.64,29.42,-35.04,-12.72,-12.72,7.43,-,0.59,0.59,9.51,9.51,7.11,Upgrade
6,Other Revenue,846.49,741.04,106.01,770.4,102.98,678.14,86.22,505.06,150.12,443.62,144.31,336.56,336.56,588.19,-,369.4,369.4,233.63,233.63,68.18,Upgrade
7,Revenue,959.29,848.76,178.99,851.71,180.31,745.16,165.36,554.29,215.9,541.23,210.57,431.26,431.26,586.4,189.31,464.35,464.35,318.78,318.78,144.86,Upgrade
8,Revenue Growth (YoY),432.04%,13.90%,8.24%,53.66%,-16.49%,37.68%,-21.47%,28.53%,-49.94%,-7.70%,11.23%,-7.13%,-7.13%,83.95%,-40.61%,220.55%,220.55%,80.58%,80.58%,9.11%,Upgrade
9,Cost of Services Provided,61.25,78.98,84.44,-790.71,82.63,64.26,68.5,-684.42,225.18,504.18,197.52,-221.32,-221.32,530.9,178.76,431.36,431.36,288.65,288.65,123.2,Upgrade
10,Other Operating Expenses,887.22,737.37,109.64,1635,103.62,676.59,87.5,1260,0.53,0.55,0.3,626.77,626.77,-1.93,-,0.74,0.74,0.15,0.15,-0.15,Upgrade
11,Total Operating Expenses,948.17,816.83,193.59,843.75,186.9,740.52,156.33,576.31,225.12,504.84,197.71,405.45,405.45,528.61,178.76,432.28,432.28,288.8,288.8,123.05,Upgrade
12,Operating Income,11.12,31.93,-14.61,7.97,-6.6,4.64,9.03,-22.02,-9.22,36.39,12.86,25.81,25.81,57.78,10.55,32.07,32.07,29.98,29.98,21.81,Upgrade
13,Currency Exchange Gains,-0.31,-0.01,-0.03,0.08,-0.2,0.54,-0.12,-0.09,2.28,3.04,-0.4,-0.24,-0.24,-0.98,-,-3.2,-3.2,0.61,0.61,0.85,Upgrade
14,Other Non-Operating Income (Expenses),-1.58,-2.1,-1.86,-2.5,-1.41,-2.78,-1.18,-2.18,-1.71,-2.79,-3.08,-2.8,-2.8,-5.37,0.07,-8.15,-8.15,-1.68,-1.68,-1.48,Upgrade
15,EBT Excluding Unusual Items,9.23,29.82,-16.49,5.54,-8.21,2.4,7.74,-24.3,-8.65,36.64,9.39,22.77,22.77,51.43,10.62,20.71,20.71,28.91,28.91,21.17,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-21.66,Upgrade
17,Asset Writedown,-4.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Legal Settlements,-,-,-,-0.17,-,-,-,-,-,-,-,-,-,-0.23,-,-,-,-,-,-0.01,Upgrade
19,Other Unusual Items,0.16,3.25,-0.02,3.27,-0.12,0.12,-,2.81,0.1,-0.1,-,1.67,1.67,-1.32,-,-2.87,-2.87,-0.33,-0.33,-,Upgrade
20,Pretax Income,5.24,33.04,-16.52,8.64,-8.43,2.49,7.75,-21.5,-8.63,36.54,9.37,24.42,24.42,49.75,10.62,17.8,17.8,28.55,28.55,-0.53,Upgrade
21,Income Tax Expense,1.62,6.97,-3.25,1.76,-2.21,1.2,1.92,-5.04,-2.21,8.33,2.32,6.97,6.97,14.18,0.89,6.43,6.43,6.76,6.76,5.72,Upgrade
22,Net Income,3.62,26.07,-13.27,6.88,-6.22,1.3,5.83,-16.45,-6.42,28.21,7.05,17.46,17.46,35.57,9.73,11.37,11.37,21.79,21.79,-6.25,Upgrade
23,Net Income to Common,3.62,26.07,-13.27,6.88,-6.22,1.3,5.83,-16.45,-6.42,28.21,7.05,17.46,17.46,35.57,9.73,11.37,11.37,21.79,21.79,-6.25,Upgrade
24,Net Income Growth,-,1910.06%,-,-,-,-95.40%,-17.29%,-,-,-20.69%,-27.59%,53.55%,53.55%,63.20%,-55.33%,-,-,29.08%,29.08%,-,Upgrade
25,Shares Outstanding (Basic),1006,1011,1005,1011,1029,1002,1005,997,942,909,904,907,907,907,-,908,908,906,906,907,Upgrade
26,Shares Outstanding (Diluted),1006,1011,1005,1011,1029,1002,1005,997,942,909,904,907,907,907,-,908,908,906,906,907,Upgrade
27,Shares Change (YoY),-2.18%,0.84%,-0.01%,1.43%,9.14%,10.28%,11.24%,9.94%,3.93%,0.21%,-,-0.16%,-0.16%,0.09%,-,0.15%,0.15%,-0.09%,-0.09%,-,Upgrade
