,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Oct '21 Oct 1, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8477,11692,6099,8250,9709,10502,12967,14181,11957,10636,1188,1116,961,834,789,798,735,635,698,726,1034,Upgrade
1,Market Cap Growth,11.33%,11.33%,-52.97%,-41.82%,-18.80%,-1.26%,991.33%,1171.11%,1143.69%,1174.60%,50.57%,39.77%,30.86%,31.43%,12.99%,10.00%,-28.95%,-40.17%,-35.83%,-36.00%,5.56%,Upgrade
2,Last Close Price,2.68,2.20,1.23,1.32,1.48,1.68,1.63,1.86,1.38,1.25,1.27,1.20,1.03,0.89,0.85,0.80,0.74,0.64,0.70,0.72,1.02,Upgrade
3,PE Ratio,104.71,453.02,421.51,-,1131.11,-,-762.12,1111.56,-,-,14.46,11.65,9.76,9.32,9.64,12.40,9.33,11.42,20.48,25.33,-,Upgrade
4,PS Ratio,0.86,3.72,2.76,3.89,4.54,5.95,7.14,8.40,6.95,6.89,0.63,0.54,0.48,0.41,0.38,0.47,0.39,0.45,0.69,0.84,1.44,Upgrade
5,PB Ratio,1.31,5.68,3.06,4.15,4.77,5.31,6.49,6.74,5.76,-,0.59,0.54,0.47,0.41,0.40,0.41,0.38,0.34,0.39,0.41,0.58,Upgrade
6,P/FCF Ratio,0.79,3.42,2.64,4.11,-5.36,-,-4.01,-,5.70,-,0.24,0.76,0.79,1.17,-,1.24,0.78,0.73,0.87,1.57,8.66,Upgrade
7,P/OCF Ratio,3.40,3.40,2.62,4.05,-5.45,-,-4.12,-,5.49,-,0.23,0.63,0.63,0.83,1.53,1.22,0.77,0.72,0.86,1.55,8.26,Upgrade
8,Debt / Equity Ratio,0.03,0.03,0.07,0.11,0.11,0.11,0.13,0.08,0.09,-,0.15,0.10,0.10,0.10,0.15,0.04,0.04,0.04,0.07,0.07,0.02,Upgrade
9,Debt / FCF Ratio,0.02,0.02,0.06,0.11,-0.12,-,-0.08,-,0.09,-,0.06,0.15,0.18,0.30,-,0.12,0.08,0.08,0.16,0.27,0.33,Upgrade
10,Asset Turnover,0.31,0.28,0.07,0.38,0.08,0.31,0.07,-,-,-,-,0.21,0.22,-,-,0.29,0.28,0.18,0.22,0.13,Upgrade,
11,Quick Ratio,0.76,0.76,1.11,0.75,1.21,0.74,0.81,0.68,1.08,-,1.05,-,0.89,0.89,1.27,-,1.34,1.34,1.29,1.29,1.56,Upgrade
12,Current Ratio,1.16,1.16,1.15,1.17,1.23,1.26,1.22,1.22,1.20,-,1.16,-,1.31,1.31,1.35,-,1.38,1.38,1.33,1.33,1.61,Upgrade
13,Return on Equity (ROE),0.78%,5.65%,-2.88%,1.49%,-1.35%,0.28%,1.27%,-,-,6.63%,1.68%,4.15%,4.20%,8.64%,2.36%,2.76%,2.77%,5.33%,5.39%,-1.56%,Upgrade,
14,Return on Assets (ROA),0.12%,0.86%,-0.51%,0.31%,-0.27%,0.05%,0.23%,-,-,-,-,0.86%,0.91%,-,-,0.72%,0.68%,1.24%,1.51%,-0.55%,Upgrade,
15,Earnings Yield,0.30%,0.22%,0.24%,-0.15%,0.09%,-0.16%,-0.13%,0.09%,0.12%,0.48%,6.92%,8.58%,10.24%,10.73%,10.37%,8.07%,10.72%,8.75%,4.88%,3.95%,2.30%,Upgrade
16,FCF Yield,40.31%,29.23%,37.83%,24.35%,-18.67%,-9.03%,-24.92%,-1.80%,17.55%,9.41%,425.40%,131.76%,126.69%,85.19%,28.19%,80.61%,127.96%,137.25%,115.54%,63.52%,11.55%,Upgrade
17,Dividend Yield,0.17%,-,-,-,0.30%,-,-,-,4.93%,-,2.76%,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Payout Ratio,26.96%,109.02%,5.23%,-,4.53%,-,20.54%,535.02%,-,-,6.60%,18.29%,13.70%,13.70%,132.32%,-,39.89%,39.89%,-,-,-,Upgrade
19,Buyback Yield / Dilution,-0.00%,2.18%,-0.84%,0.01%,-1.43%,-9.14%,-10.28%,-11.24%,-9.94%,-3.93%,-0.21%,-,0.16%,0.16%,-0.09%,-,-0.15%,-0.15%,0.09%,0.09%,-,Upgrade
20,Total Shareholder Return,0.17%,2.18%,-0.84%,0.01%,-1.13%,-9.14%,-10.28%,-11.24%,-5.00%,-3.93%,2.54%,-,0.16%,0.16%,-0.09%,-,-0.15%,-0.15%,0.09%,0.09%,-,Upgrade
