,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2911,3235,2057,3148,3224,4473,2615,3855,4336,3785,3136,3416,2282,2516,1702,3496,2495,2254,2111,1915,Upgrade
1,Short-Term Investments,390.82,387.78,300.86,322.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3301,3622,2358,3470,3224,4473,2615,3855,4336,3785,3136,3416,2282,2516,1702,3496,2495,2254,2111,1915,Upgrade
3,Cash Growth,2.39%,-19.01%,-9.85%,-9.98%,-25.64%,18.17%,-16.62%,12.86%,90.06%,50.42%,84.25%,-2.30%,-8.55%,11.62%,-19.35%,82.53%,74.63%,15.44%,124.43%,45.58%,Upgrade
4,Accounts Receivable,12690,12024,12390,11060,11785,10915,10557,9259,10076,9536,9211,7845,9749,9217,9000,7396,7914,7252,7452,6356,Upgrade
5,Other Receivables,62.36,71.88,90.17,64.95,99.51,85.46,96.95,86.14,77.12,67.38,48.2,31.8,81.17,87.39,82.47,76.09,80.76,77.61,70.57,64.42,Upgrade
6,Receivables,12752,12096,12480,11125,11885,11000,10654,9345,10153,9604,9259,7876,9830,9304,9082,7472,7995,7330,7522,6420,Upgrade
7,Inventory,2996,2804,2678,2306,2696,2617,2698,2462,2039,1930,1843,1805,1892,1807,1773,1566,1560,1471,1619,1509,Upgrade
8,Prepaid Expenses,-,-,-,1.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,438.97,437.49,376.83,414.81,501.1,411.94,454.91,462.91,275.66,307.8,237.1,290.52,230.24,298.6,291.87,252.09,273.43,280.31,241.51,249.79,Upgrade
10,Total Current Assets,19489,18960,17892,17317,18306,18502,16421,16125,16805,15627,14475,13388,14234,13926,12849,12786,12323,11335,11494,10094,Upgrade
11,"Property, Plant & Equipment",1286,1282,1292,1282,1225,1197,1208,1203,1193,1199,1227,1212,1207,1173,1043,791.22,752.04,721.05,696.27,687.23,Upgrade
12,Long-Term Investments,29.86,386.75,29.88,289.95,5.52,1.78,1.61,1.11,0.68,0.08,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,765.46,Upgrade
14,Other Intangible Assets,227.55,231.88,236.36,239.9,240.96,245.59,250.83,256.5,228.6,233.86,220.72,226.82,204.3,210.08,206.7,208.09,187.01,190.55,194.93,197.55,Upgrade
15,Long-Term Deferred Tax Assets,113.87,112.57,104.53,99.74,65.43,65.36,61.14,56.42,66.27,61.63,58.96,52.09,51.92,48.38,45.57,49.83,48.29,42.99,40.86,37.97,Upgrade
16,Long-Term Deferred Charges,58.91,59.05,61.78,64.76,62.83,64.66,69.19,71.45,73.96,80.62,87.02,91.53,97.16,99.25,100.88,96,100.67,95.21,92.99,90.44,Upgrade
17,Other Long-Term Assets,62.86,62.86,264.15,100.84,65.3,60.24,128.45,128.05,111.5,106.56,124.63,139.42,92.54,94.42,99.66,110.83,76.78,72.13,76.16,85.26,Upgrade
18,Total Assets,22033,21860,20646,20159,20737,20902,18906,18607,19244,18074,16959,15875,16652,16317,15111,14808,14253,13223,13361,11958,Upgrade
19,Accounts Payable,7764,7581,6657,7174,7871,8253,6344,6526,6261,5526,4750,4803,5084,4771,4129,4439,4300,3589,3990,3997,Upgrade
20,Accrued Expenses,1.74,16.94,6.37,109.86,15.2,31.7,11.82,114.96,8.83,44.52,3.5,61.73,1.24,30.08,1.25,56.1,2.63,30.84,2.44,64.8,Upgrade
21,Short-Term Debt,3237,3563,3858,3173,3365,3389,3335,2996,4140,3931,3501,2711,3326,3414,2941,2772,2748,2647,2492,1889,Upgrade
22,Current Portion of Long-Term Debt,95.07,-,94.27,16,90.23,49,82.79,66,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,94.71,-,92.68,-,80.45,-,87.43,87.87,93.72,75.76,77.64,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,133.69,62.53,103.16,55.33,106.06,54.47,76.86,36.94,100.32,48.23,135.77,40.07,94.16,55.93,68.85,29.65,87.55,47.04,78.58,44.71,Upgrade
25,Current Unearned Revenue,14.05,17.28,21.25,34.84,26.93,38.54,18.98,102.72,46.77,46.14,54.08,50.6,25.49,15.46,14.42,23.69,-,-,-,-,Upgrade
26,Other Current Liabilities,936.35,949.55,971.21,958.14,933.85,937.56,931.3,897.25,874.41,870.87,883.88,884.82,845.46,930.66,904.94,891.39,909.07,912.47,848.22,877.45,Upgrade
