,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,1848,1835,1881,2265,2846,3541,2282,2066,1720,1867,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,219.84,-,-,Upgrade
2,Trading Asset Securities,32.93,33.15,121.15,209.89,221.72,237.72,222.88,-,-,-,Upgrade
3,Accounts Receivable,7467,7124,6592,6271,5372,4903,4287,3772,2949,2624,Upgrade
4,Other Receivables,451.26,766.92,728.65,226.45,274.64,294.85,282.71,297.58,493.63,245.3,Upgrade
5,Inventory,57.16,43.29,58.34,94.4,85.82,60.64,70.19,65,93.64,59.99,Upgrade
6,Loans Receivable Current,15.12,10.67,6.33,5.28,9.37,9.64,9.84,18.4,17.61,15.94,Upgrade
7,Other Current Assets,86.56,92.65,213.24,154.73,122.1,170.79,277.05,188.92,186.38,203.02,Upgrade
8,Total Current Assets,9958,9905,9601,9227,8932,9218,7432,6628,5460,5015,Upgrade
9,"Property, Plant & Equipment",1082,1088,1070,1072,1096,1130,1160,1167,181.22,166.97,Upgrade
10,Goodwill,1342,1352,1364,1379,1401,1470,1532,1519,1295,1198,Upgrade
11,Other Intangible Assets,2319,2065,2156,2253,2370,2539,2281,2027,1881,1674,Upgrade
12,Long-Term Investments,5.44,12.69,13.22,11.98,11.09,12.68,36.35,219.81,451.34,469.47,Upgrade
13,Long-Term Deferred Tax Assets,42.95,-,0.88,2.05,3.25,4.65,6.13,7.35,-,-,Upgrade
14,Long-Term Accounts Receivable,20884,20475,19780,19100,19077,19512,19750,18621,17349,14580,Upgrade
15,Other Long-Term Assets,255.5,312.97,235.13,477.56,556.15,629.04,771.81,413.32,289.9,166.89,Upgrade
16,Total Assets,35889,35210,34221,33523,33446,34515,32969,30602,26908,23271,Upgrade
17,Accounts Payable,2415,2366,2336,1967,2279,2259,2308,1973,1796,1607,Upgrade
18,Accrued Expenses,355.22,301.33,331.66,118.43,160.06,171.85,156.61,149.15,108.85,132.8,Upgrade
19,Current Portion of Long-Term Debt,4181,3739,4607,6924,5686,3410,3392,3227,2247,2364,Upgrade
20,Current Portion of Leases,3.34,5.49,5.41,8.02,2.66,7.29,5.23,9.25,8.39,8.95,Upgrade
21,Current Income Taxes Payable,53.01,68.43,84.41,53.35,61.33,77.63,78.27,68.76,69.03,52.24,Upgrade
22,Other Current Liabilities,513.66,403.98,574.1,654.56,729.21,609.37,751.44,730.22,635.64,332.48,Upgrade
23,Total Current Liabilities,7521,6885,7938,9725,8919,6535,6691,6157,4865,4498,Upgrade
24,Long-Term Debt,12208,12381,10798,8563,9576,12393,11050,10009,8831,7499,Upgrade
25,Long-Term Leases,1.39,1.56,1.44,2.42,0.35,0.73,1.17,2.29,3.37,7.09,Upgrade
26,Long-Term Deferred Tax Liabilities,2105,2070,2030,1985,1951,1993,2064,1950,1802,1551,Upgrade
27,Other Long-Term Liabilities,61.41,80.06,-,-,-,-,-,-,-,-,Upgrade
28,Total Liabilities,21898,21418,20768,20276,20445,20922,19806,18118,15502,13555,Upgrade
29,Common Stock,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,Upgrade
30,Additional Paid-In Capital,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,Upgrade
31,Retained Earnings,7762,7499,7083,6718,6232,5898,5573,5086,4711,4198,Upgrade
32,Comprehensive Income & Other,-810.33,-705.47,-560.23,-404.57,-147.74,710.22,606.79,465.58,133.41,-940.92,Upgrade
33,Total Common Equity,12642,12484,12213,12003,11774,12298,11870,11241,10534,8947,Upgrade
34,Minority Interest,1350,1309,1239,1244,1226,1294,1293,1242,871.57,768.98,Upgrade
35,Shareholders' Equity,13992,13793,13452,13247,13001,13593,13163,12484,11406,9716,Upgrade
36,Total Liabilities & Equity,35889,35210,34221,33523,33446,34515,32969,30602,26908,23271,Upgrade
37,Total Debt,16394,16127,15412,15497,15265,15811,14448,13247,11090,9879,Upgrade
38,Net Cash (Debt),-14514,-14259,-13410,-13022,-12198,-12031,-11943,-10961,-9370,-8013,Upgrade
39,Net Cash Per Share,-5.07,-4.98,-4.69,-4.55,-4.26,-4.21,-4.17,-3.83,-3.28,-2.80,Upgrade
40,Filing Date Shares Outstanding,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,Upgrade
41,Total Common Shares Outstanding,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,Upgrade
42,Working Capital,2437,3020,1663,-497.97,13.01,2683,740.57,470.83,595.03,517.1,Upgrade
43,Book Value Per Share,4.14,4.08,3.99,3.91,3.83,4.02,4.15,3.93,3.68,3.13,Upgrade
44,Tangible Book Value,8981,9067,8693,8372,8004,8290,8058,7696,7358,6075,Upgrade
45,Tangible Book Value Per Share,2.86,2.89,2.76,2.64,2.52,2.62,2.82,2.69,2.57,2.12,Upgrade
46,Buildings,-,-,666.52,-,659.6,-,719.76,-,110.6,-,Upgrade
47,Machinery,-,-,525.54,-,446.13,-,464.33,-,148.31,-,Upgrade
48,Construction In Progress,-,-,12.55,-,83.95,-,12.93,-,-,-,Upgrade
