,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,102,127.88,113.66,114.34,112.43,96.48,100.02,84.77,-,-,70.47,75.24,89.33,82.69,105.2,188.6,63.37,155.95,160.66,161.7,Upgrade
1,Short-Term Investments,-,30.47,-,60.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,508.32,489.96,492.88,471.88,529.4,542.72,518.2,513.72,-,-,503.07,513.09,511.74,491.93,517.3,412.85,531.78,427.42,430.49,426.14,Upgrade
3,Cash & Short-Term Investments,610.32,648.3,606.55,646.26,641.83,639.2,618.23,598.49,-,-,573.54,588.33,601.07,574.62,622.5,601.45,595.15,583.38,591.15,587.84,Upgrade
4,Cash Growth,-4.91%,1.42%,-1.89%,7.98%,-,-,7.79%,1.73%,-,-,-7.87%,-2.18%,1.00%,-1.50%,5.30%,2.32%,-1.66%,-4.96%,-8.34%,225.78%,Upgrade
5,Accounts Receivable,25.2,16.21,14.46,10.01,73.56,37.03,22.35,19.95,-,-,20.27,19.6,23.01,22.51,24.4,22.23,38.01,30.97,34.61,27.06,Upgrade
6,Other Receivables,25.16,24.95,20.09,18.8,19.65,19.31,19.18,19.4,-,-,19.81,20.5,18.79,39.06,19.09,19.37,21.83,22.31,13.8,12.78,Upgrade
7,Receivables,50.36,41.15,34.54,28.81,93.21,56.35,41.52,39.34,-,-,40.08,40.1,41.8,61.57,43.49,41.6,59.84,53.28,48.41,39.84,Upgrade
8,Inventory,1.58,1.8,2.69,1.85,1.41,1.56,1.52,1.28,-,-,1.27,1.26,0.09,0.02,0.02,0.66,0.09,0.13,0.13,0.13,Upgrade
9,Prepaid Expenses,-,3.87,-,2.15,-,5.07,-,5.86,-,-,-,6.7,-,5.91,-,5.41,-,0.66,-,5.71,Upgrade
10,Other Current Assets,72.63,21.03,55.34,33.51,21.51,19.12,23.97,15.42,-,-,28.86,25.69,29.5,18.8,18.63,12.83,18.51,20.71,21.19,19.6,Upgrade
11,Total Current Assets,734.88,716.15,699.12,712.58,757.96,721.3,685.24,660.4,-,-,643.74,662.08,672.46,660.92,684.63,661.95,673.58,658.16,660.88,653.12,Upgrade
12,"Property, Plant & Equipment",170.65,172.11,173.64,174.74,176.04,177.65,179.25,180.85,-,-,184.26,185.49,186.58,188.17,189.73,191.95,192.89,194.73,196.95,198.2,Upgrade
13,Long-Term Investments,129.56,130.82,128.49,120.8,107.5,108.78,111.21,114.79,-,-,111.62,82.93,62.71,62.67,16.06,16.6,9.34,12.57,8.04,8.29,Upgrade
