,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,5205,5059,4235,5170,7345,10076,11045,14063,15205,15614,19321,22064,25307,21606,20959,9632,3960,4469,4335,4191,5319,Upgrade
1,Market Cap Growth,-49.79%,-49.79%,-61.66%,-63.23%,-51.69%,-35.47%,-42.83%,-36.26%,-39.92%,-27.73%,-7.81%,129.06%,539.05%,383.47%,383.55%,129.86%,-25.54%,-16.43%,-29.34%,-36.18%,-18.95%,Upgrade
2,Enterprise Value,4925,4898,4165,5262,7437,10048,11104,14245,15388,15760,19237,22144,25387,21736,21069,10111,4439,5004,4608,4585,5713,Upgrade
3,Last Close Price,9.66,9.39,7.80,9.51,13.51,18.56,20.30,25.85,27.95,28.70,35.46,40.49,46.44,39.65,38.36,18.22,8.14,9.18,8.77,8.48,10.76,Upgrade
4,PE Ratio,98.33,99.68,80.49,91.61,-,293.75,246.04,401.67,-,326.62,407.56,786.87,-,168.88,139.41,51.84,21.70,28.16,25.50,19.50,25.02,Upgrade
5,Forward PE,-,18.47,18.47,22.54,35.82,38.11,54.95,35.99,38.91,39.51,40.75,65.78,93.32,69.14,74.81,34.38,-,-,-,-,-,Upgrade
6,PS Ratio,1.88,1.90,1.51,1.64,2.09,2.38,2.42,3.05,3.59,4.12,5.67,7.02,8.06,7.10,6.52,3.05,1.26,1.44,1.46,1.24,1.58,Upgrade
7,PB Ratio,1.89,1.81,1.54,1.88,2.69,3.67,4.05,5.17,5.63,5.69,7.10,8.12,9.45,7.90,7.74,3.72,1.85,2.09,2.09,1.99,2.57,Upgrade
8,P/TBV Ratio,1.90,1.90,1.60,1.96,2.81,3.83,4.23,5.40,5.89,5.93,7.41,8.49,9.88,8.26,8.10,3.90,1.95,2.20,2.19,2.09,2.71,Upgrade
9,P/FCF Ratio,17.99,17.49,-,-,-668.29,-,43.11,-,60.41,-,-,-,-706.80,-387.08,-,-,-159.32,-44.81,-,-,26.76,Upgrade
10,P/OCF Ratio,16.53,16.53,-,-,658.88,-,36.38,-,48.63,-,-,135.58,767.64,-7038.83,-,-,71.89,106.53,-,-,14.45,Upgrade
11,EV/Sales Ratio,1.85,1.84,1.49,1.67,2.12,2.37,2.44,3.09,3.63,4.16,5.65,7.04,8.09,7.14,6.56,3.20,1.41,1.61,1.56,1.36,1.70,Upgrade
12,EV/EBITDA Ratio,66.76,64.54,40.92,41.08,-,70.95,76.14,121.44,-,126.93,151.90,176.95,-,81.14,73.98,31.30,13.94,18.78,16.66,13.82,17.73,Upgrade
13,EV/EBIT Ratio,142.14,141.34,71.98,63.90,-,111.02,115.71,213.56,-,207.26,256.88,304.10,-,104.35,92.57,38.36,16.99,23.63,20.35,16.25,20.62,Upgrade
14,EV/FCF Ratio,17.03,16.93,-,-,-676.62,-,43.34,-,61.14,-,-,-,-709.04,-389.41,-,-,-178.58,-50.17,-,-,28.74,Upgrade
15,Debt / Equity Ratio,0.27,0.27,0.29,0.35,0.38,0.43,0.46,0.52,0.53,0.38,0.31,0.24,0.23,0.23,0.24,0.26,0.53,0.55,0.55,0.53,0.56,Upgrade
16,Debt / EBITDA Ratio,10.33,6.19,3.86,5.92,-,5.17,4.06,5.47,-,4.29,4.41,2.29,-,2.48,3.57,2.09,3.68,3.63,3.44,3.63,11.43,Upgrade
17,Debt / FCF Ratio,2.64,2.64,-,-,-95.24,-,4.91,-,5.66,-,-,-,-16.90,-11.25,-,-,-45.89,-11.69,-,-,5.86,Upgrade
18,Asset Turnover,0.43,0.42,0.40,0.47,0.45,0.56,0.55,0.88,0.73,0.74,0.47,0.82,0.58,0.62,0.49,0.77,0.75,0.60,0.51,0.87,Upgrade,
19,Inventory Turnover,4.30,4.98,4.81,3.63,4.22,4.25,5.88,5.78,12.14,11.53,12.51,11.71,19.05,12.40,15.33,14.09,21.73,19.87,14.61,3.37,2.71,Upgrade
20,Quick Ratio,1.53,1.53,1.61,1.56,1.44,1.48,1.42,1.41,1.38,1.56,1.58,1.82,1.80,1.74,1.80,1.93,1.80,1.84,1.91,1.88,1.51,Upgrade
21,Current Ratio,1.69,1.69,1.77,1.73,1.65,1.68,1.61,1.60,1.53,1.77,1.75,1.94,1.89,1.92,1.94,2.06,1.91,1.97,2.03,2.02,2.03,Upgrade
22,Return on Equity (ROE),2.42%,5.09%,2.96%,-3.26%,2.60%,5.78%,3.32%,-6.53%,4.14%,4.36%,6.06%,-7.82%,4.13%,1.57%,7.77%,8.01%,9.69%,8.81%,8.18%,3.69%,Upgrade,
