,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,423.33,528.3,540.92,488.2,1215,1839,1672,3219,2519,3200,Upgrade
1,Short-Term Investments,583.38,494.14,548.86,446.35,-,243.05,390.22,220.94,219.72,486.55,Upgrade
2,Trading Asset Securities,251.48,296.98,251.1,247.73,284.4,423.97,358.64,321.59,302.63,349.88,Upgrade
3,Cash & Short-Term Investments,1258,1319,1341,1182,1499,2506,2421,3761,3041,4037,Upgrade
4,Cash Growth,-6.17%,11.60%,-10.56%,-52.82%,-38.07%,-33.37%,-20.40%,-6.83%,137.73%,192.59%,Upgrade
5,Accounts Receivable,15.39,19.68,18.84,15.48,2924,12.21,12.84,14.2,12.85,24.63,Upgrade
6,Other Receivables,1842,482.6,2118,736.53,-,148.26,127.33,108.61,692.8,52.09,Upgrade
7,Receivables,1857,502.27,2137,752.01,2924,160.47,140.17,122.82,705.65,76.72,Upgrade
8,Inventory,36573,38437,52257,52688,58221,56863,58462,55238,49168,42192,Upgrade
9,Restricted Cash,688.2,1184,1852,1366,1376,1458,1152,648.64,1225,691.99,Upgrade
10,Other Current Assets,1877,3230,2027,3430,2495,5116,5437,5806,5846,4051,Upgrade
11,Total Current Assets,42254,44673,59614,59418,66515,66103,67611,65577,59986,51048,Upgrade
12,"Property, Plant & Equipment",1158,1174,1181,1158,1132,1106,587.14,599.48,637.03,677.2,Upgrade
13,Goodwill,-,-,300.36,300.36,413.22,424.72,424.72,424.72,869.92,-,Upgrade
14,Other Intangible Assets,44.9,67.37,89.83,112.28,143.28,157.11,188.53,199,-,-,Upgrade
15,Long-Term Deferred Tax Assets,485.48,485.48,504.99,555.32,467.24,443.79,368.04,324.65,261.36,194.15,Upgrade
16,Other Long-Term Assets,-,-,-,-,0.4,4.59,17.2,27.94,19.34,22.53,Upgrade
17,Total Assets,43942,46399,61690,61544,68671,68240,69196,67152,61773,51942,Upgrade
18,Accounts Payable,341.05,294.53,216.4,209.54,141.65,221.51,286.38,494.35,599.32,121.85,Upgrade
19,Accrued Expenses,636.48,875.07,187.63,324.66,96.2,82.32,177.44,47.43,92.63,109.33,Upgrade
20,Short-Term Debt,8128,8492,9567,8282,9110,10181,10426,12476,12947,8447,Upgrade
21,Current Portion of Long-Term Debt,5442,5496,5722,4693,4941,5895,6823,6352,5814,6958,Upgrade
22,Current Portion of Leases,-,-,-,-,-,-,-,-,-,1.87,Upgrade
23,Current Income Taxes Payable,1023,1045,768.5,676.05,681.06,621.48,495.5,509.83,456.4,461.61,Upgrade
24,Current Unearned Revenue,20106,18088,29192,31328,33799,30654,29287,23380,22024,15853,Upgrade
25,Other Current Liabilities,6038,7510,8451,6824,6484,6047,6867,6758,3676,2865,Upgrade
26,Total Current Liabilities,41715,41801,54105,52337,55254,53702,54362,50017,45609,34817,Upgrade
27,Long-Term Debt,599.4,1188,2202,3506,4856,5901,6508,8784,11687,13278,Upgrade
28,Long-Term Leases,-,-,-,-,-,-,-,-,-,3.7,Upgrade
29,Long-Term Deferred Tax Liabilities,286.38,286.32,371.21,371.12,430.09,432.33,456.09,457.73,459.4,99.15,Upgrade
30,Other Long-Term Liabilities,0.52,0.52,11.15,9.44,7.99,6.49,5.43,4.87,5.9,7.01,Upgrade
31,Total Liabilities,42602,43275,56689,56224,60548,60041,61331,59264,57761,48205,Upgrade
32,Common Stock,5327,5327,5327,5327,5327,5327,5327,5327,2383,2014,Upgrade
