,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,609.09,622.72,544.08,555.93,495.87,407.79,347.96,366.8,340.42,261.87,314.07,402.51,416.79,411.36,409.01,545.58,512.26,505.94,513.31,293.75,Upgrade
1,Trading Asset Securities,10,-,-,-,-,-,-,-,12,12,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,619.09,622.72,544.08,555.93,495.87,407.79,347.96,366.8,352.42,273.87,314.07,402.51,416.79,411.36,409.01,545.58,512.26,505.94,513.31,293.75,Upgrade
3,Cash Growth,24.85%,52.71%,56.37%,51.56%,40.71%,48.90%,10.79%,-8.87%,-15.45%,-33.42%,-23.21%,-26.22%,-18.64%,-18.69%,-20.32%,85.73%,64.51%,115.88%,97.46%,9.36%,Upgrade
4,Accounts Receivable,38.35,32.15,21.53,27.19,25.06,21.43,8.12,8.17,9.31,4.45,7.16,7.39,11.63,8.98,7.6,13.43,12.37,4.66,3.02,5.6,Upgrade
5,Other Receivables,3.05,2.56,3.53,2.28,2.61,2.8,2.46,1.68,2.47,1.91,1.71,1.45,4.66,2.21,2.59,1.37,2.73,2.9,1.23,1.44,Upgrade
6,Receivables,41.4,34.71,25.06,29.47,27.67,24.23,10.58,9.86,11.78,6.36,8.87,8.84,16.29,11.2,10.2,14.8,15.1,7.55,4.25,7.04,Upgrade
7,Inventory,4.73,5.04,4.44,4.8,6.43,4.98,4.85,5.01,6.64,7.5,7.75,6.48,7.12,6.78,5.62,6.44,7.17,6.88,6.73,5.72,Upgrade
8,Prepaid Expenses,-,0.55,-,0.33,-,0.36,-,0.25,-,0.37,-,0.43,-,0.21,-,0.22,-,-,-,0.1,Upgrade
9,Other Current Assets,19.91,20.74,17.04,6.46,14.81,12.96,11.08,8.72,14.43,13.74,13.43,11.93,14.81,16.52,19.11,15.89,24.94,21.9,15.49,11.06,Upgrade
