,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,157.08,140.94,106.63,126.29,201.97,152.56,120.26,109.31,160.84,25.87,56.13,79.07,100.51,139.17,78.01,130.49,131.73,71.01,21.14,90.52,Upgrade
1,Other Revenue,-15.84,15.84,-,28.8,-10.21,10.21,-,16.43,-6.69,6.69,-,21.88,-10.16,10.16,-,19.87,-8.48,8.48,-,25.76,Upgrade
2,Revenue,141.24,156.78,106.63,155.09,191.76,162.77,120.26,125.73,154.14,32.57,56.13,100.94,90.35,149.33,78.01,150.36,123.24,79.5,21.14,116.27,Upgrade
3,Revenue Growth (YoY),-26.35%,-3.68%,-11.33%,23.35%,24.40%,399.82%,114.26%,24.56%,70.61%,-78.19%,-28.05%,-32.87%,-26.69%,87.85%,268.95%,29.32%,-26.23%,-39.31%,-76.20%,-4.72%,Upgrade
4,Cost of Revenue,64.7,60.22,65.93,79.7,76.9,62.04,69.25,68.98,68.82,42.14,55.49,51.68,57.29,51.5,49.69,65.11,46.07,35.96,31.84,57.44,Upgrade
5,Gross Profit,76.54,96.57,40.7,75.39,114.86,100.73,51.01,56.75,85.33,-9.58,0.64,49.26,33.06,97.83,28.32,85.26,77.17,43.53,-10.69,58.84,Upgrade
6,"Selling, General & Admin",26.74,32.36,23.25,46.29,31.13,30.18,26.15,40.28,27.08,26.35,24.77,40.99,31.75,29.83,26.97,47.67,29.02,30.55,21.86,44.29,Upgrade
7,Other Operating Expenses,2.67,2.66,2.49,0.33,-2.66,-0.75,-2.71,6.59,-3.36,-0.51,-1.59,7.82,-0.06,-2.42,-0.05,15.68,-6.42,-5.6,-2.8,3.47,Upgrade
8,Operating Expenses,29.76,35.28,25.74,46.72,28.67,29.98,23.59,46.71,24.04,26.26,22.63,48.38,31.99,27.42,26.4,63.65,23.06,25.04,18.82,47.94,Upgrade
9,Operating Income,46.77,61.29,14.95,28.67,86.19,70.75,27.42,10.04,61.29,-35.84,-21.99,0.89,1.07,70.42,1.93,21.61,54.11,18.49,-29.51,10.89,Upgrade
10,Interest Expense,-2.07,-1.8,-1.26,-1.18,-1.32,-1.45,-1.54,-0.09,-1.61,-1.62,-1.79,-1.67,-1.66,-1.85,-5.4,-4.98,-4.87,-4.83,-2.3,-0.89,Upgrade
11,Interest & Investment Income,4.01,4.25,3.48,3.68,3.46,2.85,3.12,1.01,2.46,3.18,1.45,3.79,3.65,5.46,0.23,3.5,4.39,5.44,2.09,2.64,Upgrade
12,Earnings From Equity Investments,-,-,-,-,-,-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),-0.01,-0.18,-0.04,0.06,0.05,-0.12,0.03,-0.02,-0.03,-0.05,-0.01,-0.24,0.14,-0.11,-0.04,-0.02,-0.01,-0.09,-0.04,-0.71,Upgrade
14,EBT Excluding Unusual Items,48.71,63.55,17.14,31.22,88.38,72.02,29.04,10.94,62.1,-34.32,-22.33,2.76,3.2,73.91,-3.28,20.11,53.62,19,-29.76,11.93,Upgrade
15,Gain (Loss) on Sale of Assets,-0,-0.49,-,-1.57,-0,-0.1,0.02,-0.56,0.05,-0.1,0,4.35,-0,-0.06,-,-0.03,-,-,-,0.02,Upgrade
16,Other Unusual Items,0.77,1.17,2.08,4.06,-,-,-,10.66,-,-,-,5.31,-,-,-,23.81,-,-,-,1.53,Upgrade
17,Pretax Income,49.48,64.23,19.22,33.7,88.38,71.92,29.06,21.04,62.15,-34.42,-22.33,12.42,3.19,73.86,-3.28,43.89,53.62,19,-29.76,13.48,Upgrade
18,Income Tax Expense,10.93,16,5.35,5.06,21.86,20.47,7.34,3.39,1.62,0.12,0.14,4.45,0.8,20.31,-,11.08,9.95,0.65,-,3.36,Upgrade
19,Earnings From Continuing Operations,38.55,48.23,13.87,28.64,66.52,51.45,21.72,17.65,60.53,-34.55,-22.47,7.98,2.39,53.54,-3.28,32.81,43.66,18.35,-29.76,10.12,Upgrade
20,Minority Interest in Earnings,-5.69,-6.62,-2.93,-1.68,-8.91,-8.16,-2.58,0.17,-4.37,2.36,0.98,-0.39,-1.26,-6.21,-1.28,-5.68,-5.35,-2.51,3.36,-1.35,Upgrade
21,Net Income,32.86,41.62,10.95,26.96,57.61,43.29,19.14,17.82,56.17,-32.19,-21.49,7.59,1.14,47.33,-4.56,27.13,38.32,15.84,-26.4,8.77,Upgrade
22,Net Income to Common,32.86,41.62,10.95,26.96,57.61,43.29,19.14,17.82,56.17,-32.19,-21.49,7.59,1.14,47.33,-4.56,27.13,38.32,15.84,-26.4,8.77,Upgrade
23,Net Income Growth,-42.96%,-3.86%,-42.82%,51.27%,2.57%,-,-,134.81%,4829.87%,-,-,-72.02%,-97.03%,198.88%,-,209.35%,-37.42%,-59.09%,-,2.04%,Upgrade
