,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,437.53,460.55,441.43,403.86,344.41,314.78,329.12,477.82,461.76,517.82,Upgrade
1,Short-Term Investments,-,20.17,-,22.11,-,29.63,-,29.14,-,29.12,Upgrade
2,Cash & Short-Term Investments,437.53,480.72,441.43,425.97,344.41,344.42,329.12,506.96,461.76,546.94,Upgrade
3,Cash Growth,-0.88%,12.85%,28.17%,23.68%,4.64%,-32.06%,-28.72%,-7.31%,-8.42%,26.18%,Upgrade
4,Accounts Receivable,259.78,297.19,287.99,381.83,347.43,382.87,360.03,229.79,318.17,271.06,Upgrade
5,Other Receivables,0.01,1.12,-,1.68,-,-,-,-,-,-,Upgrade
6,Receivables,259.79,298.3,287.99,383.52,347.43,382.87,360.03,229.79,318.17,271.06,Upgrade
7,Inventory,144.7,217.22,233.59,214.44,252.83,286.72,268.47,285.82,276.21,280.09,Upgrade
8,Prepaid Expenses,48.48,10.49,53.4,8.91,72.94,8.57,86.37,14.47,93.31,17.47,Upgrade
9,Other Current Assets,25.99,47.26,25.57,54.82,45.45,91.35,179.06,66.97,24.82,62.85,Upgrade
10,Total Current Assets,916.49,1054,1042,1088,1063,1114,1223,1104,1174,1178,Upgrade
11,"Property, Plant & Equipment",1042,1042,1058,1033,1059,1078,1091,1145,1147,1213,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,9.64,10.36,9.53,Upgrade
13,Other Intangible Assets,2.58,2.42,2.42,2.42,2.42,2.42,2.42,7.98,-,8.96,Upgrade
14,Long-Term Deferred Tax Assets,17.34,13.72,14.88,15.32,22.3,20.95,39.86,38.94,32.32,28.97,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,7.01,-,Upgrade
16,Other Long-Term Assets,0.17,2.27,4.09,0.16,0.53,0.55,0.58,12.37,16.01,13.54,Upgrade
17,Total Assets,1978,2114,2121,2139,2147,2216,2357,2318,2387,2452,Upgrade
18,Accounts Payable,121.4,133.55,146.48,161.66,163.37,225.26,245.63,210.25,193.21,133.62,Upgrade
19,Accrued Expenses,-,42.54,-,50.27,-,54.86,-,74.46,-,74.55,Upgrade
20,Short-Term Debt,-,-,-,-,20,62.54,102.39,126.6,137.79,200.79,Upgrade
21,Current Portion of Leases,7.55,17.22,23.49,23.45,24.17,23.87,23.21,41.62,44.15,55.19,Upgrade
22,Current Income Taxes Payable,15.67,42.94,33.18,51.99,39.71,11.34,15.06,19.07,20.08,16.59,Upgrade
23,Current Unearned Revenue,0.19,5.63,-,7.98,-,8.92,-,8.28,-,9.08,Upgrade
24,Other Current Liabilities,133.61,42.42,93.62,33.31,96.41,32.5,181.13,36.68,120.41,30.21,Upgrade
25,Total Current Liabilities,278.41,284.31,296.77,328.66,343.66,419.29,567.42,516.97,515.65,520.02,Upgrade
26,Long-Term Leases,11.81,18.54,26.55,24.06,28.4,22.19,15.98,42.56,49.11,89.73,Upgrade
27,Long-Term Unearned Revenue,0.21,0.34,0.91,1.11,1.68,1.92,2.27,2.49,2.71,2.73,Upgrade
28,Long-Term Deferred Tax Liabilities,5.5,5.55,5.4,5.16,7.1,7.14,7.18,7.53,6.81,7.29,Upgrade
29,Total Liabilities,295.93,308.74,329.63,358.99,380.84,450.53,592.85,569.54,574.28,619.77,Upgrade
30,Common Stock,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,Upgrade
31,Additional Paid-In Capital,-,924.81,924.81,924.81,922.06,922.06,922.06,922.06,922.06,923.07,Upgrade
32,Retained Earnings,-,962.07,933.02,947,888.53,840.47,754.61,757.61,839.28,955.99,Upgrade
33,Treasury Stock,-0.83,-4.04,-0.58,-,-6.38,-6.38,-6.38,-6.38,-6.37,-13.39,Upgrade
34,Comprehensive Income & Other,1586,-173.98,-162.49,-188.6,-134.41,-87.05,-9.63,-27.89,-47.23,-107.16,Upgrade
35,Total Common Equity,1682,1805,1791,1780,1766,1766,1757,1742,1804,1855,Upgrade
36,Minority Interest,-,-,-,-,-,-,6.67,6.79,8.18,-22.55,Upgrade
37,Shareholders' Equity,1682,1805,1791,1780,1766,1766,1764,1749,1812,1833,Upgrade
38,Total Liabilities & Equity,1978,2114,2121,2139,2147,2216,2357,2318,2387,2452,Upgrade
39,Total Debt,19.36,35.77,50.04,47.51,72.57,108.6,141.59,210.79,231.05,345.71,Upgrade
40,Net Cash (Debt),418.18,444.95,391.4,378.46,271.83,235.82,187.53,296.18,230.71,201.24,Upgrade
41,Net Cash Growth,6.84%,17.57%,43.98%,60.48%,44.95%,-20.38%,-18.72%,47.18%,18.30%,-24.68%,Upgrade
42,Net Cash Per Share,0.43,0.45,0.40,0.39,0.28,0.24,0.19,0.31,0.24,0.21,Upgrade
43,Filing Date Shares Outstanding,963.86,952.57,964.74,965.43,959.97,959.97,959.97,959.97,959.97,959.7,Upgrade
44,Total Common Shares Outstanding,963.86,952.57,964.74,965.43,959.97,959.97,959.97,959.97,959.97,959.7,Upgrade
45,Working Capital,638.08,769.69,745.21,758.99,719.39,694.64,655.63,587.05,658.62,658.39,Upgrade
46,Book Value Per Share,1.75,1.90,1.86,1.84,1.84,1.84,1.83,1.81,1.88,1.93,Upgrade
47,Tangible Book Value,1680,1803,1789,1777,1764,1763,1755,1734,1804,1846,Upgrade
48,Tangible Book Value Per Share,1.74,1.89,1.85,1.84,1.84,1.84,1.83,1.81,1.88,1.92,Upgrade
49,Buildings,-,422.11,-,402.28,-,424.11,-,459.9,-,432.53,Upgrade
50,Machinery,-,166.45,-,186.42,-,236.01,-,312.94,-,296.93,Upgrade
51,Construction In Progress,-,23.35,-,3.91,-,1.92,-,1.97,-,1.79,Upgrade
52,Leasehold Improvements,-,99.53,-,82.44,-,83.51,-,103.33,-,98.55,Upgrade
