,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,104941,112616,109346,107721,96266,109768,124375,113982,97497,87742,99579,96166,98352,99607,94326,100943,98289,105059,107922,129543,132475,Upgrade
1,Market Cap Growth,2.60%,2.60%,-12.08%,-5.49%,-1.26%,25.10%,24.90%,18.53%,-0.87%,-11.91%,5.57%,-4.73%,0.06%,-5.19%,-12.60%,-22.08%,-25.81%,-15.98%,-18.21%,-14.01%,-8.54%,Upgrade
2,Enterprise Value,544973,501623,458310,368489,399459,356176,376100,303025,340869,338950,345029,281914,307900,286127,259709,189160,258900,267428,250489,213521,276041,Upgrade
3,Last Close Price,8.23,8.91,8.22,8.22,7.30,8.37,9.20,8.42,7.22,6.51,7.14,6.93,7.05,7.14,6.52,7.02,6.93,7.27,7.18,8.42,8.68,Upgrade
4,PE Ratio,5.76,5.18,4.60,4.21,3.78,4.46,5.13,4.71,4.07,3.88,4.32,4.30,4.52,4.26,4.14,4.51,4.83,5.49,5.99,7.18,6.99,Upgrade
5,Forward PE,4.85,4.53,4.08,4.16,3.34,3.91,4.58,4.19,3.16,3.24,3.79,3.62,4.31,3.82,3.95,4.52,4.76,5.04,4.93,5.95,5.81,Upgrade
6,PS Ratio,0.10,0.10,0.10,0.09,0.08,0.10,0.11,0.10,0.09,0.08,0.09,0.09,0.10,0.10,0.09,0.10,0.11,0.12,0.13,0.16,0.16,Upgrade
7,PB Ratio,0.35,0.27,0.26,0.26,0.23,0.27,0.31,0.29,0.25,0.24,0.27,0.27,0.28,0.30,0.29,0.32,0.31,0.38,0.40,0.49,0.51,Upgrade
8,P/TBV Ratio,0.50,0.50,0.48,0.43,0.40,0.45,0.52,0.49,0.43,0.42,0.48,0.47,0.49,0.54,0.53,0.55,0.54,0.69,0.73,0.87,0.88,Upgrade
9,P/FCF Ratio,-,-,-,-,-6.64,-,4.75,-,3.77,14.00,-26.42,-,-2.45,-,-,-,11.27,357.27,-,-,17.11,Upgrade
10,P/OCF Ratio,-,-,-,-,4.72,-,2.21,-,1.74,2.21,3.40,-,-13.47,4.31,-,-,2.45,3.66,-,-,3.31,Upgrade
11,PEG Ratio,0.68,0.68,0.68,0.68,0.68,0.68,0.65,0.60,0.45,0.46,0.54,0.52,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,Upgrade
12,EV/Sales Ratio,0.50,0.46,0.41,0.32,0.35,0.32,0.34,0.27,0.31,0.31,0.32,0.27,0.30,0.28,0.25,0.19,0.28,0.30,0.30,0.26,0.33,Upgrade
13,EV/EBITDA Ratio,8.25,7.88,7.07,5.60,6.12,5.50,5.88,4.72,5.44,5.59,5.88,5.07,5.72,5.47,4.92,3.68,5.28,5.59,5.40,4.71,5.96,Upgrade
14,EV/EBIT Ratio,12.24,11.26,10.00,7.79,8.50,7.64,8.12,6.50,7.48,7.69,8.16,7.13,8.10,7.78,6.99,5.22,7.66,8.24,7.95,7.06,8.70,Upgrade
15,EV/FCF Ratio,-8.40,-,-,-,-27.53,-,14.37,-,13.17,54.09,-91.56,-,-7.66,-,-,-,29.69,909.43,-,-,35.66,Upgrade
16,Debt / Equity Ratio,1.21,1.21,1.09,0.95,0.79,0.87,0.81,0.81,0.66,0.87,0.88,0.87,0.68,0.84,0.80,0.77,0.71,0.90,0.88,0.87,0.73,Upgrade
17,Debt / EBITDA Ratio,7.65,8.69,6.54,6.61,4.09,5.70,4.45,5.43,3.27,5.40,4.36,5.88,3.42,5.44,4.25,5.41,3.48,4.66,4.25,6.43,3.26,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-22.68,-,12.40,-,9.84,51.27,-85.38,-,-5.87,-,-,-,25.62,843.95,-,-,24.85,Upgrade
19,Asset Turnover,0.54,0.56,0.65,0.79,0.64,0.66,0.70,0.78,0.68,0.75,0.76,0.84,0.73,0.78,0.74,0.94,0.86,0.81,0.53,1.02,Upgrade,
20,Inventory Turnover,2.97,2.77,2.72,3.23,3.57,2.93,3.07,3.30,3.36,3.07,3.37,3.43,3.56,3.30,3.60,3.59,4.33,3.95,3.68,2.57,4.94,Upgrade
21,Quick Ratio,0.68,0.68,0.69,0.68,0.71,0.67,0.72,0.69,0.71,0.69,0.70,0.69,0.68,0.70,0.72,0.71,0.75,0.70,0.72,0.71,0.74,Upgrade
22,Current Ratio,1.04,1.04,1.05,1.07,1.07,1.08,1.09,1.09,1.08,1.11,1.10,1.11,1.09,1.14,1.11,1.12,1.12,1.11,1.11,1.12,1.10,Upgrade
23,Return on Equity (ROE),4.80%,7.57%,6.80%,8.63%,6.82%,9.71%,7.11%,10.09%,6.92%,10.57%,7.36%,10.04%,8.09%,10.52%,7.15%,11.29%,9.56%,11.06%,5.38%,10.32%,Upgrade,
24,Return on Assets (ROA),1.38%,1.62%,1.53%,1.97%,1.67%,1.95%,1.61%,2.09%,1.78%,2.21%,1.60%,2.08%,1.68%,1.95%,1.47%,2.08%,2.01%,2.07%,1.15%,2.09%,Upgrade,
25,Return on Capital (ROIC),2.75%,3.33%,3.31%,4.35%,3.73%,4.41%,3.73%,4.81%,3.92%,4.82%,3.60%,4.73%,3.77%,4.44%,3.38%,4.77%,4.58%,4.65%,2.63%,4.86%,Upgrade,
26,Return on Capital Employed (ROCE),6.19%,6.19%,6.61%,7.00%,7.07%,7.15%,7.30%,7.56%,7.73%,7.50%,7.42%,7.11%,7.29%,6.90%,7.26%,7.34%,7.14%,7.25%,7.39%,7.30%,8.09%,Upgrade
27,Earnings Yield,18.89%,19.87%,22.27%,24.34%,27.11%,24.90%,21.58%,23.66%,27.37%,29.16%,25.98%,26.32%,25.10%,25.49%,26.91%,24.20%,22.78%,19.41%,18.74%,14.88%,15.25%,Upgrade
28,FCF Yield,-61.82%,-57.61%,-72.99%,-19.70%,-15.07%,-10.91%,21.04%,23.13%,26.54%,7.14%,-3.78%,-34.33%,-40.85%,-15.70%,-2.17%,0.36%,8.87%,0.28%,-6.43%,4.93%,5.84%,Upgrade
29,Dividend Yield,4.25%,-,-,-,4.80%,-,-,-,3.88%,-,-,-,3.49%,-,-,-,3.32%,-,-,-,2.42%,Upgrade
30,Payout Ratio,98.36%,226.93%,67.25%,69.52%,78.72%,128.38%,42.68%,60.20%,48.12%,146.66%,39.66%,60.69%,82.46%,111.34%,47.14%,60.64%,52.57%,112.79%,59.46%,79.14%,32.60%,Upgrade
31,Buyback Yield / Dilution,-3.01%,-5.56%,-0.73%,0.57%,-59.41%,3.30%,-2.18%,1.65%,-11.02%,4.36%,-6.38%,5.28%,19.79%,-4.23%,8.83%,-0.44%,19.71%,-24.40%,21.03%,-7.36%,1.78%,Upgrade
32,Total Shareholder Return,1.24%,-5.56%,-0.73%,0.57%,-54.61%,3.30%,-2.18%,1.65%,-7.15%,4.36%,-6.38%,5.28%,23.28%,-4.23%,8.83%,-0.44%,23.03%,-24.40%,21.03%,-7.36%,4.20%,Upgrade
