,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,246153,237023,274949,322609,269561,263364,273539,288922,262662,271282,264478,275130,251107,250413,233955,278948,256683,222222,145103,262826,Upgrade
1,Other Revenue,-4165,4165,-,8921,-4157,4157,-,8969,-4737,4737,-,9406,-4147,4147,-,7369,-3465,3465,-,6270,Upgrade
2,Revenue,241988,241188,274949,331530,265403,267521,273539,297891,257925,276019,264478,284535,246960,254560,233955,286317,253218,225687,145103,269095,Upgrade
3,Revenue Growth (YoY),-8.82%,-9.84%,0.52%,11.29%,2.90%,-3.08%,3.43%,4.69%,4.44%,8.43%,13.05%,-0.62%,-2.47%,12.79%,61.23%,6.40%,21.49%,15.24%,-7.63%,12.01%,Upgrade
4,Cost of Revenue,219482,215674,253535,288659,239602,240659,252287,258201,234969,248680,245138,249838,225043,230933,216550,257145,232179,204672,132352,244021,Upgrade
5,Gross Profit,22506,25514,21414,42871,25801,26862,21252,39690,22956,27339,19340,34698,21917,23627,17405,29172,21039,21014,12751,25075,Upgrade
6,"Selling, General & Admin",5995,5808,7391,10266,6725,6604,7249,9739,6181,6114,6481,8401,5840,6268,6379,8573,5789,5312,5032,6674,Upgrade
7,Research & Development,6510,5792,2819,12001,6431,5368,2926,10956,5651,5509,2888,5985,5670,5995,2604,6232,5677,4831,1865,5022,Upgrade
8,Other Operating Expenses,354.41,895.74,569.42,2502,209.17,863.12,560.87,1998,347.79,971.74,552.24,1931,574.74,229.78,561.67,1652,740.21,817.56,321.23,2549,Upgrade
