,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2009,2407,1843,2523,3237,2449,2233,2191,2507,2332,2515,3220,2548,2075,2058,1967,2108,2092,2017,2067,2117,Upgrade
1,Market Cap Growth,-1.69%,-1.69%,-17.47%,15.15%,29.14%,4.98%,-11.22%,-31.96%,-1.63%,12.40%,22.18%,63.71%,20.87%,-0.79%,2.06%,-4.82%,-0.39%,2.44%,-14.13%,-21.94%,5.81%,Upgrade
2,Enterprise Value,1753,2087,1477,2055,2769,1837,1617,1657,1972,1778,1834,2429,1757,1221,1307,1316,1457,1722,1312,1625,1674,Upgrade
3,Last Close Price,2.42,2.90,2.22,3.04,3.90,2.95,2.69,2.64,3.02,2.81,3.03,3.82,3.02,2.46,2.44,2.29,2.45,2.43,2.34,2.35,2.41,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-12.94,-,-,-,45.05,25.15,13.49,11.98,12.36,20.07,16.19,22.44,-,20.92,Upgrade
5,PS Ratio,2.96,3.30,2.35,3.61,4.56,3.10,2.67,2.76,2.89,1.41,1.64,1.91,1.50,1.79,1.67,1.68,2.14,1.86,2.15,2.56,2.32,Upgrade
6,PB Ratio,1.05,1.21,0.93,1.27,1.62,1.05,0.95,0.94,1.07,0.92,0.98,1.23,0.98,0.83,0.82,0.79,0.86,0.87,0.85,0.87,0.88,Upgrade
7,P/TBV Ratio,1.26,1.26,0.96,1.32,1.68,1.08,0.99,0.97,1.11,0.96,1.03,1.30,1.03,0.84,0.84,0.80,0.87,0.89,0.87,0.89,0.90,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,37.10,-,-,-,11.17,-,2.90,-,4.41,3.83,4.26,-,4.05,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,36.64,-,-,-,11.14,-,2.89,-,4.39,3.82,4.25,-,4.04,Upgrade
10,EV/Sales Ratio,2.40,2.86,1.89,2.94,3.90,2.33,1.93,2.09,2.27,1.07,1.20,1.44,1.03,1.05,1.06,1.12,1.48,1.53,1.40,2.01,1.83,Upgrade
11,EV/EBITDA Ratio,-,-6.68,-4.79,-,-,-9.84,-8.28,-8.42,-,-,9.70,10.16,6.51,6.08,5.68,6.35,10.18,9.48,10.24,-,11.48,Upgrade
12,EV/EBIT Ratio,-,-,-4.60,-,-,-9.27,-7.84,-7.98,-,-,10.27,10.63,6.77,6.42,5.96,6.67,10.94,10.03,11.12,-,12.41,Upgrade
13,EV/FCF Ratio,-11.06,-,-,-,-,-,-,-,29.19,-,-,-,7.70,-,1.84,-,3.05,3.16,2.77,-,3.20,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,Upgrade
15,Debt / EBITDA Ratio,-,0.04,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,Upgrade
17,Asset Turnover,0.24,0.29,0.11,0.20,0.28,0.17,0.11,0.25,0.31,0.12,0.17,0.96,0.16,0.26,0.18,0.46,0.25,0.21,0.01,0.58,Upgrade,
18,Inventory Turnover,0.45,0.40,0.46,0.18,0.86,0.39,0.23,0.15,0.58,0.45,0.16,0.22,1.27,0.19,0.27,0.13,0.48,0.26,0.20,0.01,0.56,Upgrade
19,Quick Ratio,0.66,0.66,0.65,0.64,0.64,0.70,0.71,0.72,0.76,0.75,0.75,0.78,0.77,0.67,0.64,0.59,0.57,0.54,0.43,0.54,0.61,Upgrade
20,Current Ratio,2.00,2.00,2.03,2.05,1.99,2.40,2.36,2.32,2.08,2.46,2.58,2.54,2.33,2.12,2.15,2.18,2.10,2.07,2.19,2.05,2.02,Upgrade
21,Return on Equity (ROE),-0.68%,-0.38%,-1.99%,-61.59%,-0.20%,-0.72%,1.89%,-32.89%,-1.00%,-0.04%,2.11%,15.35%,0.98%,7.00%,5.76%,10.49%,4.63%,5.21%,-3.20%,14.68%,Upgrade,
22,Return on Assets (ROA),-0.04%,0.20%,-0.74%,-21.92%,0.23%,0.23%,0.01%,-12.58%,-0.30%,0.14%,1.19%,8.06%,0.91%,3.01%,2.91%,4.11%,2.70%,1.79%,-0.77%,6.22%,Upgrade,
23,Return on Capital (ROIC),-0.06%,0.34%,-1.27%,-36.51%,0.37%,0.38%,0.02%,-21.11%,-0.47%,0.22%,1.90%,13.76%,1.60%,5.23%,5.10%,7.35%,4.74%,3.17%,-1.40%,11.14%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-16.11%,-,-,-8.47%,-8.82%,-8.86%,-,-,6.94%,8.74%,9.97%,7.56%,8.78%,7.90%,5.41%,7.16%,4.98%,-,5.56%,Upgrade
25,Earnings Yield,-17.42%,-14.54%,-18.88%,-13.85%,-10.22%,-6.71%,-7.66%,-7.73%,-6.88%,0.34%,1.03%,2.22%,3.98%,7.41%,8.35%,8.09%,4.98%,6.18%,4.46%,3.21%,4.78%,Upgrade
26,FCF Yield,-7.89%,-6.59%,-13.43%,-8.82%,-16.85%,-8.11%,-3.86%,-7.44%,2.70%,-6.17%,-7.31%,2.65%,8.96%,17.91%,34.52%,32.16%,22.69%,26.08%,23.46%,22.95%,24.68%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,1.66%,-,-,-,2.04%,-,-,-,2.08%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,82.89%,94.44%,-,16.35%,-,257.02%,-,7.14%,Upgrade
