,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,86383,82596,91809,53614,51635,47101,56188,71778,63425,59888,69827,66624,98500,77375,82934,82518,114809,132191,115710,73411,103783,Upgrade
1,Market Cap Growth,75.36%,75.36%,63.40%,-25.31%,-18.59%,-21.35%,-19.53%,7.74%,-35.61%,-22.60%,-15.80%,-19.26%,-14.20%,-41.47%,-28.33%,12.41%,10.62%,42.55%,70.50%,18.77%,156.28%,Upgrade
2,Enterprise Value,79959,75631,83591,46960,46776,41870,50361,66812,61260,58632,68317,67224,99561,76887,79627,79207,111101,127682,109806,68874,99613,Upgrade
3,Last Close Price,37.41,35.77,39.76,22.84,21.98,20.05,23.92,29.70,26.27,24.81,28.93,27.14,39.96,31.39,33.79,33.08,46.03,53.00,46.39,29.12,41.17,Upgrade
4,PE Ratio,23.98,24.17,28.17,15.93,15.71,13.11,12.78,14.84,12.66,12.21,16.99,18.72,29.69,24.64,30.91,28.60,40.40,50.82,37.24,24.09,35.49,Upgrade
5,Forward PE,19.00,20.48,23.06,10.82,11.08,9.63,12.28,13.87,12.86,13.99,16.92,16.89,25.64,20.84,21.30,21.80,30.46,35.91,33.45,23.18,29.85,Upgrade
6,PS Ratio,2.47,2.35,2.73,1.67,1.61,1.48,1.67,2.00,1.75,1.61,1.96,1.92,2.96,2.32,2.62,2.61,3.85,4.94,4.22,2.79,3.90,Upgrade
7,PB Ratio,2.80,2.71,3.14,1.78,1.74,1.66,2.06,2.53,2.27,2.29,2.89,2.73,4.14,3.47,3.90,3.76,5.33,6.58,5.93,3.64,5.23,Upgrade
8,P/TBV Ratio,2.83,2.83,3.28,1.86,1.82,1.74,2.16,2.65,2.38,2.44,3.10,2.94,4.46,3.76,4.26,4.10,5.81,7.21,6.51,3.98,5.74,Upgrade
9,P/FCF Ratio,28.86,-,-,13.01,11.59,-,8.99,11.42,9.59,13.40,33.97,-116.71,-36.87,-,-,-57.96,-,-,-,58.13,328.09,Upgrade
10,P/OCF Ratio,14.02,14.02,14.58,7.48,6.48,5.57,5.55,6.87,5.79,6.11,9.07,12.11,22.93,23.25,-,14.91,22.15,23.58,24.56,15.67,24.94,Upgrade
11,PEG Ratio,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,Upgrade
12,EV/Sales Ratio,2.28,2.15,2.48,1.46,1.46,1.31,1.50,1.87,1.69,1.58,1.92,1.94,2.99,2.30,2.51,2.51,3.72,4.77,4.01,2.61,3.74,Upgrade
