,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,131.8,128.61,109.79,29.41,168.76,191.72,161.32,224.97,154.54,131.14,159.67,361.92,253.09,217.26,199.4,205.52,341.33,172.17,121.03,34.43,Upgrade
1,Other Revenue,-2.17,2.17,-,65.82,-0.19,0.19,-,51.31,-0.29,0.29,-,-,-48.14,48.14,-,140.87,-85.05,85.05,-,186.34,Upgrade
2,Revenue,129.63,130.78,109.79,95.23,168.57,191.91,161.32,276.28,154.25,131.43,159.67,361.92,204.95,265.4,199.4,346.38,256.28,257.22,121.03,220.77,Upgrade
3,Revenue Growth (YoY),-23.10%,-31.85%,-31.94%,-65.53%,9.29%,46.01%,1.03%,-23.66%,-24.74%,-50.48%,-19.92%,4.48%,-20.03%,3.18%,64.75%,56.90%,30.86%,59.89%,-14.08%,13.63%,Upgrade
4,Cost of Revenue,105.04,116.35,101.01,98.48,151.45,167.89,137.06,233.35,134.65,112.22,133.81,265.36,148.67,203.59,152.94,260.86,182.66,208,116.78,201.21,Upgrade
5,Gross Profit,24.6,14.43,8.77,-3.25,17.13,24.01,24.26,42.93,19.59,19.22,25.86,96.55,56.28,61.81,46.46,85.52,73.62,49.22,4.25,19.56,Upgrade
6,"Selling, General & Admin",14.26,13.21,12.35,20.84,14.8,11.94,12.8,13.55,13.07,13.4,14.43,16.45,14.29,4.75,18.15,12.81,17.15,14.15,7.07,8.43,Upgrade
7,Research & Development,5.6,2.54,2.57,2.07,6.12,7.4,5.89,3.31,7.2,7.86,6.59,3.84,6.28,10.56,6.15,8.4,9.33,4.8,4.26,5.72,Upgrade
8,Other Operating Expenses,0.58,0.94,1.29,0.69,0.49,0.65,0.57,1.9,0.74,0.48,0.68,2.08,0.54,1.62,-0.93,2.5,0.29,0.04,1.15,4.34,Upgrade
