,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25942,27238,27858,24449,23830,24985,30336,27970,28196,25323,26826,25386,33552,32374,18085,20466,18634,19655,19367,18372,21068,Upgrade
1,Market Cap Growth,9.02%,9.02%,-8.17%,-12.59%,-15.48%,-1.33%,13.09%,10.18%,-15.96%,-21.78%,48.34%,24.04%,80.06%,64.71%,-6.62%,11.40%,-11.55%,-4.82%,-14.75%,-22.26%,-0.62%,Upgrade
2,Enterprise Value,149936,149073,143610,143753,143133,143605,148032,143559,138492,120908,144525,133314,141479,133310,115020,113104,106947,104005,96830,92538,95727,Upgrade
3,PE Ratio,-,-,15.07,14.39,16.14,15.86,25.79,49.25,84.37,-11.60,-,-11.90,-,-,24.80,23.08,-,15.60,17.83,22.15,21.89,Upgrade
4,PS Ratio,0.60,0.63,0.66,0.57,0.56,0.58,0.70,0.68,0.72,0.69,0.82,0.79,1.09,1.14,0.68,0.79,0.77,0.82,0.81,0.79,0.89,Upgrade
5,PB Ratio,1.30,0.51,0.53,0.47,0.47,0.49,0.61,0.58,0.64,0.63,0.70,0.66,0.88,0.92,0.51,0.58,0.54,0.61,0.62,0.60,0.70,Upgrade
6,P/FCF Ratio,-,-,-,-42.19,-,-,-,7.23,-,26.45,-8.22,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,2.52,2.52,3.06,3.08,3.22,3.10,3.44,2.18,2.30,4.37,5.42,30.36,-,5.33,2.41,2.55,2.56,2.48,2.72,2.81,3.55,Upgrade
8,EV/Sales Ratio,3.45,3.43,3.40,3.37,3.37,3.35,3.41,3.48,3.53,3.31,4.42,4.16,4.59,4.71,4.30,4.38,4.42,4.32,4.06,3.96,4.04,Upgrade
9,EV/EBITDA Ratio,10.38,10.84,10.84,10.90,11.40,11.13,11.82,12.30,12.93,15.07,21.79,20.32,-,15.47,12.44,12.08,12.22,11.82,11.34,11.34,12.22,Upgrade
10,EV/EBIT Ratio,20.51,20.34,20.52,20.60,21.94,20.36,21.44,23.02,25.15,39.52,79.57,67.65,-,30.85,22.86,21.41,22.50,21.33,20.48,21.02,22.85,Upgrade
11,EV/FCF Ratio,-172.89,-,-,-248.07,-,-,-,37.13,-,126.28,-44.27,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,2.01,2.01,2.04,1.93,1.88,1.99,2.06,2.18,2.13,2.42,2.69,2.68,2.64,2.81,2.52,2.48,2.41,2.50,2.45,2.32,2.32,Upgrade
13,Debt / EBITDA Ratio,7.47,6.77,7.28,6.48,9.49,7.33,7.07,8.06,8.41,7.93,9.44,11.24,196.16,14.58,8.50,8.18,12.78,8.63,7.14,8.44,10.39,Upgrade
14,Debt / FCF Ratio,-,-,-,-173.80,-,-,-,27.12,-,102.37,-31.64,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.75,0.75,0.71,0.72,0.59,0.74,0.71,0.80,0.58,0.64,0.59,0.52,0.40,0.49,0.44,0.47,0.38,0.35,0.31,0.32,0.35,Upgrade
16,Current Ratio,0.84,0.84,0.82,0.81,0.66,0.83,0.81,0.90,0.66,0.73,0.67,0.59,0.47,0.54,0.49,0.52,0.42,0.40,0.35,0.37,0.40,Upgrade
17,Asset Turnover,0.28,0.22,0.25,0.26,0.27,0.24,0.25,0.28,0.29,0.19,0.21,0.23,0.22,0.21,0.22,0.19,0.21,0.22,0.20,0.22,Upgrade,
