,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,20575,19720,19906,15925,16955,14601,17580,16900,14426,15327,13737,14840,18711,16854,21267,26904,44373,39817,43328,34401,32296,Upgrade
1,Market Cap Growth,35.06%,35.06%,13.23%,-5.77%,17.53%,-4.74%,27.98%,13.88%,-22.90%,-9.06%,-35.41%,-44.84%,-57.83%,-57.67%,-50.92%,-21.79%,37.39%,36.52%,50.32%,0.30%,40.74%,Upgrade
2,Enterprise Value,15036,14608,14850,11444,12473,10556,13763,13754,11281,12392,10492,11653,15524,13834,17942,24854,42323,37763,41056,32385,30280,Upgrade
3,Last Close Price,22.37,21.44,21.65,17.03,18.13,15.62,18.80,17.94,15.32,16.27,14.59,15.65,19.73,17.77,22.42,28.24,46.48,44.00,47.88,37.76,35.45,Upgrade
4,PE Ratio,17.20,16.53,16.43,13.98,16.23,15.09,19.87,19.23,16.09,29.33,25.55,30.62,-,-86.10,-115.62,-126.41,-,53.45,60.81,50.31,44.97,Upgrade
5,Forward PE,16.45,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,15.37,17.93,16.28,21.82,26.60,44.74,43.53,48.54,38.99,33.57,Upgrade
6,PS Ratio,4.70,4.51,4.60,3.82,4.28,3.89,4.96,5.00,4.26,4.52,3.96,4.14,5.19,4.44,5.59,7.52,13.46,12.46,13.83,10.84,9.91,Upgrade
7,PB Ratio,2.44,2.34,2.44,1.95,2.17,1.92,2.41,2.35,2.09,2.26,2.09,2.31,3.06,2.67,3.50,4.49,7.71,7.61,8.85,6.91,6.99,Upgrade
8,P/TBV Ratio,2.42,2.42,2.54,2.02,2.26,2.01,2.52,2.46,2.20,2.38,2.21,2.43,3.22,2.89,3.81,4.90,8.46,8.46,9.93,7.74,7.90,Upgrade
9,P/FCF Ratio,15.66,15.01,14.90,12.25,15.71,15.41,21.44,32.01,25.31,34.38,44.12,162.60,-,-176.41,-,-185.41,-,-147.05,-,-,-,Upgrade
10,P/OCF Ratio,13.44,13.44,13.56,11.08,13.92,13.07,16.94,20.51,15.59,17.50,16.99,25.22,37.87,203.93,-,62.10,-,44.35,54.09,44.65,39.77,Upgrade
11,EV/Sales Ratio,3.44,3.34,3.43,2.75,3.15,2.81,3.88,4.07,3.33,3.65,3.02,3.25,4.31,3.65,4.72,6.95,12.84,11.82,13.11,10.21,9.30,Upgrade
12,EV/EBITDA Ratio,9.88,9.64,9.82,7.95,9.38,9.20,13.38,13.78,11.11,16.42,14.37,18.22,-,-25.61,-37.41,-51.40,-,46.24,53.52,44.48,39.26,Upgrade
13,EV/EBIT Ratio,12.02,11.30,11.38,9.25,10.92,10.80,16.00,16.28,13.05,20.44,17.82,23.30,-,-20.80,-29.99,-41.81,-,52.56,60.95,50.41,43.87,Upgrade
14,EV/FCF Ratio,11.44,11.12,11.11,8.80,11.55,11.14,16.79,26.05,19.79,27.80,33.69,127.68,-,-144.80,-,-171.28,-,-139.47,-,-,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.26,0.30,0.29,0.00,Upgrade
16,Debt / EBITDA Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-,0.01,0.00,0.00,-,1.13,1.87,1.63,0.00,Upgrade
17,Debt / FCF Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.06,-,-0.05,-,-0.03,-,-5.05,-,-,-,Upgrade
18,Asset Turnover,0.49,0.54,0.50,0.45,0.53,0.52,0.45,0.40,0.47,0.48,0.50,0.43,0.54,0.57,0.52,0.52,0.50,0.41,0.38,0.60,Upgrade,
19,Inventory Turnover,1.17,1.07,1.17,1.14,1.15,1.21,1.24,1.23,1.28,1.22,1.38,1.36,1.15,1.47,1.60,1.45,1.65,1.53,1.06,0.92,1.23,Upgrade
20,Quick Ratio,7.80,7.80,8.02,8.84,7.47,6.55,6.72,6.71,5.58,4.93,5.46,5.03,5.08,5.53,6.33,4.32,3.78,5.54,5.96,7.07,3.66,Upgrade
21,Current Ratio,8.43,8.43,8.68,9.58,8.11,7.14,7.34,7.36,6.10,5.45,6.01,5.53,5.54,6.05,6.81,4.67,4.04,5.99,6.39,7.59,4.05,Upgrade
22,Return on Equity (ROE),13.42%,15.43%,18.58%,11.16%,15.93%,13.40%,15.74%,6.77%,12.94%,14.61%,18.93%,-14.94%,15.00%,12.38%,15.91%,-61.79%,19.31%,12.80%,14.71%,14.62%,Upgrade,
23,Return on Assets (ROA),9.20%,9.43%,12.02%,6.15%,10.55%,8.34%,10.33%,1.40%,7.68%,8.57%,12.00%,-7.62%,7.56%,5.79%,8.83%,-43.78%,9.21%,5.56%,7.38%,3.46%,Upgrade,
24,Return on Capital (ROIC),10.03%,10.21%,13.04%,6.75%,11.62%,9.16%,11.44%,1.57%,8.57%,9.62%,13.63%,-8.66%,8.54%,6.68%,10.59%,-52.10%,10.77%,6.48%,8.87%,4.32%,Upgrade,
25,Return on Capital Employed (ROCE),14.75%,15.24%,15.91%,15.02%,14.51%,12.73%,11.65%,11.59%,12.30%,8.76%,8.76%,7.59%,-,-10.19%,-9.47%,-9.53%,-,10.23%,9.93%,9.37%,13.59%,Upgrade
26,Earnings Yield,5.80%,6.05%,6.09%,7.15%,6.16%,6.63%,5.03%,5.20%,6.22%,3.41%,3.91%,3.27%,2.25%,-1.16%,-0.86%,-0.79%,-0.61%,1.87%,1.64%,1.99%,2.22%,Upgrade
