,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,256.89,226.19,349.9,133.21,476.96,394.13,251.12,436.08,196.07,298.69,Upgrade
1,Cash & Short-Term Investments,256.89,226.19,349.9,133.21,476.96,394.13,251.12,436.08,196.07,298.69,Upgrade
2,Cash Growth,-26.58%,69.80%,-26.64%,-66.20%,89.94%,-9.62%,28.07%,46.00%,-43.85%,-5.71%,Upgrade
3,Accounts Receivable,809.37,1015,373.98,722.29,1482,664.89,1071,344.35,19.57,170.71,Upgrade
4,Other Receivables,41.07,20.36,47.3,79.03,17.43,35.17,5.7,9.33,25.68,5.82,Upgrade
5,Receivables,850.44,1035,421.28,801.32,1499,700.06,1077,353.68,45.25,176.53,Upgrade
6,Inventory,730.96,377.74,948.7,1221,2199,1750,2120,705.1,1216,290.57,Upgrade
7,Prepaid Expenses,15.12,3.35,5.67,2.47,11.13,9.54,55.13,3.31,2.54,2.01,Upgrade
8,Restricted Cash,-,-,258.03,303.41,339.8,-,-,-,-,-,Upgrade
9,Other Current Assets,1.79,0.98,0.45,6.48,1.73,1.04,1.05,0.96,0.81,0.85,Upgrade
10,Total Current Assets,1855,1644,1984,2468,4527,2855,3504,1499,1461,768.65,Upgrade
11,"Property, Plant & Equipment",1841,1970,2066,1979,1616,1576,1071,1056,1580,1695,Upgrade
12,Goodwill,-,51.42,-,51.42,-,51.42,-,51.42,-,51.42,Upgrade
13,Other Intangible Assets,58.15,6.73,58.15,6.73,58.15,6.73,58.15,6.73,58.15,6.73,Upgrade
14,Other Long-Term Assets,12.34,12.59,13.03,13.63,15.92,19.89,21.61,23.14,23.92,23.48,Upgrade
15,Total Assets,3766,3685,4121,4518,6217,4509,4655,2636,3123,2545,Upgrade
16,Accounts Payable,968.83,938.65,828.24,1362,1882,315.59,849.61,115.31,8.64,150.78,Upgrade
17,Accrued Expenses,48.9,98.03,-,16.76,-,-,-,-,-,-,Upgrade
18,Short-Term Debt,268.5,405.59,625.09,700.03,412.33,427.35,613.53,572.11,438.48,257.03,Upgrade
19,Current Portion of Long-Term Debt,446.24,445.36,-,273.05,274.21,270.3,-,-,-,467.76,Upgrade
20,Current Portion of Leases,7.42,7.84,6.94,6.94,6.05,5.27,6.38,5.95,3.08,3.08,Upgrade
21,Current Income Taxes Payable,0.09,0.32,0.14,-,3.69,5.2,3.23,2.93,5.66,2.23,Upgrade
22,Current Unearned Revenue,376.67,39.5,413.02,479.52,1883,1566,1748,510.78,737.51,50.86,Upgrade
23,Other Current Liabilities,104.38,132.22,717.65,762.22,213.49,317.15,93.64,117.67,80.55,101.21,Upgrade
24,Total Current Liabilities,2221,2067,2591,3601,4675,2907,3314,1325,1274,1033,Upgrade
25,Long-Term Debt,-,-,446.57,172.7,172.7,172.7,271.38,271.38,269.97,271.38,Upgrade
26,Long-Term Leases,82.73,86.82,87.12,94.51,77.86,79.64,80.07,82.72,5.68,7.32,Upgrade
27,Long-Term Deferred Tax Liabilities,10.46,10.72,10.67,11.25,11.82,12.43,12.21,11.35,11.04,11.29,Upgrade
28,Other Long-Term Liabilities,168.84,171.35,175.95,169.78,171.32,169.86,150.54,144.67,122.09,129.11,Upgrade
29,Total Liabilities,2483,2336,3311,4049,5108,3341,3828,1835,1683,1452,Upgrade
30,Common Stock,440.04,440.04,440.04,366.7,366.7,366.7,366.7,366.7,366.7,242.91,Upgrade
31,Additional Paid-In Capital,8724,8724,8724,8516,8516,8516,8516,8516,8516,8164,Upgrade
32,Retained Earnings,-7575,-7545,-7746,-7758,-7555,-7560,-7902,-7904,-7180,-7112,Upgrade
33,Comprehensive Income & Other,-361.08,-327.48,-314.82,-351.45,-302.39,-286.61,-292.71,-307.29,-396.22,-330.8,Upgrade
34,Total Common Equity,1227,1291,1103,772.96,1025,1036,687.88,671.13,1306,964.06,Upgrade
35,Minority Interest,55.85,57.25,-292.53,-303.53,83.15,131.08,139.14,130.01,134.38,129.29,Upgrade
36,Shareholders' Equity,1283,1348,810.08,469.43,1108,1167,827.02,801.14,1440,1093,Upgrade
37,Total Liabilities & Equity,3766,3685,4121,4518,6217,4509,4655,2636,3123,2545,Upgrade
38,Total Debt,804.88,945.6,1166,1247,943.16,955.26,971.36,932.16,717.21,1007,Upgrade
39,Net Cash (Debt),-548,-719.41,-815.82,-1114,-466.19,-561.13,-720.25,-496.08,-521.14,-707.88,Upgrade
