,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,220238,257152,221002,218089,201633,231815,240704,243220,227704,215962,223125,228198,209741,201351,195138,217799,208566,213183,200173,221212,235903,Upgrade
1,Market Cap Growth,10.93%,10.93%,-8.19%,-10.33%,-11.45%,7.34%,7.88%,6.58%,8.56%,7.26%,14.34%,4.77%,0.56%,-5.55%,-2.52%,-1.54%,-11.59%,-6.48%,-17.08%,-13.90%,-1.43%,Upgrade
2,Enterprise Value,1108427,1191030,1073353,952405,935950,977358,993947,956996,941481,912533,918172,835081,816624,799540,760820,773355,764123,744255,735395,708210,722902,Upgrade
3,Last Close Price,5.33,6.18,5.31,4.98,4.57,5.26,5.45,5.28,4.94,4.69,4.84,4.73,4.34,4.17,4.04,4.31,4.13,4.22,3.96,4.22,4.50,Upgrade
4,PE Ratio,4.41,5.13,4.06,4.02,3.73,4.59,4.70,4.66,4.52,3.81,4.14,4.31,4.12,3.96,3.91,4.58,4.72,5.19,5.15,5.73,5.91,Upgrade
5,Forward PE,4.03,4.31,3.74,3.72,3.38,3.91,3.93,3.94,3.56,3.56,3.81,4.06,3.73,3.69,3.72,4.55,4.36,4.58,4.42,4.93,5.25,Upgrade
6,PS Ratio,0.10,0.12,0.10,0.10,0.09,0.11,0.11,0.12,0.11,0.10,0.11,0.12,0.11,0.11,0.11,0.12,0.13,0.14,0.14,0.16,0.17,Upgrade
7,PB Ratio,0.50,0.33,0.29,0.29,0.28,0.32,0.35,0.35,0.33,0.32,0.34,0.35,0.33,0.33,0.32,0.37,0.36,0.39,0.38,0.45,0.47,Upgrade
8,P/TBV Ratio,0.61,0.61,0.54,0.54,0.51,0.61,0.66,0.66,0.64,0.63,0.67,0.68,0.65,0.67,0.68,0.77,0.76,0.80,0.78,0.91,0.97,Upgrade
9,P/FCF Ratio,-,-2.89,-,-,-,-,5.77,-,-8.95,-6.96,-4.96,-,-9.26,20.57,-,-,-6.42,-,-3.91,-,-4.03,Upgrade
10,P/OCF Ratio,-,-5.18,-,-,18.28,-,3.86,-,59.47,44.68,-41.87,-,14.99,3.08,-,-,10.29,-,-9.11,-,-6.89,Upgrade
11,PEG Ratio,0.67,0.66,0.47,0.31,0.29,0.27,0.47,0.47,0.47,0.47,0.47,0.45,0.09,0.05,0.05,0.06,0.06,0.12,0.55,0.55,0.55,Upgrade
12,EV/Sales Ratio,0.50,0.54,0.47,0.42,0.41,0.45,0.47,0.46,0.46,0.44,0.46,0.42,0.43,0.43,0.42,0.44,0.47,0.49,0.50,0.51,0.51,Upgrade
13,EV/EBITDA Ratio,9.14,10.03,8.77,7.74,7.78,8.70,8.80,8.35,8.45,7.46,7.75,7.08,6.99,6.76,6.70,6.96,7.26,7.34,7.21,7.36,7.45,Upgrade
14,EV/EBIT Ratio,10.42,11.16,9.69,8.53,8.57,9.62,9.70,9.16,9.26,8.09,8.41,7.67,7.56,7.29,7.25,7.54,7.91,8.02,7.88,8.09,8.18,Upgrade
15,EV/FCF Ratio,-12.44,-13.36,-,-,-,-,23.82,-,-37.02,-29.39,-20.41,-,-36.06,81.67,-,-,-23.52,-,-14.37,-,-12.36,Upgrade
16,Debt / Equity Ratio,1.13,1.13,1.28,1.18,1.15,1.08,1.17,1.15,1.08,1.07,1.14,1.01,0.96,0.96,1.03,0.93,0.92,1.00,1.09,1.11,0.97,Upgrade
17,Debt / EBITDA Ratio,7.30,9.30,6.59,7.47,6.71,7.04,5.42,7.38,7.74,6.45,4.83,7.00,4.47,6.06,4.03,6.06,3.92,7.01,4.07,8.19,4.04,Upgrade
18,Debt / FCF Ratio,-,-9.93,-,-,-,-,19.50,-,-28.95,-23.33,-16.68,-,-27.15,60.35,-,-,-16.35,-,-11.14,-,-8.29,Upgrade
19,Asset Turnover,0.60,0.77,0.75,0.83,0.79,0.85,0.78,0.78,0.72,0.90,0.79,0.93,0.68,0.92,0.72,0.98,0.64,0.87,0.51,0.90,Upgrade,
20,Inventory Turnover,2.47,2.16,2.59,2.50,2.62,2.63,2.69,2.46,2.35,2.25,2.69,2.44,2.66,1.99,2.63,2.11,2.89,1.99,2.66,1.60,2.73,Upgrade
21,Quick Ratio,0.69,0.69,0.70,0.67,0.69,0.63,0.68,0.63,0.67,0.63,0.72,0.62,0.68,0.57,0.66,0.55,0.69,0.57,0.68,0.57,0.66,Upgrade
22,Current Ratio,1.29,1.29,1.29,1.34,1.29,1.28,1.27,1.32,1.31,1.35,1.36,1.36,1.34,1.34,1.32,1.31,1.32,1.30,1.28,1.28,1.28,Upgrade
23,Return on Equity (ROE),6.21%,11.87%,9.65%,9.26%,9.48%,12.91%,10.28%,7.06%,9.57%,14.87%,10.28%,14.11%,10.26%,17.30%,9.77%,16.99%,10.53%,17.96%,8.11%,15.83%,Upgrade,
24,Return on Assets (ROA),1.61%,2.65%,2.27%,2.31%,2.18%,3.02%,2.26%,1.79%,2.46%,3.48%,2.19%,3.15%,2.35%,3.80%,2.29%,3.61%,2.00%,3.86%,1.77%,3.50%,Upgrade,
25,Return on Capital (ROIC),3.06%,4.86%,4.15%,4.34%,4.13%,5.59%,4.18%,3.36%,4.57%,6.50%,4.15%,6.10%,4.57%,7.46%,4.55%,7.19%,3.99%,7.69%,3.59%,7.15%,Upgrade,
26,Return on Capital Employed (ROCE),7.39%,7.41%,7.87%,7.97%,8.32%,7.99%,8.22%,8.38%,8.31%,9.19%,9.08%,9.28%,9.64%,10.12%,9.87%,9.87%,9.70%,9.56%,9.93%,9.64%,9.94%,Upgrade
27,Earnings Yield,22.75%,19.57%,24.77%,24.96%,26.91%,22.03%,21.36%,21.70%,22.38%,26.51%,24.39%,23.43%,24.58%,25.63%,25.99%,22.20%,21.54%,20.19%,20.69%,18.35%,17.75%,Upgrade
28,FCF Yield,-40.47%,-34.66%,-57.17%,-29.55%,-14.27%,7.10%,17.33%,13.31%,-11.17%,-14.38%,-20.16%,-44.25%,-10.80%,4.86%,-6.79%,5.34%,-15.57%,-20.01%,-25.57%,-22.18%,-24.79%,Upgrade
29,Dividend Yield,5.07%,-,-,-,5.94%,-,-,-,5.11%,-,-,-,5.75%,-,-,-,5.20%,-,-,-,4.11%,Upgrade
30,Payout Ratio,87.04%,90.92%,124.98%,38.99%,98.92%,29.75%,163.64%,25.90%,63.53%,26.54%,137.10%,35.47%,63.80%,45.88%,92.01%,43.93%,46.21%,54.81%,85.35%,103.61%,69.14%,Upgrade
31,Buyback Yield / Dilution,-0.84%,-1.17%,0.85%,-1.20%,-1.81%,1.22%,-1.03%,-1.07%,-2.45%,1.74%,1.26%,-2.38%,-2.03%,4.68%,-0.55%,3.22%,-18.32%,-3.56%,12.53%,0.27%,5.79%,Upgrade
32,Total Shareholder Return,4.24%,-1.17%,0.85%,-1.20%,4.13%,1.22%,-1.03%,-1.07%,2.67%,1.74%,1.26%,-2.38%,3.72%,4.68%,-0.55%,3.22%,-13.12%,-3.56%,12.53%,0.27%,9.90%,Upgrade
