,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,485282,591940,549319,583982,561127,585286,524828,510886,476998,573561,485435,552046,401576,530785,404744,535956,349102,463173,263831,441783,Upgrade
1,Other Revenue,-3360,3360,-,10306,-3199,3199,-,8173,-2231,2231,-,3556,-1233,1233,-,2989,-1184,1184,-,4454,Upgrade
2,Revenue,481922,595300,549319,594287,557929,588485,524828,519059,474767,575792,485435,555602,400343,532017,404744,538944,347918,464357,263831,446237,Upgrade
3,Revenue Growth (YoY),-13.62%,1.16%,4.67%,14.49%,17.52%,2.20%,8.12%,-6.58%,18.59%,8.23%,19.94%,3.09%,15.07%,14.57%,53.41%,20.78%,20.73%,19.73%,-11.34%,24.36%,Upgrade
4,Cost of Revenue,445044,533021,504899,523148,514460,525218,482357,457319,431965,507300,445818,481104,358768,468873,369233,477714,314426,408780,239430,390015,Upgrade
5,Gross Profit,36878,62279,44420,71140,43469,63267,42471,61740,42802,68492,39617,74498,41575,63145,35511,61231,33492,55577,24401,56223,Upgrade
6,"Selling, General & Admin",8275,10911,9716,13557,8145,10631,9698,13007,8033,9446,10055,12855,8390,9828,9745,11151,7669,8641,7065,10472,Upgrade
7,Research & Development,7073,11159,6336,18315,8388,12926,6444,21750,8703,13411,5890,19204,6958,10810,3048,11811,4712,7991,1009,11515,Upgrade
8,Other Operating Expenses,986.88,2114,1759,7335,1808,1721,2183,5231,394.34,3697,2220,4395,3361,4475,2170,6862,3000,3787,1634,4525,Upgrade
9,Operating Expenses,16098,29562,17779,44515,18658,29742,18182,42794,17060,32951,18199,44437,19372,27907,15055,29482,16009,22750,9828,28329,Upgrade
10,Operating Income,20781,32717,26640,26625,24811,33525,24289,18945,25742,35541,21418,30061,22203,35237,20456,31748,17483,32827,14572,27894,Upgrade
11,Interest Expense,-5822,-5070,-4997,-6318,-4427,-4793,-4573,-6271,-3592,-4172,-3860,-3973,-3474,-3284,-3292,-2204,-3874,-3108,-3242,-1618,Upgrade
12,Interest & Investment Income,1284,2650,1387,2710,1710,2346,1844,2431,1760,1456,3942,2242,2190,1933,1535,1834,3020,3072,2001,2044,Upgrade
13,Currency Exchange Gain (Loss),958.71,-958.71,-,-1209,1766,-1766,-,-3344,1625,-1625,-,2017,-909.06,909.06,-,2651,547.71,-547.71,-,495.82,Upgrade
14,Other Non Operating Income (Expenses),1127,-2104,-212.71,-478.02,-735.49,-2786,862.47,202.05,-2829,-1341,-222.18,-2186,799.75,-1099,-247.68,-1953,1520,-1596,-175.74,-782.23,Upgrade
15,EBT Excluding Unusual Items,18328,27234,22817,21330,23124,26526,22423,11964,22706,29858,21278,28161,20810,33697,18451,32076,18697,30648,13155,28033,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-0.03,-,-,-,-16.13,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,9.34,-16.96,0.16,-14.79,5.22,2.46,-2.33,-88.9,0.49,-31.95,4.06,-219.02,126.38,-144.9,0.95,-106.12,-51.74,212.84,-4.21,-189.68,Upgrade
18,Gain (Loss) on Sale of Assets,36.16,121.4,14.82,156.16,22.35,36.61,10.95,223.74,18.19,153.03,37.43,187.69,8.22,85.61,51.21,120.26,28.94,13.92,3.05,116.05,Upgrade
19,Asset Writedown,-2674,-912.3,-5.67,842.17,-1666,35.61,144.22,882.13,-839.86,-569.45,64.53,471.61,-316.35,-321.89,32.49,-513.32,394.41,-234.68,-6.72,-905,Upgrade
20,Legal Settlements,-21.12,21.12,-,-142.11,-2.09,2.09,-,319.94,-16.09,16.09,-,-142.13,162.23,-162.23,-,-471.29,45.98,-45.98,-,-2753,Upgrade
21,Other Unusual Items,-492.57,492.57,-,160.96,-455.57,455.57,-,2856,-1223,1223,-,99.81,-31.88,31.88,-,326.44,-34.07,34.07,-,199.1,Upgrade
22,Pretax Income,15186,26940,22827,22332,21029,27059,22576,16156,20646,30649,21384,28559,20758,33185,18536,31416,19081,30628,13147,24501,Upgrade
23,Income Tax Expense,3232,4581,4975,5549,4282,4697,4928,4158,4618,6161,4686,6371,5151,7389,4255,7521,4980,7788,3052,5350,Upgrade
24,Earnings From Continuing Operations,11954,22359,17852,16783,16747,22362,17648,11998,16028,24488,16698,22188,15607,25796,14280,23895,14101,22840,10095,19152,Upgrade
25,Minority Interest in Earnings,-1701,-7831,-2930,-6172,-2066,-8134,-2903,-4584,-1006,-8896,-3776,-8462,-3422,-11152,-3287,-10107,-2804,-10572,-2523,-7250,Upgrade
26,Net Income,10253,14528,14922,10611,14681,14228,14745,7414,15022,15592,12922,13726,12185,14644,10993,13788,11297,12267,7572,11901,Upgrade
27,Preferred Dividends & Other Adjustments,-231.01,231.01,-,207.19,-154.06,154.06,-,585.66,-589.39,589.39,-,589.75,-591.78,591.78,-,751.14,-534.2,534.2,-,1989,Upgrade
28,Net Income to Common,10484,14297,14922,10404,14835,14074,14745,6829,15611,15003,12922,13136,12777,14053,10993,13037,11831,11733,7572,9913,Upgrade
29,Net Income Growth,-30.16%,2.11%,1.20%,43.12%,-2.27%,-8.75%,14.11%,-45.98%,23.28%,6.47%,17.55%,-0.45%,7.86%,19.38%,45.17%,15.85%,16.81%,7.13%,-14.51%,8.77%,Upgrade
30,Shares Outstanding (Basic),41431,40007,42634,40437,42243,40351,42128,38959,42764,39942,41683,39159,42168,40452,40715,38378,43930,40232,42069,32436,Upgrade
31,Shares Outstanding (Diluted),42737,40007,42634,40842,42243,40351,42128,40118,42764,39942,41683,39159,43523,40452,40715,38378,45659,40232,42069,32436,Upgrade
32,Shares Change (YoY),1.17%,-0.85%,1.20%,1.81%,-1.22%,1.03%,1.07%,2.45%,-1.74%,-1.26%,2.38%,2.03%,-4.68%,0.55%,-3.22%,18.32%,3.56%,-12.53%,-0.27%,-5.79%,Upgrade
33,EPS (Basic),0.25,0.36,0.35,0.26,0.35,0.35,0.35,0.18,0.37,0.38,0.31,0.34,0.30,0.35,0.27,0.34,0.27,0.29,0.18,0.31,Upgrade
34,EPS (Diluted),0.24,0.36,0.35,0.26,0.35,0.35,0.35,0.18,0.37,0.37,0.31,0.33,0.29,0.35,0.27,0.34,0.27,0.28,0.18,0.29,Upgrade
35,EPS Growth,-30.93%,2.50%,0%,46.33%,-3.81%,-6.34%,12.90%,-47.03%,25.49%,7.16%,14.81%,-2.60%,8.84%,23.02%,50.00%,17.85%,21.84%,13.44%,-14.29%,24.37%,Upgrade
36,Free Cash Flow,31317,-15412,-104025,-1013,-5905,46496,-68357,44236,19350,37132,-126150,38622,5408,-18857,-47820,71059,-17626,6014,-91929,60879,Upgrade
37,Free Cash Flow Per Share,0.73,-0.39,-2.44,-0.02,-0.14,1.15,-1.62,1.10,0.45,0.93,-3.03,0.99,0.12,-0.47,-1.17,1.85,-0.39,0.15,-2.19,1.88,Upgrade
38,Dividend Per Share,-,-,-,0.271,-,-,-,0.253,-,-,-,0.250,-,-,-,0.215,-,-,-,0.185,Upgrade
39,Dividend Growth,-,-,-,7.42%,-,-,-,1.08%,-,-,-,16.44%,-,-,-,16.05%,-,-,-,10.12%,Upgrade
40,Gross Margin,7.65%,10.46%,8.09%,11.97%,7.79%,10.75%,8.09%,11.89%,9.02%,11.90%,8.16%,13.41%,10.38%,11.87%,8.77%,11.36%,9.63%,11.97%,9.25%,12.60%,Upgrade
41,Operating Margin,4.31%,5.50%,4.85%,4.48%,4.45%,5.70%,4.63%,3.65%,5.42%,6.17%,4.41%,5.41%,5.55%,6.62%,5.05%,5.89%,5.03%,7.07%,5.52%,6.25%,Upgrade
42,Profit Margin,2.18%,2.40%,2.72%,1.75%,2.66%,2.39%,2.81%,1.32%,3.29%,2.61%,2.66%,2.36%,3.19%,2.64%,2.72%,2.42%,3.40%,2.53%,2.87%,2.22%,Upgrade
43,Free Cash Flow Margin,6.50%,-2.59%,-18.94%,-0.17%,-1.06%,7.90%,-13.02%,8.52%,4.08%,6.45%,-25.99%,6.95%,1.35%,-3.54%,-11.81%,13.18%,-5.07%,1.30%,-34.84%,13.64%,Upgrade
44,EBITDA,23796,35639,29656,29640,27482,36254,26959,21616,28091,37977,23767,32410,24354,37399,22607,33899,19636,35036,16725,30047,Upgrade
45,EBITDA Margin,4.94%,5.99%,5.40%,4.99%,4.93%,6.16%,5.14%,4.16%,5.92%,6.60%,4.90%,5.83%,6.08%,7.03%,5.59%,6.29%,5.64%,7.54%,6.34%,6.73%,Upgrade
46,D&A For EBITDA,3015,2922,3015,3015,2670,2729,2670,2670,2349,2436,2349,2349,2151,2162,2151,2151,2153,2208,2153,2153,Upgrade
47,EBIT,20781,32717,26640,26625,24811,33525,24289,18945,25742,35541,21418,30061,22203,35237,20456,31748,17483,32827,14572,27894,Upgrade
48,EBIT Margin,4.31%,5.50%,4.85%,4.48%,4.45%,5.70%,4.63%,3.65%,5.42%,6.17%,4.41%,5.41%,5.55%,6.62%,5.05%,5.89%,5.03%,7.07%,5.52%,6.25%,Upgrade
49,Effective Tax Rate,21.28%,17.00%,21.79%,24.85%,20.36%,17.36%,21.83%,25.73%,22.37%,20.10%,21.92%,22.31%,24.81%,22.27%,22.96%,23.94%,26.10%,25.43%,23.21%,21.83%,Upgrade
50,Revenue as Reported,1626541,-,549319,-,1671242,-,524828,-,1535993,-,485435,-,1337105,-,404744,-,1076106,-,263831,-,Upgrade
