,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5676,6337,4983,5905,7078,6239,7050,8301,7722,6668,7176,8289,10763,13001,16486,16110,17299,9429,9213,9059,12451,Upgrade
1,Market Cap Growth,1.56%,1.56%,-29.31%,-28.86%,-8.34%,-6.43%,-1.76%,0.15%,-28.26%,-48.71%,-56.47%,-48.55%,-37.78%,37.88%,78.95%,77.84%,38.94%,-8.87%,-38.67%,-61.97%,-15.42%,Upgrade
2,Enterprise Value,517,231,-1295,-160,1414,1151,1419,3023,2997,2452,2666,4138,7397,9850,10718,10337,12317,5166,5054,3831,8249,Upgrade
3,Last Close Price,19.00,17.80,13.10,13.18,15.98,15.27,17.32,21.01,18.68,16.58,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,8.80,9.83,6.81,6.08,6.36,6.23,7.40,7.93,6.99,5.41,5.07,5.76,6.67,-19.90,-25.95,-25.42,-,8.87,10.03,10.51,13.42,Upgrade
5,PS Ratio,2.08,2.08,1.65,1.73,1.95,1.72,1.97,2.34,2.20,1.74,1.65,1.74,2.04,2.70,3.48,3.59,4.41,2.63,2.69,2.55,3.28,Upgrade
6,PB Ratio,0.58,0.58,0.48,0.51,0.62,0.56,0.65,0.75,0.72,0.64,0.69,0.79,1.08,1.36,1.81,1.88,2.00,1.04,1.08,1.11,1.41,Upgrade
7,P/TBV Ratio,0.58,0.58,0.48,0.51,0.62,0.56,0.66,0.75,0.73,0.64,0.69,0.80,1.09,1.36,1.81,1.88,2.03,1.04,1.08,1.11,1.59,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,13.50,-,-,-,28.04,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,13.39,-,-,-,27.38,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.17,0.08,-,-,0.39,0.32,0.40,0.85,0.86,0.64,0.61,0.87,1.40,2.05,2.26,2.30,3.14,1.44,1.47,1.08,2.17,Upgrade
11,EV/EBITDA Ratio,0.50,0.24,-,-,1.02,0.86,1.06,2.19,2.13,1.92,2.00,2.95,4.80,5.64,5.69,5.61,7.61,3.92,4.44,3.62,7.30,Upgrade
12,EV/EBIT Ratio,0.67,0.29,-,-,1.17,0.98,1.22,2.51,2.44,2.22,2.28,3.32,5.26,6.05,6.08,6.01,8.24,4.31,4.92,4.03,8.06,Upgrade
13,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,6.74,-,-,-,17.99,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.05,0.05,Upgrade
15,Debt / EBITDA Ratio,0.08,0.06,0.15,0.10,0.29,0.06,0.20,0.07,0.16,0.09,0.07,0.15,0.30,0.14,0.11,0.09,0.20,0.18,0.23,0.28,0.59,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,0.44,-,-,-,0.37,-,-,-,-,-,Upgrade
17,Asset Turnover,0.23,0.20,0.20,0.25,0.24,0.30,0.27,0.30,0.24,0.27,0.29,0.48,0.37,0.37,0.52,0.41,0.37,0.33,0.32,0.33,Upgrade,
18,Quick Ratio,4.12,4.12,2.79,3.89,3.38,3.15,2.87,2.82,2.96,3.22,2.77,2.28,2.06,2.38,2.31,2.88,3.21,5.24,5.06,4.14,3.96,Upgrade
19,Current Ratio,4.43,4.43,2.99,4.12,3.76,3.48,3.21,3.17,3.32,3.68,3.25,2.63,2.42,2.88,2.76,3.17,3.56,5.85,5.84,4.79,4.47,Upgrade
20,Return on Equity (ROE),5.64%,4.07%,5.01%,8.23%,9.11%,12.62%,10.13%,5.95%,7.79%,16.11%,14.67%,13.66%,14.02%,16.64%,25.00%,-82.86%,14.51%,15.92%,12.74%,6.06%,Upgrade,
21,Return on Assets (ROA),5.02%,2.66%,2.39%,4.36%,4.94%,7.06%,5.81%,4.73%,5.16%,7.33%,7.16%,3.15%,5.75%,8.65%,11.80%,8.95%,9.36%,8.73%,6.78%,3.33%,Upgrade,
22,Return on Capital (ROIC),6.10%,3.26%,2.83%,5.22%,6.00%,8.65%,7.15%,5.73%,6.27%,9.16%,9.21%,4.03%,7.24%,11.06%,14.97%,10.63%,10.66%,10.07%,7.97%,3.86%,Upgrade,
23,Return on Capital Employed (ROCE),7.07%,7.07%,7.21%,8.56%,10.17%,10.30%,10.35%,10.44%,11.00%,10.20%,10.74%,11.38%,13.30%,16.04%,18.08%,19.49%,16.74%,12.71%,11.49%,11.09%,11.03%,Upgrade
24,Earnings Yield,11.36%,10.18%,14.69%,16.46%,15.71%,16.05%,13.52%,12.60%,14.30%,18.50%,19.73%,17.37%,14.99%,-5.02%,-3.85%,-3.93%,-5.12%,11.27%,9.97%,9.52%,7.45%,Upgrade
25,FCF Yield,-,-,-,-,-,-,-,-,-,-,7.41%,-,-,-,3.57%,-,-,-,-,-,Upgrade,
26,Dividend Yield,17.37%,-,-,-,53.44%,-,-,-,16.65%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Buyback Yield / Dilution,-0.77%,-1.31%,-1.50%,-0.39%,0.16%,-0.33%,-3.24%,-3.02%,-2.82%,-2.39%,0.21%,0.13%,-7.21%,-8.97%,-8.93%,-9.00%,-2.02%,-0.51%,0.07%,0.59%,-0.50%,Upgrade
28,Total Shareholder Return,16.60%,-1.31%,-1.50%,-0.39%,53.60%,-0.33%,-3.24%,-3.02%,13.82%,-2.39%,0.21%,0.13%,-7.21%,-8.97%,-8.93%,-9.00%,-2.02%,-0.51%,0.07%,0.59%,-0.50%,Upgrade
