,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,314.37,375.09,356.57,305.36,241.72,251.16,341.57,392.95,369.21,348.85,Upgrade
1,Short-Term Investments,10.89,1.7,8.99,1.72,10.3,1.51,15.52,2.42,14.65,3.84,Upgrade
2,Cash & Short-Term Investments,325.25,376.79,365.56,307.08,252.02,252.68,357.09,395.37,383.86,352.69,Upgrade
3,Cash Growth,-11.03%,22.70%,45.05%,21.53%,-29.42%,-36.09%,-6.97%,12.10%,11.37%,27.89%,Upgrade
4,Accounts Receivable,564.42,614.36,569.5,562.21,527.74,531.21,408.64,503.08,465.68,596.83,Upgrade
5,Other Receivables,-,8.3,0.37,12.75,0.37,26.19,0.37,11.43,0.24,9.01,Upgrade
6,Receivables,564.42,622.65,569.87,574.95,528.11,557.4,409.01,514.51,465.92,605.84,Upgrade
7,Inventory,356.19,329.09,255.77,260.18,244.3,266.28,230.59,241.67,255.67,271.06,Upgrade
8,Prepaid Expenses,-,20.62,-,18.43,-,22.5,-,19.92,-,16.14,Upgrade
9,Other Current Assets,59.7,57.76,60.87,43.69,70.74,45.87,61.87,21.21,38.83,23.66,Upgrade
10,Total Current Assets,1306,1407,1252,1204,1095,1145,1059,1193,1144,1269,Upgrade
11,"Property, Plant & Equipment",494.9,490.3,493.67,507.12,533.83,551.36,550.8,562.68,534.16,509.32,Upgrade
12,Long-Term Investments,5.57,5.57,5.29,5.58,5.34,5.54,5.93,6.22,6.18,6.23,Upgrade
13,Goodwill,5.4,5.4,5.42,5.4,5.42,5.39,10.3,10.63,10.41,10.35,Upgrade
14,Other Intangible Assets,0.5,0.32,0.64,0.48,0.81,0.37,0.79,0.77,1.25,1.51,Upgrade
15,Long-Term Deferred Tax Assets,3.05,3.06,2.8,3.21,3.65,3.77,2.72,2.7,3.75,3.85,Upgrade
16,Other Long-Term Assets,54.04,53.67,43.44,23.35,25.74,27.55,27.38,27.75,33.59,38.28,Upgrade
17,Total Assets,1869,1965,1803,1749,1670,1739,1656,1803,1734,1839,Upgrade
18,Accounts Payable,226.71,282.46,200.74,168.32,130.1,178.43,118.87,137.95,123.71,226.43,Upgrade
19,Accrued Expenses,338.85,205.05,294.1,154.31,256.56,131.43,240.09,133.36,266.73,179.27,Upgrade
20,Short-Term Debt,52.29,64.29,109.87,125.81,143.67,155.6,121.73,134.05,146.97,82.23,Upgrade
21,Current Portion of Long-Term Debt,-,-,0.25,0.22,0.25,0.38,0.8,1.19,1.07,0.52,Upgrade
