,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3846,3354,4817,3735,4939,4614,5486,3977,4438,5394,4706,4047,4949,4540,4823,3871,3427,3740,3419,2895,Upgrade
1,Trading Asset Securities,17.38,19.3,19.82,20.32,20.65,20.73,0.81,0.46,1.76,2.96,3.35,-,-,-,-,-,-,0.19,27.86,15.53,Upgrade
2,Cash & Short-Term Investments,3863,3373,4837,3755,4960,4634,5487,3977,4440,5397,4709,4047,4949,4540,4823,3871,3427,3740,3447,2911,Upgrade
3,Cash Growth,-22.11%,-27.21%,-11.85%,-5.57%,11.72%,-14.13%,16.51%,-1.73%,-10.29%,18.88%,-2.35%,4.55%,44.40%,21.39%,39.92%,32.98%,16.49%,47.09%,68.17%,89.12%,Upgrade
4,Accounts Receivable,12293,11100,10210,11258,9577,8490,8352,8517,8626,8846,8532,8476,6538,6344,6015,5868,5328,4892,4516,5620,Upgrade
5,Other Receivables,315.5,185.49,169.96,138.81,142.68,168.47,266.08,489.52,574.47,290.34,159.7,169.04,125.86,129.68,220.44,120.78,163.38,136.22,119.7,104.4,Upgrade
6,Receivables,12608,11428,10380,11545,9720,8658,8618,9163,9201,9304,8692,8832,6664,6632,6236,6121,5492,5177,4635,5836,Upgrade
7,Inventory,7655,6597,6853,6039,5457,6253,5162,5549,5408,5859,5590,5164,4636,4580,5012,3998,3511,3445,3888,3305,Upgrade
8,Other Current Assets,2450,2045,2248,1955,2486,2187,2204,1810,2078,1839,2243,1652,1519,938.57,1127,676.21,600.08,447.62,903.63,613.58,Upgrade
9,Total Current Assets,26576,23443,24318,23294,22623,21733,21471,20500,21127,22400,21235,19696,17767,16691,17197,14666,13030,12809,12874,12665,Upgrade
10,"Property, Plant & Equipment",28573,28845,28701,28826,28147,27619,26276,25424,24355,22974,21477,20443,18099,13330,12807,12158,11919,11835,11475,11572,Upgrade
11,Long-Term Investments,1098,1121,1123,1118,1112,1020,775.57,1023,1042,1033,1462,1458,1765,1796,1800,1790,1788,1823,1763,1754,Upgrade
12,Goodwill,269.35,270.4,271.45,272.5,272.07,273.57,275.07,276.57,329.24,330.83,332.33,333.82,325.62,316.79,318.22,319.65,321.08,322.51,324.07,325.37,Upgrade
13,Other Intangible Assets,3695,3698,3744,3596,3432,3393,3412,3444,2960,2996,3022,3047,2982,2573,2424,2444,2435,2330,2266,2286,Upgrade
14,Long-Term Accounts Receivable,-,-,-,18.71,-,-,-,18.82,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,711.5,700.17,688.19,709.68,506.49,495.1,499.6,512.93,229.33,225.07,224,226.71,187.62,178.78,178.61,186.43,208.57,214.11,198.13,204.38,Upgrade
16,Long-Term Deferred Charges,617.65,653.67,666.34,526.71,533.86,549.35,392.83,374.32,220.96,179.78,176.4,183.18,157.28,153.3,157.47,133.75,134.74,119.31,81.81,87.69,Upgrade
17,Other Long-Term Assets,3007,2201,3066,2782,3140,2999,4050,3826,3683,3311,4166,2853,2503,1261,753.59,691,368.19,308.51,284.48,217.46,Upgrade
